	TRACK_ID	FRAME	POSITION_X	POSITION_Y
1	2	0	405.865	86.912
2	2	1	413.067	89.842
3	2	2	412.984	97.638
4	2	3	411.35	104.526
5	2	4	411.317	108.729
6	2	5	412.267	103.916
7	2	6	412.476	104.237
8	2	7	411.319	105.88
9	2	8	411.918	107.313
10	2	9	412.124	108.457
11	2	10	412.304	109.51
12	2	11	413.957	110.005
13	2	12	417.796	113.181
14	2	13	414.985	112.842
15	2	14	418.233	115.642
16	2	15	418.317	117.622
17	2	16	418.442	117.598
18	2	17	421.483	126.441
19	2	22	419.13	131.126
20	2	23	419.613	129.854
21	2	24	419.503	129.675
22	2	25	419.995	132.831
23	2	26	419.814	134.236
24	2	27	419.407	136.071
25	2	28	419.143	135.219
26	2	29	420.602	131.007
27	2	30	419.297	134.324
28	2	31	419.558	134.19
29	2	32	419.685	135.982
30	2	33	419.723	132.769
31	2	34	420.075	134.777
32	2	36	419.296	138.825
33	2	37	419.64	137.017
34	2	40	418.522	140.001
35	2	41	417.765	140.3
36	2	42	418.616	141.649
37	2	43	418.106	140.098
38	2	44	416.816	140.196
39	2	45	416.752	140.219
40	2	46	416.189	141.605
41	2	47	415.992	142.455
42	2	48	416.514	140.314
43	2	49	414.449	143.23
44	2	50	414.362	142.406
45	2	51	414.105	143.143
46	2	52	413.03	145.355
47	2	53	412.879	145.244
48	2	54	413.21	145.269
49	2	55	412.876	144.936
50	2	56	412.896	144.752
51	2	57	412.947	143.902
52	2	58	412.341	144.438
53	2	59	412.486	143.122
54	2	60	411.702	143.801
55	2	61	411.424	144.552
56	2	62	411.619	144.017
57	2	63	411.458	144.114
58	2	64	410.901	144.248
59	2	65	411.137	143.958
60	2	66	410.915	143.401
61	2	67	411.045	144.178
62	2	68	410.507	143.961
63	2	69	410.268	144.521
64	2	70	410.805	144.12
65	2	71	410.491	144.155
66	2	72	410.609	144.221
67	2	73	410.48	143.024
68	2	74	410.593	143.83
69	2	75	410.592	143.556
70	2	76	410.668	143.154
71	2	77	410.915	143.457
72	2	78	411.191	142.79
73	2	79	410.738	143.324
74	2	80	410.784	143.514
75	2	81	410.968	142.784
76	2	82	411.709	143.116
77	2	83	412	142.356
78	2	84	411.629	143.199
79	2	85	411.568	142.994
80	2	86	411.214	143.063
81	2	87	412.372	141.698
82	2	88	412.364	142.228
83	2	89	412.128	142.546
84	2	90	411.816	142.874
85	2	91	411.815	143.114
86	2	92	411.641	142.255
87	2	93	411.212	142.507
88	2	94	411.241	141.897
89	2	95	412.367	139.856
90	2	96	412.606	140.461
91	3	0	348.014	178.503
92	3	1	350.04	182.929
93	3	2	352.111	186.522
94	3	3	355.238	195.268
95	3	4	356.729	193.523
96	3	5	355.212	190.371
97	3	6	355.968	194.496
98	3	7	357.807	198.561
99	3	8	357.294	201.473
100	3	9	357.871	199.731
101	3	10	359.402	205.138
102	3	11	360.96	208.542
103	3	12	360.618	205.969
104	3	13	359.61	198.775
105	3	14	358.06	198.729
106	3	15	356.861	193.062
107	3	16	354.898	188.059
108	3	17	356.511	190.055
109	3	18	359.722	188.644
110	3	19	357.979	189.424
111	3	20	358.357	189.892
112	3	21	360.143	194.628
113	3	22	360.857	191.322
114	3	23	361.732	194.141
115	3	24	362.258	201.606
116	3	25	362.088	201.026
117	3	26	362.369	199.704
118	3	27	362.953	205.309
119	3	28	363.06	211.351
120	3	29	362.869	213.203
121	3	30	362.221	213.457
122	3	31	362.407	213.147
123	3	32	362.385	215.352
124	3	33	362.182	216.409
125	3	34	362.299	219.489
126	3	35	362.557	222.419
127	3	36	362.548	223.87
128	3	37	362.802	225.036
129	3	38	363.134	227.636
130	3	39	363.127	229.167
131	3	40	362.789	232.478
132	3	41	363.183	237.077
133	3	42	363.321	241.796
134	3	43	363.808	245.182
135	3	44	362.445	245.612
136	3	45	360.687	247.622
137	3	46	360.437	254.186
138	3	47	360.312	255.924
139	3	48	360.655	256.432
140	3	49	361.593	261.52
141	3	50	363.215	263.938
142	3	51	364.563	267.02
143	3	52	366.433	269.177
144	3	53	367.653	271.967
145	3	54	367.401	275.775
146	3	55	368.845	283.704
147	3	56	369.415	287.034
148	3	57	368.827	292.658
