Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
(ID12248 : ID12271),4,12248,12271,45.477,43.500,312.908,229.473,0,6.744,6.744,None
(ID12271 : ID12291),4,12271,12291,8.281,44.500,310.975,233.722,0,2.878,2.878,None
(ID12291 : ID12312),4,12291,12312,5.398,45.500,308.797,234.934,0,2.323,2.323,None
(ID12312 : ID12332),4,12312,12332,12.842,46.500,308.712,233.700,0,3.584,3.584,None
(ID12332 : ID12353),4,12332,12353,9.932,47.500,310.933,233.314,0,3.152,3.152,None
(ID12353 : ID12376),4,12353,12376,16.131,48.500,313.685,233.144,0,4.016,4.016,None
(ID12376 : ID12397),4,12376,12397,23.365,49.500,315.251,229.497,0,4.834,4.834,None
(ID12397 : ID12415),4,12397,12415,8.403,50.500,315.226,225.631,0,2.899,2.899,None
(ID12415 : ID12430),4,12415,12430,18.412,51.500,313.314,225.162,0,4.291,4.291,None
(ID12430 : ID12451),4,12430,12451,25.305,52.500,309.685,227.977,0,5.030,5.030,None
(ID12451 : ID12472),4,12451,12472,29.485,53.500,305.360,230.582,0,5.430,5.430,None
(ID12472 : ID12493),4,12472,12493,29.983,54.500,305.457,230.896,0,5.476,5.476,None
(ID12493 : ID12514),4,12493,12514,14.095,55.500,309.933,229.834,0,3.754,3.754,None
(ID12514 : ID12536),4,12514,12536,21.973,56.500,313.004,231.186,0,4.688,4.688,None
(ID12536 : ID12557),4,12536,12557,16.064,57.500,314.868,235.061,0,4.008,4.008,None
(ID12557 : ID12579),4,12557,12579,15.442,58.500,315.418,238.947,0,3.930,3.930,None
(ID12579 : ID12603),4,12579,12603,9.396,59.500,315.670,242.420,0,3.065,3.065,None
(ID12603 : ID12627),4,12603,12627,3.855,60.500,315.930,244.909,0,1.963,1.963,None
(ID12627 : ID12651),4,12627,12651,13.630,61.500,314.396,244.843,0,3.692,3.692,None
(ID12651 : ID12676),4,12651,12676,54.902,62.500,311.446,240.377,0,7.410,7.410,None
(ID12676 : ID12698),4,12676,12698,11.931,63.500,309.834,238.677,0,3.454,3.454,None
(ID12698 : ID12745),4,12698,12745,17.441,64.500,310.482,242.310,0,4.176,4.176,None
(ID12745 : ID12720),4,12745,12720,23.351,65.500,311.375,246.641,0,4.832,4.832,None
(ID12720 : ID12771),4,12720,12771,11.215,66.500,312.129,247.531,0,3.349,3.349,None
(ID12771 : ID12795),4,12771,12795,1.472,67.500,312.667,246.593,0,1.213,1.213,None
(ID12795 : ID12816),4,12795,12816,2.737,68.500,312.523,246.352,0,1.654,1.654,None
(ID12816 : ID12842),4,12816,12842,8.796,69.500,313.703,244.614,0,2.966,2.966,None
(ID12842 : ID12868),4,12842,12868,49.198,70.500,316.985,240.903,0,7.014,7.014,None
(ID12868 : ID12895),4,12868,12895,90.911,71.500,321.818,234.189,0,9.535,9.535,None
(ID12895 : ID12924),4,12895,12924,0.642,72.500,324.681,230.649,0,0.801,0.801,None
(ID12924 : ID12952),4,12924,12952,95.319,73.500,322.660,235.401,0,9.763,9.763,None
(ID12952 : ID12980),4,12952,12980,73.431,74.500,317.461,242.800,0,8.569,8.569,None
(ID12980 : ID13006),4,12980,13006,9.325,75.500,313.415,246.968,0,3.054,3.054,None
(ID13006 : ID13035),4,13006,13035,3.052,76.500,311.819,248.761,0,1.747,1.747,None
(ID13035 : ID13062),4,13035,13062,4.230,77.500,310.560,248.629,0,2.057,2.057,None
(ID13062 : ID13086),4,13062,13086,8.312,78.500,311.305,247.583,0,2.883,2.883,None
(ID13086 : ID13111),4,13086,13111,0.983,79.500,312.603,246.835,0,0.992,0.992,None
(ID13111 : ID13136),4,13111,13136,0.554,80.500,312.321,246.019,0,0.744,0.744,None
(ID13136 : ID13162),4,13136,13162,0.148,81.500,312.083,245.507,0,0.385,0.385,None
(ID13162 : ID13188),4,13162,13188,0.020,82.500,312.038,245.394,0,0.140,0.140,None
(ID13188 : ID13215),4,13188,13215,0.045,83.500,312.147,245.527,0,0.213,0.213,None
(ID13215 : ID13240),4,13215,13240,1.917,84.500,311.781,245.067,0,1.385,1.385,None
(ID13240 : ID13268),4,13240,13268,15.555,85.500,312.485,242.937,0,3.944,3.944,None
(ID13268 : ID13296),4,13268,13296,4.597,86.500,312.672,241.805,0,2.144,2.144,None
(ID13296 : ID13322),4,13296,13322,0.598,87.500,311.817,242.646,0,0.773,0.773,None
(ID13322 : ID13349),4,13322,13349,7.150,88.500,313.246,242.813,0,2.674,2.674,None
(ID13349 : ID13374),4,13349,13374,0.961,89.500,315.018,242.414,0,0.980,0.980,None
(ID13374 : ID13398),4,13374,13398,3.110,90.500,314.963,242.942,0,1.764,1.764,None
(ID13398 : ID13425),4,13398,13425,0.004,91.500,314.487,243.678,0,0.063,0.063,None
(ID13425 : ID13451),4,13425,13451,1.730,92.500,313.975,243.316,0,1.315,1.315,None
(ID13451 : ID13477),4,13451,13477,1.368,93.500,313.954,243.212,0,1.170,1.170,None
(ID13477 : ID13504),4,13477,13504,0.131,94.500,314.451,243.302,0,0.363,0.363,None
(ID13504 : ID13531),4,13504,13531,5.094,95.500,315.523,242.839,0,2.257,2.257,None
(ID11309 : ID11350),9,11309,11350,14.372,0.500,405.915,427.508,0,3.791,3.791,None
(ID11350 : ID11370),9,11350,11370,15.293,1.500,406.375,423.817,0,3.911,3.911,None
(ID11370 : ID11329),9,11370,11329,4.527,2.500,406.570,422.922,0,2.128,2.128,None
(ID11329 : ID11411),9,11329,11411,7.565,3.500,405.361,425.041,0,2.750,2.750,None
(ID11411 : ID11390),9,11411,11390,32.887,4.500,403.146,428.658,0,5.735,5.735,None
(ID11390 : ID11454),9,11390,11454,66.311,5.500,400.233,434.910,0,8.143,8.143,None
(ID11454 : ID11434),9,11454,11434,15.396,6.500,398.273,440.615,0,3.924,3.924,None
(ID11434 : ID11476),9,11434,11476,57.762,7.500,397.848,438.690,0,7.600,7.600,None
(ID11476 : ID11500),9,11476,11500,27.323,8.500,398.746,432.385,0,5.227,5.227,None
(ID11500 : ID11521),9,11500,11521,14.644,9.500,398.274,431.362,0,3.827,3.827,None
(ID11521 : ID11545),9,11521,11545,6.546,10.500,397.470,431.633,0,2.559,2.559,None
(ID11545 : ID11570),9,11545,11570,2.331,11.500,397.110,430.402,0,1.527,1.527,None
(ID11570 : ID11593),9,11570,11593,4.835,12.500,395.971,431.419,0,2.199,2.199,None
(ID11593 : ID11620),9,11593,11620,0.039,13.500,395.543,432.369,0,0.197,0.197,None
(ID11620 : ID11645),9,11620,11645,26.131,14.500,396.524,429.948,0,5.112,5.112,None
(ID11645 : ID11670),9,11645,11670,18.741,15.500,398.841,425.868,0,4.329,4.329,None
(ID11670 : ID11691),9,11670,11691,0.201,16.500,399.902,424.140,0,0.448,0.448,None
(ID11691 : ID11714),9,11691,11714,12.456,17.500,400.133,422.450,0,3.529,3.529,None
(ID11714 : ID11734),9,11714,11734,0.312,18.500,400.550,420.468,0,0.559,0.559,None
(ID11734 : ID11759),9,11734,11759,3.356,19.500,399.676,419.818,0,1.832,1.832,None
(ID11759 : ID11784),9,11759,11784,31.676,20.500,400.219,416.992,0,5.628,5.628,None
(ID11784 : ID11806),9,11784,11806,17.277,21.500,402.886,412.908,0,4.157,4.157,None
(ID11806 : ID11826),9,11806,11826,6.571,22.500,404.604,410.070,0,2.563,2.563,None
(ID11826 : ID11845),9,11826,11845,1.269,23.500,405.526,408.587,0,1.127,1.127,None
(ID11845 : ID11869),9,11845,11869,6.947,24.500,405.017,409.170,0,2.636,2.636,None
(ID11869 : ID11890),9,11869,11890,7.194,25.500,405.161,410.729,0,2.682,2.682,None
(ID11890 : ID11914),9,11890,11914,9.545,26.500,405.393,412.677,0,3.089,3.089,None
(ID11914 : ID11937),9,11914,11937,7.630,27.500,405.622,413.145,0,2.762,2.762,None
(ID11937 : ID11972),9,11937,11972,1.720,28.500,406.670,411.717,0,1.312,1.312,None
(ID11972 : ID11954),9,11972,11954,14.458,29.500,408.338,410.351,0,3.802,3.802,None
(ID11954 : ID11990),9,11954,11990,1.311,30.500,409.571,409.854,0,1.145,1.145,None
(ID11990 : ID12010),9,11990,12010,0.309,31.500,408.852,409.870,0,0.556,0.556,None
(ID12010 : ID12030),9,12010,12030,1.242,32.500,408.319,409.227,0,1.115,1.115,None
(ID12030 : ID12050),9,12030,12050,0.461,33.500,407.772,409.059,0,0.679,0.679,None
(ID12050 : ID12070),9,12050,12070,0.121,34.500,407.737,409.368,0,0.349,0.349,None
(ID12070 : ID12092),9,12070,12092,1.195,35.500,408.452,409.453,0,1.093,1.093,None
(ID12092 : ID12114),9,12092,12114,0.046,36.500,408.959,409.399,0,0.214,0.214,None
(ID12114 : ID12136),9,12114,12136,0.342,37.500,409.118,409.082,0,0.585,0.585,None
(ID12136 : ID12159),9,12136,12159,5.866,38.500,410.254,408.100,0,2.422,2.422,None
(ID12159 : ID12182),9,12159,12182,2.054,39.500,411.347,406.636,0,1.433,1.433,None
(ID12182 : ID12205),9,12182,12205,0.813,40.500,411.247,406.308,0,0.902,0.902,None
(ID12205 : ID12227),9,12205,12227,2.579,41.500,410.531,406.023,0,1.606,1.606,None
(ID12227 : ID12250),9,12227,12250,10.379,42.500,411.590,404.831,0,3.222,3.222,None
(ID12250 : ID12272),9,12250,12272,4.173,43.500,412.250,404.849,0,2.043,2.043,None
(ID12272 : ID12292),9,12272,12292,0.688,44.500,411.035,405.615,0,0.830,0.830,None
(ID12292 : ID12313),9,12292,12313,7.106,45.500,410.909,404.515,0,2.666,2.666,None
(ID12313 : ID12333),9,12313,12333,0.657,46.500,411.530,403.092,0,0.811,0.811,None
(ID12333 : ID12354),9,12333,12354,0.245,47.500,411.706,402.859,0,0.495,0.495,None
(ID12354 : ID12377),9,12354,12377,19.485,48.500,413.476,401.769,0,4.414,4.414,None
(ID12377 : ID12399),9,12377,12399,1.666,49.500,415.592,400.172,0,1.291,1.291,None
(ID12399 : ID12417),9,12399,12417,87.006,50.500,411.060,399.569,0,9.328,9.328,None
(ID12417 : ID12432),9,12417,12432,7.057,51.500,407.683,399.266,0,2.656,2.656,None
(ID12432 : ID12452),9,12432,12452,0.099,52.500,408.923,398.786,0,0.315,0.315,None
(ID12452 : ID12473),9,12452,12473,12.477,53.500,410.614,398.327,0,3.532,3.532,None
(ID12473 : ID12494),9,12473,12494,7.950,54.500,410.973,397.734,0,2.820,2.820,None
(ID12494 : ID12515),9,12494,12515,1.373,55.500,409.009,397.392,0,1.172,1.172,None
(ID12515 : ID12537),9,12515,12537,13.891,56.500,410.289,397.322,0,3.727,3.727,None
(ID12537 : ID12558),9,12537,12558,3.099,57.500,411.275,397.240,0,1.760,1.760,None
(ID12558 : ID12580),9,12558,12580,0.187,58.500,410.225,397.303,0,0.433,0.433,None
(ID12580 : ID12604),9,12580,12604,4.021,59.500,410.872,396.857,0,2.005,2.005,None
(ID12604 : ID12628),9,12604,12628,1.082,60.500,411.178,396.204,0,1.040,1.040,None
(ID12628 : ID12652),9,12628,12652,1.720,61.500,411.186,396.523,0,1.312,1.312,None
(ID12652 : ID12677),9,12652,12677,3.771,62.500,412.564,396.457,0,1.942,1.942,None
(ID12677 : ID12699),9,12677,12699,0.677,63.500,413.057,395.800,0,0.823,0.823,None
(ID12699 : ID12746),9,12699,12746,2.369,64.500,412.093,396.083,0,1.539,1.539,None
(ID12746 : ID12721),9,12746,12721,0.256,65.500,411.296,396.402,0,0.506,0.506,None
(ID12721 : ID12772),9,12721,12772,2.805,66.500,410.327,395.919,0,1.675,1.675,None
(ID12772 : ID12796),9,12772,12796,2.502,67.500,410.320,395.796,0,1.582,1.582,None
(ID12796 : ID12817),9,12796,12817,8.826,68.500,409.728,396.599,0,2.971,2.971,None
(ID12817 : ID12843),9,12817,12843,4.795,69.500,409.427,396.915,0,2.190,2.190,None
(ID12843 : ID12869),9,12843,12869,3.267,70.500,410.599,395.732,0,1.808,1.808,None
(ID12869 : ID12896),9,12869,12896,1.517,71.500,410.406,395.369,0,1.231,1.231,None
(ID12896 : ID12925),9,12896,12925,3.064,72.500,409.638,396.646,0,1.751,1.751,None
(ID12925 : ID12953),9,12925,12953,3.965,73.500,409.175,396.394,0,1.991,1.991,None
(ID12953 : ID12981),9,12953,12981,6.715,74.500,409.518,394.150,0,2.591,2.591,None
(ID12981 : ID13007),9,12981,13007,9.900,75.500,410.492,394.342,0,3.146,3.146,None
(ID13007 : ID13036),9,13007,13036,1.389,76.500,410.703,396.199,0,1.179,1.179,None
(ID13036 : ID13063),9,13036,13063,0.440,77.500,410.102,396.338,0,0.663,0.663,None
(ID13063 : ID13087),9,13063,13087,2.532,78.500,409.992,395.270,0,1.591,1.591,None
(ID13087 : ID13112),9,13087,13112,21.495,79.500,412.306,395.073,0,4.636,4.636,None
(ID13112 : ID13137),9,13112,13137,8.578,80.500,413.119,395.341,0,2.929,2.929,None
(ID13137 : ID13163),9,13137,13163,0.416,81.500,411.396,394.886,0,0.645,0.645,None
(ID13163 : ID13189),9,13163,13189,2.561,82.500,410.741,394.043,0,1.600,1.600,None
(ID13189 : ID13216),9,13189,13216,0.741,83.500,410.499,393.742,0,0.861,0.861,None
(ID13216 : ID13241),9,13216,13241,0.081,84.500,410.747,394.210,0,0.284,0.284,None
(ID13241 : ID13269),9,13241,13269,14.685,85.500,409.064,394.877,0,3.832,3.832,None
(ID13269 : ID13298),9,13269,13298,9.778,86.500,408.773,395.836,0,3.127,3.127,None
(ID13298 : ID13323),9,13298,13323,2.913,87.500,409.478,395.945,0,1.707,1.707,None
(ID13323 : ID13351),9,13323,13351,2.673,88.500,409.056,394.993,0,1.635,1.635,None
(ID13351 : ID13376),9,13351,13376,1.044,89.500,409.792,394.661,0,1.022,1.022,None
(ID13376 : ID13400),9,13376,13400,0.172,90.500,409.989,394.891,0,0.415,0.415,None
(ID13400 : ID13427),9,13400,13427,0.034,91.500,409.940,394.730,0,0.185,0.185,None
(ID13427 : ID13453),9,13427,13453,9.801,92.500,408.815,395.705,0,3.131,3.131,None
(ID13453 : ID13480),9,13453,13480,20.235,93.500,408.677,394.716,0,4.498,4.498,None
(ID13480 : ID13506),9,13480,13506,19.035,94.500,411.574,393.948,0,4.363,4.363,None
(ID13506 : ID13533),9,13506,13533,52.293,95.500,409.931,394.109,0,7.231,7.231,None
(ID11313 : ID11355),13,11313,11355,41.043,0.500,416.353,464.063,0,6.406,6.406,None
(ID11355 : ID11376),13,11355,11376,0.675,1.500,415.579,467.131,0,0.822,0.822,None
(ID11376 : ID11334),13,11376,11334,0.437,2.500,416.306,467.272,0,0.661,0.661,None
(ID11334 : ID11417),13,11334,11417,2.382,3.500,416.596,466.556,0,1.543,1.543,None
(ID11417 : ID11395),13,11417,11395,34.128,4.500,414.459,467.814,0,5.842,5.842,None
(ID11395 : ID11458),13,11395,11458,0.137,5.500,412.491,469.973,0,0.370,0.370,None
(ID11458 : ID11438),13,11458,11438,1.104,6.500,412.643,469.578,0,1.051,1.051,None
(ID11438 : ID11482),13,11438,11482,7.399,7.500,411.762,470.071,0,2.720,2.720,None
(ID11482 : ID11504),13,11482,11504,95.300,8.500,411.886,466.317,0,9.762,9.762,None
(ID11504 : ID11526),13,11504,11526,1.626,9.500,412.515,462.044,0,1.275,1.275,None
(ID11526 : ID11550),13,11526,11550,13.372,10.500,412.171,460.717,0,3.657,3.657,None
(ID11550 : ID11574),13,11550,11574,1.848,11.500,412.258,458.210,0,1.359,1.359,None
(ID11574 : ID11600),13,11574,11600,28.544,12.500,412.156,454.863,0,5.343,5.343,None
(ID11600 : ID11623),13,11600,11623,1.954,13.500,412.007,451.497,0,1.398,1.398,None
(ID11623 : ID11649),13,11623,11649,15.673,14.500,412.499,452.712,0,3.959,3.959,None
(ID11649 : ID11675),13,11649,11675,20.127,15.500,412.962,456.870,0,4.486,4.486,None
(ID11675 : ID11696),13,11675,11696,34.090,16.500,413.507,461.973,0,5.839,5.839,None
(ID11696 : ID11719),13,11696,11719,2.250,17.500,414.166,464.087,0,1.500,1.500,None
(ID11719 : ID11739),13,11719,11739,2.214,18.500,413.984,462.642,0,1.488,1.488,None
(ID11739 : ID11764),13,11739,11764,9.737,19.500,413.622,463.499,0,3.120,3.120,None
(ID11764 : ID11789),13,11764,11789,6.406,20.500,413.939,463.863,0,2.531,2.531,None
(ID11789 : ID11811),13,11789,11811,1.544,21.500,413.742,462.627,0,1.242,1.242,None
(ID11811 : ID11831),13,11811,11831,15.871,22.500,412.224,460.806,0,3.984,3.984,None
(ID11831 : ID11851),13,11831,11851,16.262,23.500,411.869,460.970,0,4.033,4.033,None
(ID11851 : ID11873),13,11851,11873,7.102,24.500,412.432,464.244,0,2.665,2.665,None
(ID11873 : ID11895),13,11873,11895,2.002,25.500,412.912,466.113,0,1.415,1.415,None
(ID11895 : ID11919),13,11895,11919,20.140,26.500,413.693,468.871,0,4.488,4.488,None
(ID11919 : ID11942),13,11919,11942,0.742,27.500,413.806,470.715,0,0.861,0.861,None
(ID11942 : ID11977),13,11942,11977,4.283,28.500,412.588,470.115,0,2.070,2.070,None
(ID11977 : ID11959),13,11977,11959,1.305,29.500,411.162,469.500,0,1.142,1.142,None
(ID11959 : ID11995),13,11959,11995,1.729,30.500,410.706,469.765,0,1.315,1.315,None
(ID11995 : ID12015),13,11995,12015,0.437,31.500,410.527,470.721,0,0.661,0.661,None
(ID12015 : ID12035),13,12015,12035,1.279,32.500,410.051,470.565,0,1.131,1.131,None
(ID12035 : ID12055),13,12035,12055,1.343,33.500,409.615,469.540,0,1.159,1.159,None
(ID12055 : ID12076),13,12055,12076,0.431,34.500,409.213,468.839,0,0.656,0.656,None
(ID12076 : ID12098),13,12076,12098,3.012,35.500,408.510,469.479,0,1.736,1.736,None
(ID12098 : ID12120),13,12098,12120,0.398,36.500,407.799,470.306,0,0.631,0.631,None
(ID12120 : ID12142),13,12120,12142,4.408,37.500,406.987,471.286,0,2.099,2.099,None
(ID12142 : ID12167),13,12142,12167,0.442,38.500,406.762,472.024,0,0.665,0.665,None
(ID12167 : ID12189),13,12167,12189,0.851,39.500,407.296,472.222,0,0.922,0.922,None
(ID12189 : ID12212),13,12189,12212,0.826,40.500,407.105,472.538,0,0.909,0.909,None
(ID12212 : ID12235),13,12212,12235,3.672,41.500,406.962,471.564,0,1.916,1.916,None
(ID12235 : ID12257),13,12235,12257,0.118,42.500,407.226,470.823,0,0.344,0.344,None
(ID12257 : ID12279),13,12257,12279,0.264,43.500,406.931,471.045,0,0.514,0.514,None
(ID12279 : ID12300),13,12279,12300,0.505,44.500,406.334,471.178,0,0.710,0.710,None
(ID12300 : ID12320),13,12300,12320,3.202,45.500,406.482,472.002,0,1.789,1.789,None
(ID12320 : ID12340),13,12320,12340,2.732,46.500,406.622,473.494,0,1.653,1.653,None
(ID12340 : ID12361),13,12340,12361,5.495,47.500,406.250,473.068,0,2.344,2.344,None
(ID12361 : ID12384),13,12361,12384,1.086,48.500,406.204,472.417,0,1.042,1.042,None
(ID12384 : ID12407),13,12384,12407,0.331,49.500,406.305,472.679,0,0.575,0.575,None
(ID12407 : ID12423),13,12407,12423,2.635,50.500,406.819,471.708,0,1.623,1.623,None
(ID12423 : ID12438),13,12423,12438,1.868,51.500,406.760,471.513,0,1.367,1.367,None
(ID12438 : ID12459),13,12438,12459,11.288,52.500,406.417,473.707,0,3.360,3.360,None
(ID12459 : ID12479),13,12459,12479,0.396,53.500,406.305,475.154,0,0.629,0.629,None
(ID12479 : ID12500),13,12479,12500,1.093,54.500,405.895,474.440,0,1.046,1.046,None
(ID12500 : ID12522),13,12500,12522,5.446,55.500,406.437,474.858,0,2.334,2.334,None
(ID12522 : ID12543),13,12522,12543,2.554,56.500,407.290,476.553,0,1.598,1.598,None
(ID12543 : ID12564),13,12543,12564,1.673,57.500,408.051,477.335,0,1.293,1.293,None
(ID12564 : ID12587),13,12564,12587,0.408,58.500,408.787,477.020,0,0.639,0.639,None
(ID12587 : ID12610),13,12587,12610,1.418,59.500,408.502,477.176,0,1.191,1.191,None
(ID12610 : ID12634),13,12610,12634,1.236,60.500,408.681,477.685,0,1.112,1.112,None
(ID12634 : ID12659),13,12634,12659,1.764,61.500,409.843,477.463,0,1.328,1.328,None
