Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
(ID29028 : ID29049),0,29028,29049,17.339,38.500,309.084,24.005,0,4.164,4.164,None
(ID29049 : ID29090),0,29049,29090,6.589,39.500,309.401,23.219,0,2.567,2.567,None
(ID29090 : ID29069),0,29090,29069,10.935,40.500,309.731,22.867,0,3.307,3.307,None
(ID29069 : ID29112),0,29069,29112,0.124,41.500,310.103,21.100,0,0.351,0.351,None
(ID29112 : ID29134),0,29112,29134,2.984,42.500,310.076,20.114,0,1.728,1.728,None
(ID29134 : ID29156),0,29134,29156,8.478,43.500,310.097,17.815,0,2.912,2.912,None
(ID29156 : ID29198),0,29156,29198,3.522,44.500,310.386,17.297,0,1.877,1.877,None
(ID29198 : ID29176),0,29198,29176,5.332,45.500,310.870,17.128,0,2.309,2.309,None
(ID29176 : ID29219),0,29176,29219,0.003,46.500,311.225,16.004,0,0.053,0.053,None
(ID29219 : ID29240),0,29219,29240,3.609,47.500,311.404,15.044,0,1.900,1.900,None
(ID29240 : ID29282),0,29240,29282,18.766,48.500,311.301,11.964,0,4.332,4.332,None
(ID29282 : ID29263),0,29282,29263,4.137,49.500,311.066,8.800,0,2.034,2.034,None
(ID29263 : ID29301),0,29263,29301,0.111,50.500,311.206,7.923,0,0.333,0.333,None
(ID29301 : ID29342),0,29301,29342,5.586,51.500,311.127,6.892,0,2.363,2.363,None
(ID29342 : ID29321),0,29342,29321,25.798,52.500,310.828,3.186,0,5.079,5.079,None
(ID29321 : ID29362),0,29321,29362,0.423,53.500,310.700,0.325,0,0.650,0.650,None
(ID29362 : ID29381),0,29362,29381,59.655,54.500,310.999,3.850,0,7.724,7.724,None
(ID29381 : ID29401),0,29381,29401,0.141,55.500,311.160,7.573,0,0.376,0.376,None
(ID29401 : ID29420),0,29401,29420,7.924,56.500,311.220,8.840,0,2.815,2.815,None
(ID29420 : ID29466),0,29420,29466,1.062,57.500,310.906,10.289,0,1.031,1.031,None
(ID29466 : ID29442),0,29466,29442,3.979,58.500,311.258,9.848,0,1.995,1.995,None
(ID29442 : ID29485),0,29442,29485,27.854,59.500,311.491,6.789,0,5.278,5.278,None
(ID29485 : ID29505),0,29485,29505,19.169,60.500,311.430,2.114,0,4.378,4.378,None
(ID29505 : ID29525),0,29505,29525,0.000,61.500,312.000,0.000,0,0.000,0.000,None
(ID29525 : ID29546),0,29525,29546,0.422,62.500,311.675,0.000,0,0.650,0.650,None
(ID29546 : ID29567),0,29546,29567,0.000,63.500,311.350,0.000,0,0.000,0.000,None
(ID29567 : ID29585),0,29567,29585,0.422,64.500,311.675,0.000,0,0.650,0.650,None
(ID29585 : ID29606),0,29585,29606,0.000,65.500,312.000,0.000,0,0.000,0.000,None
(ID29606 : ID29627),0,29606,29627,0.422,66.500,311.675,0.000,0,0.650,0.650,None
(ID29627 : ID29645),0,29627,29645,0.000,67.500,311.350,0.000,0,0.000,0.000,None
(ID29645 : ID29665),0,29645,29665,0.000,68.500,311.350,0.000,0,0.000,0.000,None
(ID29665 : ID29685),0,29665,29685,0.423,69.500,311.025,0.000,0,0.650,0.650,None
(ID29685 : ID29704),0,29685,29704,0.000,70.500,310.700,0.000,0,0.000,0.000,None
(ID29704 : ID29722),0,29704,29722,0.423,71.500,311.025,0.000,0,0.650,0.650,None
(ID29722 : ID29740),0,29722,29740,0.000,72.500,311.350,0.000,0,0.000,0.000,None
(ID29740 : ID29757),0,29740,29757,0.422,73.500,311.675,0.000,0,0.650,0.650,None
(ID28289 : ID28252),1,28289,28252,14.918,0.500,386.663,119.039,0,3.862,3.862,None
(ID28252 : ID28232),1,28252,28232,23.273,1.500,387.157,115.939,0,4.824,4.824,None
(ID28232 : ID28270),1,28232,28270,204.860,2.500,384.282,108.843,0,14.313,14.313,None
(ID28270 : ID28306),1,28270,28306,13.815,3.500,378.855,101.710,0,3.717,3.717,None
(ID28306 : ID28324),1,28306,28324,2.562,4.500,378.059,99.227,0,1.601,1.601,None
(ID28324 : ID28342),1,28324,28342,16.931,5.500,376.914,96.713,0,4.115,4.115,None
(ID28342 : ID28361),1,28342,28361,36.709,6.500,378.439,96.445,0,6.059,6.059,None
(ID28361 : ID28383),1,28361,28383,8.821,7.500,380.779,96.441,0,2.970,2.970,None
(ID28383 : ID28408),1,28383,28408,12.117,8.500,379.562,93.499,0,3.481,3.481,None
(ID28408 : ID28428),1,28408,28428,4.760,9.500,378.501,90.928,0,2.182,2.182,None
(ID28428 : ID28446),1,28428,28446,1.038,10.500,378.773,89.590,0,1.019,1.019,None
(ID28446 : ID28486),1,28446,28486,3.803,11.500,378.396,88.796,0,1.950,1.950,None
(ID28486 : ID28464),1,28486,28464,15.176,12.500,379.021,89.572,0,3.896,3.896,None
(ID28464 : ID28510),1,28464,28510,31.739,13.500,382.158,93.133,0,5.634,5.634,None
(ID28510 : ID28532),1,28510,28532,6.066,14.500,382.976,94.518,0,2.463,2.463,None
(ID28532 : ID28576),1,28532,28576,20.271,15.500,383.600,95.331,0,4.502,4.502,None
(ID28576 : ID28554),1,28576,28554,12.077,16.500,384.190,95.529,0,3.475,3.475,None
(ID28554 : ID28595),1,28554,28595,0.795,17.500,383.367,94.487,0,0.892,0.892,None
(ID28595 : ID28616),1,28595,28616,39.557,18.500,381.918,92.180,0,6.289,6.289,None
(ID28616 : ID28639),1,28616,28639,12.182,19.500,381.712,90.565,0,3.490,3.490,None
(ID28639 : ID28660),1,28639,28660,3.692,20.500,382.120,91.427,0,1.921,1.921,None
(ID28660 : ID28682),1,28660,28682,84.881,21.500,378.648,87.322,0,9.213,9.213,None
(ID28682 : ID28705),1,28682,28705,28.250,22.500,374.784,81.175,0,5.315,5.315,None
(ID28705 : ID28729),1,28705,28729,5.422,23.500,372.610,78.081,0,2.328,2.328,None
(ID28729 : ID28750),1,28729,28750,13.589,24.500,370.638,75.825,0,3.686,3.686,None
(ID28750 : ID28771),1,28750,28771,7.968,25.500,369.520,72.944,0,2.823,2.823,None
(ID28771 : ID28792),1,28771,28792,26.344,26.500,368.128,69.373,0,5.133,5.133,None
(ID28792 : ID28839),1,28792,28839,4.692,27.500,367.437,68.044,0,2.166,2.166,None
(ID28839 : ID28859),1,28839,28859,1.033,28.500,367.795,68.494,0,1.016,1.016,None
(ID28859 : ID28814),1,28859,28814,0.187,29.500,367.450,68.330,0,0.432,0.432,None
(ID28814 : ID28880),1,28814,28880,5.316,30.500,368.419,69.158,0,2.306,2.306,None
(ID28880 : ID28902),1,28880,28902,16.016,31.500,367.681,68.740,0,4.002,4.002,None
(ID28902 : ID28945),1,28902,28945,2.464,32.500,366.668,68.059,0,1.570,1.570,None
(ID28945 : ID28924),1,28945,28924,0.265,33.500,367.446,68.164,0,0.514,0.514,None
(ID28924 : ID28967),1,28924,28967,0.775,34.500,367.623,68.347,0,0.881,0.881,None
(ID28967 : ID28987),1,28967,28987,1.826,35.500,367.433,68.165,0,1.351,1.351,None
(ID28987 : ID29006),1,28987,29006,6.368,36.500,368.048,68.434,0,2.523,2.523,None
(ID29006 : ID29029),1,29006,29029,3.972,37.500,368.283,68.576,0,1.993,1.993,None
(ID29029 : ID29050),1,29029,29050,0.360,38.500,367.896,67.748,0,0.600,0.600,None
(ID29050 : ID29091),1,29050,29091,0.253,39.500,368.068,67.880,0,0.503,0.503,None
(ID29091 : ID29070),1,29091,29070,3.467,40.500,368.082,67.183,0,1.862,1.862,None
(ID29070 : ID29113),1,29070,29113,0.474,41.500,368.184,65.917,0,0.689,0.689,None
(ID29113 : ID29135),1,29113,29135,12.818,42.500,369.407,66.857,0,3.580,3.580,None
(ID29135 : ID29157),1,29135,29157,0.689,43.500,370.831,67.766,0,0.830,0.830,None
(ID29157 : ID29199),1,29157,29199,2.173,44.500,371.610,67.813,0,1.474,1.474,None
(ID29199 : ID29177),1,29199,29177,1.789,45.500,372.877,68.153,0,1.338,1.338,None
(ID29177 : ID29220),1,29177,29220,4.655,46.500,374.335,68.799,0,2.158,2.158,None
(ID29220 : ID29241),1,29220,29241,5.981,47.500,375.866,70.505,0,2.446,2.446,None
(ID29241 : ID29283),1,29241,29283,2.155,48.500,376.780,70.770,0,1.468,1.468,None
(ID29283 : ID29264),1,29283,29264,0.508,49.500,377.313,70.012,0,0.712,0.712,None
(ID29264 : ID29302),1,29264,29302,5.262,50.500,377.565,68.825,0,2.294,2.294,None
(ID29302 : ID29343),1,29302,29343,5.706,51.500,376.823,66.674,0,2.389,2.389,None
(ID29343 : ID29322),1,29343,29322,2.480,52.500,376.971,65.659,0,1.575,1.575,None
(ID29322 : ID29363),1,29322,29363,2.791,53.500,378.541,65.943,0,1.671,1.671,None
(ID29363 : ID29382),1,29363,29382,10.129,54.500,380.615,67.165,0,3.183,3.183,None
(ID29382 : ID29402),1,29382,29402,7.252,55.500,381.297,66.896,0,2.693,2.693,None
(ID29402 : ID29421),1,29402,29421,16.726,56.500,379.524,64.014,0,4.090,4.090,None
(ID29421 : ID29467),1,29421,29467,1.660,57.500,378.278,61.694,0,1.289,1.289,None
(ID29467 : ID29443),1,29467,29443,11.852,58.500,377.480,59.490,0,3.443,3.443,None
(ID29443 : ID29486),1,29443,29486,16.354,59.500,375.586,56.281,0,4.044,4.044,None
(ID29486 : ID29506),1,29486,29506,4.298,60.500,374.098,53.648,0,2.073,2.073,None
(ID29506 : ID29526),1,29506,29526,7.817,61.500,373.233,51.375,0,2.796,2.796,None
(ID29526 : ID29547),1,29526,29547,3.210,62.500,372.364,49.253,0,1.792,1.792,None
(ID29547 : ID29568),1,29547,29568,24.438,63.500,370.731,46.323,0,4.943,4.943,None
(ID29568 : ID29586),1,29568,29586,4.897,64.500,369.269,43.135,0,2.213,2.213,None
(ID29586 : ID29607),1,29586,29607,0.497,65.500,368.926,41.746,0,0.705,0.705,None
(ID29607 : ID29628),1,29607,29628,1.176,66.500,368.721,40.913,0,1.084,1.084,None
(ID29628 : ID29646),1,29628,29646,7.597,67.500,369.558,41.461,0,2.756,2.756,None
(ID29646 : ID29667),1,29646,29667,1.151,68.500,370.844,42.249,0,1.073,1.073,None
(ID29667 : ID29687),1,29667,29687,1.373,69.500,371.347,41.365,0,1.172,1.172,None
(ID29687 : ID29706),1,29687,29706,0.088,70.500,371.496,40.900,0,0.297,0.297,None
(ID29706 : ID29723),1,29706,29723,8.204,71.500,372.605,42.025,0,2.864,2.864,None
(ID29723 : ID29741),1,29723,29741,0.777,72.500,373.325,42.707,0,0.881,0.881,None
(ID29741 : ID29758),1,29741,29758,1.808,73.500,372.753,41.769,0,1.345,1.345,None
(ID29758 : ID29779),1,29758,29779,1.174,74.500,372.838,41.561,0,1.084,1.084,None
(ID29779 : ID29800),1,29779,29800,1.905,75.500,372.616,41.593,0,1.380,1.380,None
(ID29800 : ID29815),1,29800,29815,23.141,76.500,370.754,39.183,0,4.811,4.811,None
(ID29815 : ID29835),1,29815,29835,5.651,77.500,369.646,35.973,0,2.377,2.377,None
(ID29835 : ID29855),1,29835,29855,2.008,78.500,369.235,34.398,0,1.417,1.417,None
(ID29855 : ID29876),1,29855,29876,0.080,79.500,368.515,33.954,0,0.282,0.282,None
(ID29876 : ID29916),1,29876,29916,4.961,80.500,369.392,34.379,0,2.227,2.227,None
(ID29916 : ID29895),1,29916,29895,0.758,81.500,370.660,35.198,0,0.871,0.871,None
(ID29895 : ID29936),1,29895,29936,4.839,82.500,371.762,36.255,0,2.200,2.200,None
(ID29936 : ID30000),1,29936,30000,5.229,83.500,371.996,35.993,0,2.287,2.287,None
(ID30000 : ID29978),1,30000,29978,27.757,84.500,369.584,33.104,0,5.269,5.269,None
(ID29978 : ID29956),1,29978,29956,82.996,85.500,364.912,27.646,0,9.110,9.110,None
(ID29956 : ID30021),1,29956,30021,36.865,86.500,359.928,21.930,0,6.072,6.072,None
(ID30021 : ID30041),1,30021,30041,35.700,87.500,355.800,17.544,0,5.975,5.975,None
(ID30041 : ID30062),1,30041,30062,53.037,88.500,351.325,12.653,0,7.283,7.283,None
(ID30062 : ID30084),1,30062,30084,131.468,89.500,346.033,4.984,0,11.466,11.466,None
(ID30084 : ID30103),1,30084,30103,0.423,90.500,343.525,0.000,0,0.650,0.650,None
(ID30103 : ID30123),1,30103,30123,1.690,91.500,344.500,0.000,0,1.300,1.300,None
(ID28290 : ID28255),2,28290,28255,38.092,0.500,65.319,225.463,0,6.172,6.172,None
(ID28255 : ID28235),2,28255,28235,113.728,1.500,71.387,219.629,0,10.664,10.664,None
(ID28235 : ID28273),2,28235,28273,28.769,2.500,77.311,214.235,0,5.364,5.364,None
(ID28273 : ID28309),2,28273,28309,82.884,3.500,82.240,208.980,0,9.104,9.104,None
(ID28309 : ID28327),2,28309,28327,98.571,4.500,89.043,202.412,0,9.928,9.928,None
(ID28327 : ID28345),2,28327,28345,29.846,5.500,91.035,201.301,0,5.463,5.463,None
(ID28345 : ID28364),2,28345,28364,2.828,6.500,89.799,202.758,0,1.682,1.682,None
(ID28364 : ID28386),2,28364,28386,34.926,7.500,93.001,200.722,0,5.910,5.910,None
(ID28386 : ID28411),2,28386,28411,65.483,8.500,98.639,196.596,0,8.092,8.092,None
(ID28411 : ID28430),2,28411,28430,19.084,9.500,103.486,192.682,0,4.369,4.369,None
(ID28430 : ID28449),2,28430,28449,5.451,10.500,105.366,190.177,0,2.335,2.335,None
(ID28449 : ID28491),2,28449,28491,8.910,11.500,106.990,188.720,0,2.985,2.985,None
(ID28491 : ID28468),2,28491,28468,5.198,12.500,107.697,189.273,0,2.280,2.280,None
(ID28468 : ID28514),2,28468,28514,29.918,13.500,108.832,188.151,0,5.470,5.470,None
(ID28514 : ID28535),2,28514,28535,179.579,14.500,106.277,191.187,0,13.401,13.401,None
(ID28535 : ID28580),2,28535,28580,78.429,15.500,98.609,199.238,0,8.856,8.856,None
(ID28580 : ID28558),2,28580,28558,124.394,16.500,99.123,198.136,0,11.153,11.153,None
(ID28558 : ID28599),2,28558,28599,93.027,17.500,106.393,190.714,0,9.645,9.645,None
(ID28599 : ID28620),2,28599,28620,19.994,18.500,108.334,189.002,0,4.471,4.471,None
(ID28620 : ID28642),2,28620,28642,0.722,19.500,106.382,190.796,0,0.850,0.850,None
(ID28642 : ID28664),2,28642,28664,54.423,20.500,108.365,188.173,0,7.377,7.377,None
(ID28664 : ID28687),2,28664,28687,8.157,21.500,111.552,184.173,0,2.856,2.856,None
(ID28687 : ID28708),2,28687,28708,38.231,22.500,114.413,180.678,0,6.183,6.183,None
(ID28708 : ID28732),2,28708,28732,7.686,23.500,117.148,177.149,0,2.772,2.772,None
(ID28732 : ID28753),2,28732,28753,40.249,24.500,118.029,172.795,0,6.344,6.344,None
(ID28753 : ID28774),2,28753,28774,72.632,25.500,115.173,172.635,0,8.522,8.522,None
(ID28774 : ID28795),2,28774,28795,63.523,26.500,114.269,172.265,0,7.970,7.970,None
(ID28795 : ID28841),2,28795,28841,96.521,27.500,117.847,164.198,0,9.824,9.824,None
(ID28841 : ID28861),2,28841,28861,62.376,28.500,120.079,155.635,0,7.898,7.898,None
(ID28861 : ID28817),2,28861,28817,41.952,29.500,119.956,154.875,0,6.477,6.477,None
(ID28817 : ID28882),2,28817,28882,2.597,30.500,118.800,158.749,0,1.611,1.611,None
(ID28882 : ID28904),2,28882,28904,6.515,31.500,118.888,160.738,0,2.553,2.553,None
(ID28904 : ID28948),2,28904,28948,17.401,32.500,118.309,163.832,0,4.171,4.171,None
(ID28948 : ID28927),2,28948,28927,4.515,33.500,116.801,166.590,0,2.125,2.125,None
(ID28927 : ID28969),2,28927,28969,9.285,34.500,117.413,168.434,0,3.047,3.047,None
(ID28969 : ID28988),2,28969,28988,67.378,35.500,120.867,165.964,0,8.208,8.208,None
(ID28988 : ID29007),2,28988,29007,46.666,36.500,124.878,159.606,0,6.831,6.831,None
(ID29007 : ID29030),2,29007,29030,0.499,37.500,126.498,157.000,0,0.706,0.706,None
(ID29030 : ID29051),2,29030,29051,18.899,38.500,125.165,159.138,0,4.347,4.347,None
(ID29051 : ID29092),2,29051,29092,5.051,39.500,124.189,159.846,0,2.248,2.248,None
(ID29092 : ID29071),2,29092,29071,6.373,40.500,124.403,157.484,0,2.524,2.524,None
(ID29071 : ID29114),2,29071,29114,161.152,41.500,126.669,150.299,0,12.695,12.695,None
(ID29114 : ID29136),2,29114,29136,7.850,42.500,128.866,142.978,0,2.802,2.802,None
(ID29136 : ID29159),2,29136,29159,22.407,43.500,128.453,143.924,0,4.734,4.734,None
(ID29159 : ID29202),2,29159,29202,50.834,44.500,126.879,149.608,0,7.130,7.130,None
(ID29202 : ID29179),2,29202,29179,117.652,45.500,123.691,158.012,0,10.847,10.847,None
(ID29179 : ID29222),2,29179,29222,223.466,46.500,117.981,169.531,0,14.949,14.949,None
(ID29222 : ID29244),2,29222,29244,33.920,47.500,115.780,173.532,0,5.824,5.824,None
(ID29244 : ID29286),2,29244,29286,120.733,48.500,119.591,166.062,0,10.988,10.988,None
(ID29286 : ID29265),2,29286,29265,0.310,49.500,121.565,161.115,0,0.557,0.557,None
(ID29265 : ID29304),2,29265,29304,3.967,50.500,121.153,162.168,0,1.992,1.992,None
(ID29304 : ID29345),2,29304,29345,0.780,51.500,120.807,163.545,0,0.883,0.883,None
(ID29345 : ID29324),2,29345,29324,0.460,52.500,120.454,164.241,0,0.678,0.678,None
(ID29324 : ID29365),2,29324,29365,2.772,53.500,119.973,165.309,0,1.665,1.665,None
(ID29365 : ID29384),2,29365,29384,0.367,54.500,119.519,165.796,0,0.605,0.605,None
(ID29384 : ID29404),2,29384,29404,0.064,55.500,119.273,165.547,0,0.254,0.254,None
(ID29404 : ID29423),2,29404,29423,1.305,56.500,119.444,165.086,0,1.142,1.142,None
(ID29423 : ID29469),2,29423,29469,0.259,57.500,119.982,164.669,0,0.509,0.509,None
(ID29469 : ID29445),2,29469,29445,0.057,58.500,120.345,164.741,0,0.239,0.239,None
(ID29445 : ID29488),2,29445,29488,11.248,59.500,120.232,166.401,0,3.354,3.354,None
(ID29488 : ID29509),2,29488,29509,0.250,60.500,119.986,167.812,0,0.500,0.500,None
(ID29509 : ID29529),2,29509,29529,3.229,61.500,119.683,168.413,0,1.797,1.797,None
(ID29529 : ID29550),2,29529,29550,8.291,62.500,120.046,167.981,0,2.879,2.879,None
(ID29550 : ID29570),2,29550,29570,3.305,63.500,120.473,167.578,0,1.818,1.818,None
(ID29570 : ID29589),2,29570,29589,70.350,64.500,118.463,172.254,0,8.387,8.387,None
(ID29589 : ID29610),2,29589,29610,69.946,65.500,118.146,172.134,0,8.363,8.363,None
(ID29610 : ID29631),2,29610,29631,78.135,66.500,121.549,164.245,0,8.839,8.839,None
(ID29631 : ID29649),2,29631,29649,7.239,67.500,123.009,161.530,0,2.690,2.690,None
(ID29649 : ID29668),2,29649,29668,69.719,68.500,120.822,166.597,0,8.350,8.350,None
(ID29668 : ID29689),2,29668,29689,9.826,69.500,118.908,171.960,0,3.135,3.135,None
(ID29689 : ID29707),2,29689,29707,54.065,70.500,120.148,170.133,0,7.353,7.353,None
(ID29707 : ID29725),2,29707,29725,0.370,71.500,121.671,166.459,0,0.609,0.609,None
(ID29725 : ID29743),2,29725,29743,10.256,72.500,121.059,167.610,0,3.203,3.203,None
(ID29743 : ID29761),2,29743,29761,1.851,73.500,120.315,169.734,0,1.360,1.360,None
(ID29761 : ID29783),2,29761,29783,12.854,74.500,119.370,171.968,0,3.585,3.585,None
(ID29783 : ID29801),2,29783,29801,3.288,75.500,118.558,174.428,0,1.813,1.813,None
(ID29801 : ID29818),2,29801,29818,16.722,76.500,119.127,173.347,0,4.089,4.089,None
(ID29818 : ID29838),2,29818,29838,0.022,77.500,119.664,171.304,0,0.148,0.148,None
(ID29838 : ID29857),2,29838,29857,0.303,78.500,119.985,171.244,0,0.551,0.551,None
(ID29857 : ID29878),2,29857,29878,9.619,79.500,120.788,169.784,0,3.102,3.102,None
(ID29878 : ID29919),2,29878,29919,5.012,80.500,121.165,169.435,0,2.239,2.239,None
(ID29919 : ID29898),2,29919,29898,6.333,81.500,120.504,171.694,0,2.517,2.517,None
(ID29898 : ID29939),2,29898,29939,1.987,82.500,119.732,173.499,0,1.410,1.410,None
(ID29939 : ID30003),2,29939,30003,5.963,83.500,119.261,175.356,0,2.442,2.442,None
(ID30003 : ID29982),2,30003,29982,2.840,84.500,119.633,175.948,0,1.685,1.685,None
(ID29982 : ID29959),2,29982,29959,1.975,85.500,120.331,174.644,0,1.405,1.405,None
(ID29959 : ID30023),2,29959,30023,0.108,86.500,120.330,173.839,0,0.329,0.329,None
(ID30023 : ID30044),2,30023,30044,9.314,87.500,120.096,175.247,0,3.052,3.052,None
(ID30044 : ID30066),2,30044,30066,1.126,88.500,119.874,177.288,0,1.061,1.061,None
(ID30066 : ID30087),2,30066,30087,6.230,89.500,119.449,179.015,0,2.496,2.496,None
(ID30087 : ID30106),2,30087,30106,0.592,90.500,119.467,180.031,0,0.769,0.769,None
(ID30106 : ID30126),2,30106,30126,0.871,91.500,120.264,179.891,0,0.933,0.933,None
(ID30126 : ID30145),2,30126,30145,0.424,92.500,120.817,179.630,0,0.651,0.651,None
(ID30145 : ID30162),2,30145,30162,6.038,93.500,120.887,180.546,0,2.457,2.457,None
(ID30162 : ID30182),2,30162,30182,0.607,94.500,120.556,182.006,0,0.779,0.779,None
(ID30182 : ID30202),2,30182,30202,8.001,95.500,120.237,183.653,0,2.829,2.829,None
(ID28291 : ID28256),3,28291,28256,10.154,0.500,249.170,362.182,0,3.186,3.186,None
(ID28256 : ID28236),3,28256,28236,20.782,1.500,252.860,363.292,0,4.559,4.559,None
(ID28236 : ID28274),3,28236,28274,4.864,2.500,256.175,363.958,0,2.205,2.205,None
(ID28274 : ID28310),3,28274,28310,5.621,3.500,256.199,363.624,0,2.371,2.371,None
(ID28310 : ID28347),3,28310,28347,96.640,5.000,250.221,363.176,0,4.915,9.831,None
(ID28347 : ID28366),3,28347,28366,3.707,6.500,244.354,363.394,0,1.925,1.925,None
(ID28366 : ID28388),3,28366,28388,3.670,7.500,242.471,363.761,0,1.916,1.916,None
(ID28388 : ID28413),3,28388,28413,1.688,8.500,241.462,363.341,0,1.299,1.299,None
(ID28413 : ID28432),3,28413,28432,3.296,9.500,242.074,363.287,0,1.815,1.815,None
(ID28432 : ID28451),3,28432,28451,20.303,10.500,241.394,365.667,0,4.506,4.506,None
(ID28451 : ID28493),3,28451,28493,10.136,11.500,241.615,367.543,0,3.184,3.184,None
(ID28493 : ID28470),3,28493,28470,51.670,12.500,246.747,367.028,0,7.188,7.188,None
(ID28470 : ID28516),3,28470,28516,45.478,13.500,253.634,365.987,0,6.744,6.744,None
(ID28516 : ID28536),3,28516,28536,5.980,14.500,257.337,364.380,0,2.445,2.445,None
(ID28536 : ID28581),3,28536,28581,89.878,15.500,255.088,359.253,0,9.480,9.480,None
(ID28581 : ID28560),3,28581,28560,4.204,16.500,253.164,354.532,0,2.050,2.050,None
(ID28560 : ID28601),3,28560,28601,3.194,17.500,252.974,353.951,0,1.787,1.787,None
(ID28601 : ID28624),3,28601,28624,70.552,18.500,249.141,357.114,0,8.400,8.400,None
(ID28624 : ID28643),3,28624,28643,35.632,19.500,243.441,361.273,0,5.969,5.969,None
(ID28643 : ID28665),3,28643,28665,51.311,20.500,237.440,363.937,0,7.163,7.163,None
(ID28665 : ID28689),3,28665,28689,11.960,21.500,232.780,364.410,0,3.458,3.458,None
(ID28689 : ID28710),3,28689,28710,76.432,22.500,230.620,359.092,0,8.743,8.743,None
(ID28710 : ID28733),3,28710,28733,4.597,23.500,229.192,353.950,0,2.144,2.144,None
(ID28733 : ID28755),3,28733,28755,5.936,24.500,227.561,353.860,0,2.436,2.436,None
