Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
(ID23708 : ID23730),9,23708,23730,46.904,89.500,104.982,322.412,0,6.849,6.849,None
(ID23730 : ID23752),9,23730,23752,114.075,90.500,106.878,322.700,0,10.681,10.681,None
(ID23752 : ID23769),9,23752,23769,13.516,91.500,113.966,323.650,0,3.676,3.676,None
(ID23769 : ID23789),9,23769,23789,101.137,92.500,110.796,323.164,0,10.057,10.057,None
(ID23789 : ID23811),9,23789,23811,26.628,93.500,108.321,323.203,0,5.160,5.160,None
(ID23811 : ID23831),9,23811,23831,0.461,94.500,110.614,323.454,0,0.679,0.679,None
(ID23831 : ID23853),9,23831,23853,87.124,95.500,114.976,323.992,0,9.334,9.334,None
(ID21745 : ID21702),10,21745,21702,8.713,0.500,582.944,335.185,0,2.952,2.952,None
(ID21702 : ID21769),10,21702,21769,0.735,1.500,582.239,336.804,0,0.858,0.858,None
(ID21769 : ID21724),10,21769,21724,4.089,2.500,582.802,338.127,0,2.022,2.022,None
(ID21724 : ID21845),10,21724,21845,2.465,3.500,583.335,338.267,0,1.570,1.570,None
(ID21845 : ID21869),10,21845,21869,3.414,4.500,583.512,338.411,0,1.848,1.848,None
(ID21869 : ID21798),10,21869,21798,3.776,5.500,582.636,339.105,0,1.943,1.943,None
(ID21798 : ID21822),10,21798,21822,1.247,6.500,582.208,339.089,0,1.117,1.117,None
(ID21822 : ID21919),10,21822,21919,3.713,7.500,582.037,338.626,0,1.927,1.927,None
(ID21919 : ID21893),10,21919,21893,1.575,8.500,581.870,338.301,0,1.255,1.255,None
(ID21893 : ID21945),10,21893,21945,1.632,9.500,582.926,338.304,0,1.278,1.278,None
(ID21945 : ID21972),10,21945,21972,0.392,10.500,583.480,338.268,0,0.626,0.626,None
(ID21972 : ID22021),10,21972,22021,2.031,11.500,583.359,337.882,0,1.425,1.425,None
(ID22021 : ID22000),10,22021,22000,6.822,12.500,582.884,338.446,0,2.612,2.612,None
(ID22000 : ID22046),10,22000,22046,2.637,13.500,582.618,340.517,0,1.624,1.624,None
(ID22046 : ID22070),10,22046,22070,2.400,14.500,582.323,340.642,0,1.549,1.549,None
(ID22070 : ID22090),10,22070,22090,1.109,15.500,581.434,339.928,0,1.053,1.053,None
(ID22090 : ID22131),10,22090,22131,1.491,16.500,581.495,339.728,0,1.221,1.221,None
(ID22131 : ID22110),10,22131,22110,10.311,17.500,581.122,338.272,0,3.211,3.211,None
(ID22110 : ID22152),10,22110,22152,10.175,18.500,580.026,335.396,0,3.190,3.190,None
(ID22152 : ID22195),10,22152,22195,1.131,19.500,579.360,333.851,0,1.064,1.064,None
(ID22195 : ID22172),10,22195,22172,0.189,20.500,578.999,333.757,0,0.435,0.435,None
(ID22172 : ID22218),10,22172,22218,0.692,21.500,579.300,333.225,0,0.832,0.832,None
(ID22218 : ID22240),10,22218,22240,6.059,22.500,579.589,334.051,0,2.462,2.462,None
(ID22240 : ID22265),10,22240,22265,8.799,23.500,580.205,336.682,0,2.966,2.966,None
(ID22265 : ID22286),10,22265,22286,2.369,24.500,580.805,338.849,0,1.539,1.539,None
(ID22286 : ID22311),10,22286,22311,9.551,25.500,581.421,341.076,0,3.090,3.090,None
(ID22311 : ID22336),10,22311,22336,0.037,26.500,581.799,342.541,0,0.194,0.194,None
(ID22336 : ID22379),10,22336,22379,5.234,27.500,581.422,343.645,0,2.288,2.288,None
(ID22379 : ID22359),10,22379,22359,0.238,28.500,581.297,344.942,0,0.488,0.488,None
(ID22359 : ID22403),10,22359,22403,0.037,29.500,581.523,345.195,0,0.191,0.191,None
(ID22403 : ID22426),10,22403,22426,6.211,30.500,580.667,344.425,0,2.492,2.492,None
(ID22426 : ID22453),10,22426,22453,3.673,31.500,580.648,343.903,0,1.917,1.917,None
(ID22453 : ID22480),10,22453,22480,1.124,32.500,581.041,344.348,0,1.060,1.060,None
(ID22480 : ID22503),10,22480,22503,1.071,33.500,580.025,344.605,0,1.035,1.035,None
(ID22503 : ID22524),10,22503,22524,1.218,34.500,579.595,344.182,0,1.104,1.104,None
(ID22524 : ID22570),10,22524,22570,16.382,35.500,578.786,345.457,0,4.047,4.047,None
(ID22570 : ID22546),10,22570,22546,5.005,36.500,578.883,346.734,0,2.237,2.237,None
(ID22546 : ID22591),10,22546,22591,0.119,37.500,579.747,346.060,0,0.344,0.344,None
(ID22591 : ID22613),10,22591,22613,7.188,38.500,578.886,347.042,0,2.681,2.681,None
(ID22613 : ID22636),10,22613,22636,0.189,39.500,578.015,348.334,0,0.434,0.434,None
(ID22636 : ID22683),10,22636,22683,0.867,40.500,578.041,348.072,0,0.931,0.931,None
(ID22683 : ID22659),10,22683,22659,0.725,41.500,577.763,347.637,0,0.851,0.851,None
(ID22659 : ID22705),10,22659,22705,4.889,42.500,577.611,346.573,0,2.211,2.211,None
(ID22705 : ID22727),10,22705,22727,0.890,43.500,578.032,345.054,0,0.943,0.943,None
(ID22727 : ID22752),10,22727,22752,3.002,44.500,578.457,345.426,0,1.733,1.733,None
(ID22752 : ID22773),10,22752,22773,0.544,45.500,578.567,345.918,0,0.738,0.738,None
(ID22773 : ID22798),10,22773,22798,3.514,46.500,577.484,345.388,0,1.875,1.875,None
(ID22798 : ID22841),10,22798,22841,6.060,47.500,576.860,346.381,0,2.462,2.462,None
(ID22841 : ID22819),10,22841,22819,52.732,48.500,575.767,344.220,0,7.262,7.262,None
(ID22819 : ID22862),10,22819,22862,31.225,49.500,575.740,343.306,0,5.588,5.588,None
(ID22862 : ID22885),10,22862,22885,2.935,50.500,577.503,346.502,0,1.713,1.713,None
(ID22885 : ID22910),10,22885,22910,0.658,51.500,577.861,346.854,0,0.811,0.811,None
(ID22910 : ID22933),10,22910,22933,3.089,52.500,577.035,346.864,0,1.758,1.758,None
(ID22933 : ID22954),10,22933,22954,2.780,53.500,576.194,346.446,0,1.667,1.667,None
(ID22954 : ID22977),10,22954,22977,1.373,54.500,575.994,346.185,0,1.172,1.172,None
(ID22977 : ID22998),10,22977,22998,2.115,55.500,576.586,346.768,0,1.454,1.454,None
(ID22998 : ID23023),10,22998,23023,0.534,56.500,577.403,347.135,0,0.731,0.731,None
(ID23023 : ID23051),10,23023,23051,2.115,57.500,577.196,346.825,0,1.454,1.454,None
(ID23051 : ID23073),10,23051,23073,1.124,58.500,576.939,345.632,0,1.060,1.060,None
(ID23073 : ID23099),10,23073,23099,5.703,59.500,577.042,346.296,0,2.388,2.388,None
(ID23099 : ID23119),10,23099,23119,6.291,60.500,577.901,348.457,0,2.508,2.508,None
(ID23119 : ID23142),10,23119,23142,3.360,61.500,578.086,348.743,0,1.833,1.833,None
(ID23142 : ID23164),10,23142,23164,3.712,62.500,576.529,347.871,0,1.927,1.927,None
(ID23164 : ID23274),10,23164,23274,83.689,65.500,572.267,344.531,0,1.830,9.148,None
(ID23274 : ID23298),10,23274,23298,1.894,68.500,568.369,341.012,0,1.376,1.376,None
(ID23298 : ID23320),10,23298,23320,31.803,69.500,565.548,342.352,0,5.639,5.639,None
(ID23320 : ID23340),10,23320,23340,17.418,70.500,565.077,342.958,0,4.173,4.173,None
(ID23340 : ID23363),10,23340,23363,7.210,71.500,568.125,341.439,0,2.685,2.685,None
(ID23363 : ID23386),10,23363,23386,25.428,72.500,567.597,342.786,0,5.043,5.043,None
(ID21747 : ID21705),12,21747,21705,8.340,0.500,215.174,411.372,0,2.888,2.888,None
(ID21705 : ID21771),12,21705,21771,0.046,1.500,214.801,412.656,0,0.213,0.213,None
(ID21771 : ID21726),12,21771,21726,3.231,2.500,214.544,413.406,0,1.798,1.798,None
(ID21726 : ID21847),12,21726,21847,1.017,3.500,214.133,413.763,0,1.009,1.009,None
(ID21847 : ID21872),12,21847,21872,2.259,4.500,213.344,412.941,0,1.503,1.503,None
(ID21872 : ID21800),12,21872,21800,1.656,5.500,213.299,412.738,0,1.287,1.287,None
(ID21800 : ID21824),12,21800,21824,2.121,6.500,213.989,412.140,0,1.456,1.456,None
(ID21824 : ID21921),12,21824,21921,3.833,7.500,213.071,411.361,0,1.958,1.958,None
(ID21921 : ID21895),12,21921,21895,0.352,8.500,212.331,411.486,0,0.593,0.593,None
(ID21895 : ID21947),12,21895,21947,2.291,9.500,212.103,411.067,0,1.514,1.514,None
(ID21947 : ID21974),12,21947,21974,58.873,10.500,215.016,412.289,0,7.673,7.673,None
(ID21974 : ID22024),12,21974,22024,89.271,11.500,222.508,416.429,0,9.448,9.448,None
(ID22024 : ID22048),12,22024,22048,128.074,13.000,230.484,422.887,0,5.658,11.317,None
(ID22048 : ID22072),12,22048,22072,5.004,14.500,234.917,427.984,0,2.237,2.237,None
(ID22072 : ID22093),12,22072,22093,53.747,15.500,238.554,430.954,0,7.331,7.331,None
(ID22093 : ID22134),12,22093,22134,8.861,16.500,243.097,432.772,0,2.977,2.977,None
(ID22134 : ID22114),12,22134,22114,30.589,17.500,247.187,433.486,0,5.531,5.531,None
(ID22114 : ID22156),12,22114,22156,37.820,18.500,252.842,434.848,0,6.150,6.150,None
(ID22156 : ID22200),12,22156,22200,104.701,19.500,259.968,438.386,0,10.232,10.232,None
(ID22200 : ID22176),12,22200,22176,108.749,20.500,259.775,438.486,0,10.428,10.428,None
(ID22176 : ID22291),12,22176,22291,42.586,23.000,256.165,438.701,0,1.631,6.526,None
(ID22291 : ID22316),12,22291,22316,2.180,25.500,257.273,442.488,0,1.476,1.476,None
(ID21748 : ID21706),13,21748,21706,55.710,0.500,440.911,415.487,0,7.464,7.464,None
(ID21706 : ID21772),13,21706,21772,26.411,1.500,441.760,417.416,0,5.139,5.139,None
(ID21772 : ID21729),13,21772,21729,297.657,2.500,438.161,422.363,0,17.253,17.253,None
(ID21729 : ID21848),13,21729,21848,28.403,3.500,434.458,427.051,0,5.329,5.329,None
(ID21848 : ID21874),13,21848,21874,28.414,4.500,434.828,427.361,0,5.330,5.330,None
(ID21874 : ID21801),13,21874,21801,19.763,5.500,435.131,428.275,0,4.446,4.446,None
(ID21801 : ID21825),13,21801,21825,1.364,6.500,437.382,426.605,0,1.168,1.168,None
(ID21825 : ID21922),13,21825,21922,1.119,7.500,438.340,426.158,0,1.058,1.058,None
(ID21922 : ID21896),13,21922,21896,2.766,8.500,438.323,426.733,0,1.663,1.663,None
(ID21896 : ID21948),13,21896,21948,28.429,9.500,439.631,425.445,0,5.332,5.332,None
(ID21948 : ID21975),13,21948,21975,5.452,10.500,442.638,423.352,0,2.335,2.335,None
(ID21975 : ID22025),13,21975,22025,7.242,11.500,443.171,424.369,0,2.691,2.691,None
(ID22025 : ID22003),13,22025,22003,51.442,12.500,440.126,428.206,0,7.172,7.172,None
(ID22003 : ID22049),13,22003,22049,57.355,13.500,441.114,429.204,0,7.573,7.573,None
(ID22049 : ID22074),13,22049,22074,46.595,14.500,442.000,429.856,0,6.826,6.826,None
(ID22074 : ID22094),13,22074,22094,0.677,15.500,439.315,432.532,0,0.823,0.823,None
(ID22094 : ID22135),13,22094,22135,90.595,16.500,434.440,433.574,0,9.518,9.518,None
(ID22135 : ID22113),13,22135,22113,191.176,17.500,435.959,431.245,0,13.827,13.827,None
(ID22113 : ID22155),13,22113,22155,3.119,18.500,442.385,427.390,0,1.766,1.766,None
(ID22155 : ID22198),13,22155,22198,27.042,19.500,440.028,427.034,0,5.200,5.200,None
(ID22198 : ID22175),13,22198,22175,71.323,20.500,433.454,428.820,0,8.445,8.445,None
(ID22175 : ID22221),13,22175,22221,0.676,21.500,429.020,430.079,0,0.822,0.822,None
(ID22221 : ID22243),13,22221,22243,7.388,22.500,429.190,431.285,0,2.718,2.718,None
(ID22243 : ID22268),13,22243,22268,25.700,23.500,431.248,434.573,0,5.070,5.070,None
