Label,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_ID,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_13,19,1,3,0,0,0,21,0,21,37.557,13,13,119.495,421.188,0,9.298,23.638,1.373,9.614,5.936,5.150,5.834,3.812,5.393,0.621
Track_15,29,0,0,0,0,0,28,0,28,72.235,15,15,250.502,439.692,0,10.191,20.406,3.751,9.427,5.262,4.654,5.115,3.867,4.709,0.360
Track_16,26,0,0,0,0,0,25,0,25,91.218,16,16,614.134,557.344,0,8.662,23.624,0.650,6.854,7.101,5.315,5.615,4.099,5.425,0.320
Track_37,31,0,0,0,0,0,30,7,37,62.778,37,37,496.181,292.190,0,6.869,22.802,1.122,5.451,5.348,5.320,5.685,5.020,5.320,0.143
Track_49,47,0,0,0,0,0,46,14,60,17.012,49,49,480.478,372.884,0,8.143,23.912,1.480,6.600,5.611,4.121,5.042,3.206,4.074,0.447
Track_67,27,0,0,0,0,0,26,24,50,69.901,67,67,384.902,173.222,0,7.608,16.518,1.089,6.677,4.378,4.730,4.913,4.468,4.754,0.123
Track_69,58,0,0,0,0,0,57,26,83,79.100,69,69,512.687,572.567,0,9.395,22.893,1.626,9.567,4.822,5.024,5.300,4.452,5.075,0.181
Track_96,57,0,0,0,0,0,56,40,96,85.585,96,96,54.825,426.202,0,6.477,16.222,0.697,6.419,3.893,4.220,5.082,3.388,4.043,0.534
Track_115,32,4,4,0,0,0,43,53,96,18.618,115,115,10.824,25.598,0,3.706,16.346,0.442,2.462,3.564,3.653,4.338,3.002,3.681,0.436
Track_116,22,0,0,0,0,0,21,54,75,50.179,116,116,596.055,557.231,0,6.534,15.949,1.424,5.840,4.381,4.683,5.106,3.751,4.929,0.455
Track_120,38,1,3,0,0,0,40,56,96,53.212,120,120,400.623,126.229,0,6.954,22.315,0.670,6.373,4.777,4.625,5.146,4.072,4.645,0.240
Track_123,29,1,3,0,0,0,31,58,89,19.142,123,123,526.168,306.569,0,8.058,23.384,2.947,7.248,4.596,4.012,4.850,3.147,4.027,0.491
Track_132,22,0,0,0,0,0,21,66,87,51.156,132,132,506.253,309.557,0,8.798,17.735,3.831,7.285,4.264,4.011,4.642,3.340,4.098,0.367
Track_134,27,0,0,0,0,0,26,65,91,35.037,134,134,310.939,475.748,0,7.236,13.348,2.402,6.907,2.813,5.211,5.427,4.836,5.206,0.138
Track_135,29,0,0,0,0,0,28,68,96,42.354,135,135,85.630,387.462,0,6.012,21.131,1.627,5.082,4.108,4.853,5.071,4.548,4.873,0.118
Track_142,20,1,3,0,0,0,22,74,96,64.328,142,142,547.789,318.054,0,9.288,17.362,0.488,9.102,4.523,3.495,3.984,3.136,3.517,0.191
