	TRACK_ID	FRAME	POSITION_X	POSITION_Y
1	1	0	373.697	96.579
2	1	1	373.033	90.405
3	1	2	379.706	67.023
4	1	3	366.572	59.384
5	1	4	370.693	66.53
6	1	5	375.251	47.511
7	1	6	379.178	25.742
8	1	7	378.754	35.26
9	1	8	377.996	24.542
10	1	9	382.31	14.887
11	1	10	388.314	37.643
12	1	11	402.05	50.057
13	1	12	386.495	34.197
14	1	13	385.846	34.118
15	1	14	386.975	33.323
16	1	15	387.706	33.754
17	1	16	386.88	34.753
18	1	17	386.42	33.893
19	1	18	389.169	33.648
20	1	19	386.562	34.837
21	1	20	387.571	33.313
22	1	21	385.141	34.458
23	1	22	386.708	34.034
24	1	23	387.431	36.786
25	1	24	389.371	36.437
26	1	25	387.883	34.643
27	1	26	383.319	31.995
28	1	27	387.704	35.226
29	1	28	388.761	35.643
30	1	29	386.136	35.877
31	1	30	388.023	35.543
32	1	31	389.983	33.35
33	1	32	384.713	39.872
34	1	33	387.254	35.957
35	1	34	387.608	36.825
36	1	35	385.933	36.559
37	1	36	384.44	37.566
38	1	37	385.279	34.44
39	1	38	387.997	35.716
40	1	39	388.209	34.367
41	1	40	389.147	36.301
42	1	41	390.386	34.273
43	1	42	385.63	32.721
44	1	43	387.229	33.408
45	1	44	386.825	33.388
46	1	45	387.443	31.996
47	1	46	388.788	33.978
48	1	47	389.995	34.188
49	1	48	388.124	30.664
50	1	49	387.629	32.539
51	1	50	387.291	35.722
52	1	51	389.749	35.697
53	1	52	389.832	32.284
54	1	53	386.849	33.662
55	1	54	380.476	34.664
56	1	55	388.295	33.854
57	1	56	387.076	30.159
58	1	57	384.784	30.108
59	1	58	387.628	32.575
60	1	59	384.722	39.991
61	1	60	387.654	37.984
62	1	61	385.378	30.891
63	1	62	384.063	35.529
64	1	63	386.494	30.283
65	1	64	388.082	30.995
66	1	65	388.972	38.343
67	1	66	385.356	29.774
68	1	67	387.128	34.629
69	1	68	389.571	33.997
70	1	69	386.751	33.134
71	1	70	387.884	32.667
72	1	71	388.815	32.091
73	1	72	389.75	31.385
74	1	73	387.717	33.577
75	1	74	388.954	27.033
76	1	75	388.241	40.939
77	1	77	393.163	46.045
78	1	78	399.699	42.13
79	1	79	414.227	37.962
80	3	0	425.159	117.457
81	3	1	425.022	119.501
82	3	2	424.717	118.185
83	3	3	426.07	117.888
84	3	4	431.771	116.043
85	3	5	425.518	117.71
86	3	6	425.288	118.458
87	3	7	425.511	118.084
88	3	8	425.932	117.498
89	3	9	426.964	120.662
90	3	10	427.845	122.798
91	3	11	427.351	122.198
92	3	12	428.518	134.607
93	3	13	430.794	133.217
94	3	14	433.454	145.195
95	3	15	437.101	149.844
96	3	16	438.168	163.035
97	3	17	437.361	158.827
98	3	18	438.146	168.059
99	3	19	436.036	171.314
100	3	20	435.604	173.187
101	3	21	436.901	174.737
102	3	22	445.061	172.298
103	3	23	450.395	164.046
104	3	24	428.589	169.3
105	3	25	426.607	171.778
106	3	26	427.246	173.913
107	3	27	439.878	181.008
108	3	28	447.998	188.184
109	3	29	439.551	192.505
110	3	30	447.526	186.725
111	3	31	432.308	204.648
112	3	32	430.061	208.799
113	3	33	437.836	206.236
114	3	34	440.6	216.262
115	3	35	442.041	218.704
116	3	36	441.097	215.347
117	3	37	438.522	216.573
118	8	0	245.149	445.068
119	8	1	236.648	435.386
120	8	2	237.869	429.046
121	8	3	241.247	428.854
122	8	4	243.058	427.129
123	8	5	242.694	423.284
124	8	6	235.204	425.694
125	8	7	241.864	441.479
126	8	8	236.356	425.869
127	8	9	240.789	426.237
128	8	10	243.409	425.369
129	8	11	242.241	416.242
130	8	12	249.399	416.02
131	8	13	243.06	421.101
132	8	14	246.122	419.645
133	8	15	246.495	420.812
134	8	16	252.034	420.064
135	8	17	250.333	421.137
136	8	18	256.138	418.443
137	8	19	263.905	422.389
138	8	20	272.514	415.516
139	8	21	268.373	407.237
140	8	22	268.612	421.657
141	8	23	262.29	419.037
142	8	24	263.043	412.044
143	8	25	271.189	413.724
144	8	26	269.339	419.046
145	8	27	273.806	416.908
146	13	2	261.173	149.18
147	13	3	256.15	152.141
148	13	4	263.689	151.655
149	13	6	267.581	157.065
150	13	7	267.631	151.146
151	13	8	261.273	148.588
152	13	9	260.398	148.878
153	13	10	256.883	147.35
154	13	11	247.092	148.693
155	13	12	259.794	147.089
156	13	13	258.035	136.463
157	13	14	259.296	132.084
158	13	15	257.539	131.861
159	13	16	258.045	131.694
160	13	17	259.507	130.143
161	13	18	261.93	133.2
162	13	19	257.521	130.338
163	13	20	256.582	129.311
164	13	21	250.078	130.209
165	13	22	258.791	128.608
166	13	23	259.497	129.194
167	13	24	257.956	127.165
168	13	25	262.194	128.417
169	13	26	263.307	127.526
170	13	27	261.225	126.255
171	13	28	257.082	124.709
172	13	29	251.215	123.163
173	13	30	260.193	126.623
174	13	31	257.181	125.337
175	13	32	252.575	125.851
176	13	33	268.559	130.657
177	13	34	272.681	130.324
178	13	35	264.085	132.32
179	13	36	255.179	128.97
180	13	37	266.563	128.688
181	13	38	269.465	129.541
182	13	39	266.979	131.814
183	13	40	269.934	131.278
184	13	41	277.446	135.09
185	13	42	272.687	132.698
186	13	43	278.611	131.763
187	13	44	261.181	128.844
188	13	45	260.262	130.42
189	13	46	261.472	132.508
190	13	47	259.525	133.242
191	13	48	260.744	132.323
192	13	49	260.18	132.258
193	13	50	256.992	130.939
194	13	51	257.137	131.882
195	13	52	253.47	132.247
196	13	53	251.736	128.627
197	13	54	251.931	128.532
198	13	55	244.133	136.552
199	13	56	244.21	140.439
200	13	57	235.269	138.721
201	13	58	246.16	142.412
202	13	59	242.568	144.318
203	13	60	235.799	145.857
204	13	61	238.049	151.021
205	13	62	235.31	153.06
206	13	63	233.914	151.329
207	13	64	237.227	157.075
208	13	65	234.563	153.303
209	13	66	226.842	152.933
210	13	67	215.967	157.213
211	13	68	229.681	147.726
212	13	69	224.842	152.401
213	13	70	226.705	148.513
214	13	71	223.013	146.215
215	35	15	156.947	229.007
216	35	16	158.359	237.68
217	35	17	162.227	244.242
218	35	18	166.129	248.888
219	35	19	167.604	254.402
220	35	20	168.801	254.453
221	35	21	170.476	253.797
222	35	22	170.952	254.781
223	35	23	170.591	252.609
224	35	24	170.425	253.267
225	35	25	173.266	253.687
226	35	26	172.605	254.349
227	35	27	173.257	256.087
228	35	28	170.283	251.922
229	35	29	170.592	253.169
230	35	30	167.489	246.44
231	35	31	169.361	245.736
232	35	32	163.255	236.18
233	35	33	155.962	222.184
234	35	34	156.532	224.368
235	35	35	158.866	225.898
236	35	36	159.078	229.417
237	35	37	160.84	237.028
238	35	38	163.256	237.492
239	35	39	163.09	247.506
240	35	40	164.078	245.564
241	35	41	167.823	255.522
242	35	42	166.565	259.139
243	35	43	167.842	270.973
244	35	44	169.824	278.23
245	35	45	171.365	280.876
246	35	46	177.058	297.755
247	35	47	179.299	302.58
248	35	48	179.044	304.464
249	35	49	177.156	307.566
250	35	50	175.776	310.544
251	35	51	175.224	311.519
252	35	52	173.677	311.833
253	35	53	171.525	313.322
254	35	54	171.386	312.62
255	35	55	176.434	309.963
256	35	56	175.936	310.845
257	35	57	176.048	311.29
258	35	58	176.763	309.728
259	57	32	77.775	497.969
260	57	33	70.671	495.599
261	57	34	67.537	493.316
262	57	35	69.548	491.834
263	57	36	57.123	490.53
264	57	37	57.995	490.802
265	57	38	59.019	488.578
266	57	39	50.698	488.194
267	57	40	48.608	489.974
268	57	41	45.313	491.309
269	57	42	46.637	489.563
270	57	43	40.592	479.956
271	57	44	45.653	483.519
272	57	45	46.262	485.298
273	57	46	45.195	491.91
274	57	47	45.902	490.96
275	57	48	45.572	492.964
276	57	49	48.174	491.756
277	57	50	52.097	489.636
278	57	51	43.731	487.232
279	57	52	44.355	488.223
280	57	53	47.546	485.572
281	57	54	37.844	487.167
282	57	55	33.529	484.386
283	57	56	26.272	484.174
284	57	57	21.931	482.336
285	65	39	128.675	379.268
286	65	40	126.621	370.272
287	65	41	137.377	369.324
288	65	42	123.571	360.271
289	65	43	121.163	349.863
290	65	44	115.2	350.812
291	65	45	118.206	363.652
292	65	46	104.935	370.2
293	65	47	112.246	376.391
294	65	48	124.287	373.912
295	65	49	123.822	384.746
296	65	50	130.848	375.647
297	65	51	122.374	373.845
298	65	52	112.243	370.519
299	65	53	105.018	359.066
300	65	54	101.999	359.484
301	65	55	96.062	344.31
302	65	56	100.66	347.061
303	65	57	111.224	353.86
304	65	58	97.85	343.537
305	65	59	100.151	347.911
306	65	60	107.373	346.486
307	65	61	108.521	347.977
308	65	62	104.365	356.959
