Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
(ID69385 : ID69412),0,69385,69412,0.904,55.500,436.413,259.085,0,0.951,0.951,None
(ID69412 : ID69438),0,69412,69438,0.044,56.500,436.771,259.399,0,0.209,0.209,None
(ID69438 : ID69463),0,69438,69463,0.024,57.500,436.787,259.505,0,0.156,0.156,None
(ID69463 : ID69491),0,69463,69491,1.726,58.500,436.653,260.147,0,1.314,1.314,None
(ID69491 : ID69516),0,69491,69516,0.047,59.500,436.468,260.664,0,0.218,0.218,None
(ID69516 : ID69539),0,69516,69539,0.567,60.500,436.115,260.555,0,0.753,0.753,None
(ID69539 : ID69585),0,69539,69585,0.337,61.500,435.949,260.753,0,0.580,0.580,None
(ID69585 : ID69562),0,69585,69562,3.444,62.500,437.083,261.038,0,1.856,1.856,None
(ID69562 : ID69610),0,69562,69610,7.802,63.500,436.614,261.231,0,2.793,2.793,None
(ID69610 : ID69633),0,69610,69633,1.258,64.500,435.311,260.787,0,1.122,1.122,None
(ID69633 : ID69682),0,69633,69682,1.315,65.500,435.610,260.766,0,1.147,1.147,None
(ID69682 : ID69659),0,69682,69659,7.716,66.500,436.847,262.236,0,2.778,2.778,None
(ID69659 : ID69706),0,69659,69706,11.975,67.500,436.786,261.826,0,3.460,3.460,None
(ID69706 : ID69732),0,69706,69732,8.524,68.500,436.357,261.783,0,2.920,2.920,None
(ID69732 : ID69756),0,69732,69756,10.578,69.500,435.579,262.323,0,3.252,3.252,None
(ID69756 : ID69783),0,69756,69783,3.528,70.500,434.806,260.894,0,1.878,1.878,None
(ID69783 : ID69812),0,69783,69812,1.475,71.500,436.030,260.460,0,1.215,1.215,None
(ID69812 : ID69837),0,69812,69837,4.989,72.500,435.952,259.776,0,2.234,2.234,None
(ID69837 : ID69866),0,69837,69866,3.558,73.500,435.015,259.756,0,1.886,1.886,None
(ID69866 : ID69892),0,69866,69892,1.415,74.500,434.557,260.078,0,1.189,1.189,None
(ID69892 : ID69920),0,69892,69920,4.906,75.500,433.907,260.499,0,2.215,2.215,None
(ID69920 : ID69947),0,69920,69947,2.255,76.500,434.097,261.174,0,1.502,1.502,None
(ID69947 : ID69974),0,69947,69974,3.558,77.500,435.577,260.356,0,1.886,1.886,None
(ID69974 : ID70002),0,69974,70002,4.109,78.500,435.465,260.299,0,2.027,2.027,None
(ID70002 : ID70028),0,70002,70028,0.022,79.500,434.611,260.695,0,0.147,0.147,None
(ID70028 : ID70056),0,70028,70056,5.718,80.500,434.377,259.489,0,2.391,2.391,None
(ID70056 : ID70084),0,70056,70084,16.111,81.500,432.752,259.830,0,4.014,4.014,None
(ID70084 : ID70112),0,70084,70112,11.447,82.500,433.110,261.263,0,3.383,3.383,None
(ID70112 : ID70142),0,70112,70142,13.946,83.500,433.249,260.157,0,3.734,3.734,None
(ID70142 : ID70173),0,70142,70173,18.202,84.500,433.568,260.143,0,4.266,4.266,None
(ID70173 : ID70201),0,70173,70201,7.236,85.500,434.093,261.143,0,2.690,2.690,None
(ID70201 : ID70230),0,70201,70230,0.595,86.500,433.104,260.968,0,0.771,0.771,None
(ID70230 : ID70261),0,70230,70261,3.098,87.500,434.105,261.418,0,1.760,1.760,None
(ID70261 : ID70288),0,70261,70288,16.060,88.500,433.128,260.841,0,4.008,4.008,None
(ID70288 : ID70314),0,70288,70314,1.088,89.500,432.027,259.638,0,1.043,1.043,None
(ID70314 : ID70341),0,70314,70341,3.251,90.500,431.822,260.146,0,1.803,1.803,None
(ID70341 : ID70367),0,70341,70367,1.463,91.500,430.615,260.314,0,1.210,1.210,None
(ID70367 : ID70394),0,70367,70394,11.082,92.500,428.836,258.907,0,3.329,3.329,None
(ID70394 : ID70420),0,70394,70420,3.641,93.500,426.773,258.438,0,1.908,1.908,None
(ID70420 : ID70445),0,70420,70445,8.615,94.500,425.619,257.596,0,2.935,2.935,None
(ID70445 : ID70473),0,70445,70473,42.943,95.500,422.420,257.868,0,6.553,6.553,None
(ID68101 : ID68030),4,68101,68030,45.168,0.500,204.285,291.082,0,6.721,6.721,None
(ID68030 : ID68075),4,68030,68075,29.837,1.500,205.376,285.328,0,5.462,5.462,None
(ID68075 : ID68051),4,68075,68051,252.826,2.500,204.647,275.242,0,15.901,15.901,None
(ID68051 : ID68143),4,68051,68143,218.842,3.500,201.021,260.332,0,14.793,14.793,None
(ID68143 : ID68120),4,68143,68120,473.834,4.500,196.013,242.775,0,21.768,21.768,None
(ID68120 : ID68188),4,68120,68188,47.971,5.500,195.675,234.029,0,6.926,6.926,None
(ID68188 : ID68165),4,68188,68165,11.860,6.500,200.270,236.431,0,3.444,3.444,None
(ID68165 : ID68208),4,68165,68208,301.667,7.500,204.953,229.160,0,17.369,17.369,None
(ID68208 : ID68272),4,68208,68272,193.969,8.500,206.287,214.355,0,13.927,13.927,None
(ID68272 : ID68228),4,68272,68228,11.975,9.500,205.555,208.972,0,3.460,3.460,None
(ID68228 : ID68251),4,68228,68251,168.684,10.500,207.131,203.831,0,12.988,12.988,None
(ID68251 : ID68295),4,68251,68295,382.122,11.500,207.560,187.581,0,19.548,19.548,None
(ID68295 : ID68317),4,68295,68317,98.543,12.500,206.749,172.902,0,9.927,9.927,None
(ID68317 : ID68338),4,68317,68338,240.295,13.500,210.566,161.744,0,15.501,15.501,None
(ID68338 : ID68363),4,68338,68363,27.787,14.500,215.574,152.891,0,5.271,5.271,None
(ID68363 : ID68386),4,68363,68386,30.117,15.500,214.233,152.387,0,5.488,5.488,None
(ID68386 : ID68408),4,68386,68408,28.551,16.500,210.601,156.400,0,5.343,5.343,None
(ID68408 : ID68431),4,68408,68431,5.612,17.500,207.805,159.044,0,2.369,2.369,None
(ID68431 : ID68454),4,68431,68454,31.661,18.500,204.463,161.227,0,5.627,5.627,None
(ID68454 : ID68477),4,68454,68477,32.589,19.500,204.073,160.664,0,5.709,5.709,None
(ID68477 : ID68525),4,68477,68525,110.575,20.500,211.150,157.210,0,10.515,10.515,None
(ID68525 : ID68501),4,68525,68501,6.889,21.500,215.067,156.424,0,2.625,2.625,None
(ID68501 : ID68549),4,68501,68549,116.243,22.500,209.343,159.910,0,10.782,10.782,None
(ID68549 : ID68572),4,68549,68572,56.718,23.500,207.881,160.641,0,7.531,7.531,None
(ID68572 : ID68598),4,68572,68598,20.001,24.500,212.889,157.335,0,4.472,4.472,None
(ID68598 : ID68623),4,68598,68623,52.472,25.500,217.821,154.174,0,7.244,7.244,None
(ID68105 : ID68035),7,68105,68035,29.187,0.500,192.157,546.820,0,5.403,5.403,None
(ID68035 : ID68082),7,68035,68082,23.031,1.500,187.963,543.917,0,4.799,4.799,None
(ID68082 : ID68058),7,68082,68058,22.366,2.500,183.820,541.598,0,4.729,4.729,None
(ID68058 : ID68151),7,68058,68151,9.761,3.500,180.234,539.999,0,3.124,3.124,None
(ID68151 : ID68129),7,68151,68129,3.415,4.500,179.613,538.947,0,1.848,1.848,None
(ID68129 : ID68197),7,68129,68197,58.563,5.500,183.863,540.197,0,7.653,7.653,None
(ID68197 : ID68174),7,68197,68174,11.528,6.500,188.033,543.413,0,3.395,3.395,None
(ID68174 : ID68219),7,68174,68219,17.510,7.500,186.888,544.025,0,4.184,4.184,None
(ID68219 : ID68286),7,68219,68286,26.194,8.500,182.684,542.035,0,5.118,5.118,None
(ID68286 : ID68240),7,68286,68240,576.864,9.500,169.617,535.597,0,24.018,24.018,None
(ID68240 : ID68262),7,68240,68262,121.799,10.500,153.526,528.870,0,11.036,11.036,None
(ID68262 : ID68307),7,68262,68307,106.405,11.500,143.183,526.227,0,10.315,10.315,None
(ID68307 : ID68329),7,68307,68329,80.872,12.500,133.867,523.699,0,8.993,8.993,None
(ID68329 : ID68354),7,68329,68354,4.984,13.500,129.183,521.398,0,2.233,2.233,None
(ID68354 : ID68377),7,68354,68377,0.607,14.500,129.129,520.580,0,0.779,0.779,None
(ID68377 : ID68399),7,68377,68399,2.645,15.500,130.093,521.299,0,1.626,1.626,None
(ID68399 : ID68422),7,68399,68422,4.600,16.500,131.584,522.453,0,2.145,2.145,None
(ID68422 : ID68445),7,68422,68445,4.662,17.500,131.557,522.476,0,2.159,2.159,None
(ID68445 : ID68468),7,68445,68468,1.077,18.500,130.463,521.363,0,1.038,1.038,None
(ID68468 : ID68490),7,68468,68490,30.883,19.500,127.746,519.658,0,5.557,5.557,None
(ID68490 : ID68541),7,68490,68541,2.491,20.500,125.246,517.628,0,1.578,1.578,None
(ID68541 : ID68516),7,68541,68516,27.404,21.500,127.724,516.037,0,5.235,5.235,None
(ID68516 : ID68564),7,68516,68564,1.158,22.500,130.623,515.588,0,1.076,1.076,None
(ID68564 : ID68589),7,68564,68589,3.262,23.500,131.772,516.453,0,1.806,1.806,None
(ID68589 : ID68615),7,68589,68615,72.502,24.500,136.766,517.207,0,8.515,8.515,None
(ID68615 : ID68641),7,68615,68641,73.764,25.500,145.309,517.298,0,8.589,8.589,None
(ID68641 : ID68669),7,68641,68669,11.619,26.500,150.688,518.461,0,3.409,3.409,None
(ID68669 : ID68695),7,68669,68695,502.372,27.500,162.855,521.464,0,22.414,22.414,None
(ID68107 : ID68036),9,68107,68036,12.196,0.500,173.035,604.652,0,3.492,3.492,None
(ID68036 : ID68083),9,68036,68083,7.315,1.500,174.154,605.529,0,2.705,2.705,None
(ID68083 : ID68059),9,68083,68059,1.017,2.500,175.252,604.161,0,1.009,1.009,None
(ID68059 : ID68152),9,68059,68152,1.901,3.500,175.848,603.227,0,1.379,1.379,None
(ID68152 : ID68130),9,68152,68130,349.439,4.500,185.666,601.685,0,18.693,18.693,None
(ID68130 : ID68198),9,68130,68198,197.626,5.500,200.008,595.698,0,14.058,14.058,None
(ID68198 : ID68175),9,68198,68175,32.015,6.500,207.412,589.236,0,5.658,5.658,None
(ID68175 : ID68220),9,68175,68220,1.056,7.500,209.443,587.243,0,1.027,1.027,None
(ID68220 : ID68287),9,68220,68287,1.228,8.500,209.489,587.258,0,1.108,1.108,None
(ID68287 : ID68242),9,68287,68242,3.070,9.500,209.048,588.040,0,1.752,1.752,None
(ID68242 : ID68264),9,68242,68264,0.240,10.500,208.416,588.579,0,0.490,0.490,None
(ID68264 : ID68309),9,68264,68309,2.243,11.500,207.889,588.478,0,1.498,1.498,None
(ID68309 : ID68331),9,68309,68331,78.845,12.500,204.087,591.371,0,8.879,8.879,None
(ID68331 : ID68357),9,68331,68357,116.635,13.500,202.938,599.576,0,10.800,10.800,None
(ID68357 : ID68379),9,68357,68379,78.037,14.500,200.487,604.883,0,8.834,8.834,None
(ID68379 : ID68401),9,68379,68401,34.518,15.500,198.713,606.456,0,5.875,5.875,None
(ID68401 : ID68424),9,68401,68424,115.196,16.500,195.981,607.712,0,10.733,10.733,None
(ID68424 : ID68447),9,68424,68447,135.401,17.500,185.727,604.514,0,11.636,11.636,None
(ID68447 : ID68470),9,68447,68470,3.181,18.500,179.990,601.633,0,1.784,1.784,None
(ID68470 : ID68492),9,68470,68492,66.468,19.500,179.084,597.830,0,8.153,8.153,None
(ID68492 : ID68542),9,68492,68542,36.802,20.500,176.017,593.380,0,6.066,6.066,None
(ID68542 : ID68517),9,68542,68517,137.567,21.500,177.308,596.992,0,11.729,11.729,None
(ID68517 : ID68566),9,68517,68566,63.258,22.500,184.815,603.331,0,7.953,7.953,None
(ID68566 : ID68591),9,68566,68591,29.021,23.500,186.523,607.922,0,5.387,5.387,None
(ID68591 : ID68617),9,68591,68617,13.301,24.500,184.789,611.968,0,3.647,3.647,None
(ID68617 : ID68643),9,68617,68643,15.186,25.500,184.572,611.828,0,3.897,3.897,None
(ID68643 : ID68671),9,68643,68671,346.484,26.500,177.822,616.268,0,18.614,18.614,None
(ID68671 : ID68697),9,68671,68697,3.336,27.500,170.552,621.892,0,1.826,1.826,None
(ID68697 : ID68723),9,68697,68723,6.603,28.500,171.016,621.976,0,2.570,2.570,None
(ID68723 : ID68746),9,68723,68746,5.386,29.500,172.583,621.831,0,2.321,2.321,None
(ID68746 : ID68769),9,68746,68769,10.497,30.500,173.264,622.456,0,3.240,3.240,None
(ID68769 : ID68792),9,68769,68792,45.295,31.500,175.433,626.712,0,6.730,6.730,None
(ID68792 : ID68817),9,68792,68817,47.979,32.500,179.366,626.420,0,6.927,6.927,None
(ID68085 : ID68016),10,68085,68016,13.225,0.500,191.776,124.622,0,3.637,3.637,None
(ID68016 : ID68062),10,68016,68062,0.853,1.500,193.356,126.164,0,0.924,0.924,None
(ID68062 : ID68038),10,68062,68038,0.178,2.500,193.657,126.732,0,0.422,0.422,None
(ID68038 : ID68132),10,68038,68132,1.007,3.500,193.361,126.671,0,1.004,1.004,None
(ID68132 : ID68110),10,68132,68110,6.539,4.500,194.096,126.923,0,2.557,2.557,None
(ID68110 : ID68178),10,68110,68178,5.324,5.500,194.359,126.690,0,2.307,2.307,None
(ID68178 : ID68155),10,68178,68155,7.224,6.500,192.229,125.398,0,2.688,2.688,None
(ID68155 : ID68200),10,68155,68200,6.899,7.500,192.119,125.521,0,2.627,2.627,None
(ID68200 : ID68266),10,68200,68266,0.294,8.500,192.931,126.245,0,0.542,0.542,None
(ID68266 : ID68221),10,68266,68221,0.697,9.500,193.021,126.015,0,0.835,0.835,None
(ID68221 : ID68244),10,68221,68244,21.718,10.500,195.653,126.323,0,4.660,4.660,None
(ID68244 : ID68291),10,68244,68291,24.865,11.500,200.362,126.316,0,4.986,4.986,None
(ID68291 : ID68313),10,68291,68313,90.005,12.500,198.106,126.480,0,9.487,9.487,None
(ID68313 : ID68336),10,68313,68336,69.158,13.500,189.272,126.793,0,8.316,8.316,None
(ID68336 : ID68360),10,68336,68360,69.457,14.500,182.429,123.244,0,8.334,8.334,None
(ID68360 : ID68381),10,68360,68381,50.551,15.500,178.956,116.601,0,7.110,7.110,None
(ID68381 : ID68402),10,68381,68402,474.076,16.500,183.060,103.397,0,21.773,21.773,None
(ID68402 : ID68425),10,68402,68425,62.584,17.500,189.533,90.045,0,7.911,7.911,None
(ID68425 : ID68448),10,68425,68448,1.816,18.500,191.547,86.956,0,1.347,1.347,None
(ID68448 : ID68471),10,68448,68471,35.232,19.500,194.923,87.265,0,5.936,5.936,None
(ID68471 : ID68519),10,68471,68519,9.916,20.500,196.360,86.645,0,3.149,3.149,None
(ID68519 : ID68495),10,68519,68495,333.736,21.500,185.725,86.889,0,18.268,18.268,None
(ID68495 : ID68543),10,68495,68543,36.662,22.500,179.161,85.897,0,6.055,6.055,None
(ID68543 : ID68567),10,68543,68567,107.553,23.500,176.827,86.010,0,10.371,10.371,None
(ID68567 : ID68593),10,68567,68593,117.674,24.500,169.534,92.616,0,10.848,10.848,None
(ID68593 : ID68618),10,68593,68618,0.373,25.500,167.037,97.182,0,0.611,0.611,None
(ID68618 : ID68644),10,68618,68644,2.039,26.500,167.350,96.296,0,1.428,1.428,None
(ID68644 : ID68672),10,68644,68672,23.565,27.500,167.819,93.278,0,4.854,4.854,None
(ID68672 : ID68698),10,68672,68698,12.990,28.500,167.948,92.653,0,3.604,3.604,None
(ID68698 : ID68725),10,68698,68725,19.983,29.500,167.387,96.601,0,4.470,4.470,None
(ID68725 : ID68748),10,68725,68748,12.666,30.500,165.945,97.171,0,3.559,3.559,None
(ID68748 : ID68770),10,68748,68770,376.684,31.500,170.625,87.601,0,19.408,19.408,None
(ID68770 : ID68793),10,68770,68793,30.732,32.500,176.052,76.838,0,5.544,5.544,None
(ID68793 : ID68818),10,68793,68818,9.527,33.500,176.673,72.690,0,3.087,3.087,None
(ID68818 : ID68845),10,68818,68845,126.650,34.500,174.608,66.410,0,11.254,11.254,None
(ID68845 : ID68871),10,68845,68871,14.464,35.500,171.674,59.614,0,3.803,3.803,None
(ID68871 : ID68898),10,68871,68898,10.816,36.500,169.960,58.294,0,3.289,3.289,None
(ID68898 : ID68922),10,68898,68922,64.297,37.500,171.414,61.533,0,8.019,8.019,None
(ID68922 : ID68947),10,68922,68947,2.489,38.500,175.085,63.793,0,1.578,1.578,None
(ID68947 : ID68975),10,68947,68975,7.292,39.500,177.069,63.050,0,2.700,2.700,None
(ID68975 : ID69003),10,68975,69003,133.789,40.500,181.985,67.232,0,11.567,11.567,None
(ID69003 : ID69059),10,69003,69059,143.032,41.500,187.154,65.979,0,11.960,11.960,None
(ID69059 : ID69030),10,69059,69030,30.124,42.500,186.102,59.366,0,5.489,5.489,None
(ID69030 : ID69086),10,69030,69086,137.280,43.500,188.475,55.450,0,11.717,11.717,None
(ID69086 : ID69112),10,69086,69112,145.722,44.500,187.875,50.088,0,12.072,12.072,None
(ID69112 : ID69137),10,69112,69137,26.148,45.500,180.474,46.001,0,5.113,5.113,None
(ID69137 : ID69161),10,69137,69161,78.925,46.500,183.041,43.470,0,8.884,8.884,None
(ID69161 : ID69186),10,69161,69186,5.829,47.500,186.979,41.617,0,2.414,2.414,None
(ID69186 : ID69211),10,69186,69211,99.846,48.500,190.652,37.663,0,9.992,9.992,None
(ID69211 : ID69239),10,69211,69239,35.612,49.500,191.853,34.197,0,5.968,5.968,None
(ID69239 : ID69266),10,69239,69266,89.202,50.500,193.545,34.598,0,9.445,9.445,None
(ID69266 : ID69292),10,69266,69292,43.911,51.500,198.463,38.933,0,6.627,6.627,None
(ID69292 : ID69319),10,69292,69319,469.536,52.500,188.038,40.775,0,21.669,21.669,None
(ID69319 : ID69344),10,69319,69344,69.427,53.500,177.187,35.154,0,8.332,8.332,None
(ID69344 : ID69371),10,69344,69371,19.613,54.500,174.901,31.423,0,4.429,4.429,None
(ID69371 : ID69397),10,69371,69397,108.603,55.500,175.447,36.302,0,10.421,10.421,None
(ID69397 : ID69424),10,69397,69424,25.418,56.500,180.316,39.435,0,5.042,5.042,None
(ID69424 : ID69449),10,69424,69449,3.511,57.500,181.565,37.873,0,1.874,1.874,None
(ID69449 : ID69474),10,69449,69474,1.540,58.500,180.984,38.155,0,1.241,1.241,None
(ID69474 : ID69499),10,69474,69499,0.932,59.500,180.942,39.001,0,0.966,0.966,None
(ID69499 : ID69524),10,69499,69524,2.168,60.500,181.285,39.521,0,1.472,1.472,None
(ID69524 : ID69572),10,69524,69572,3.224,61.500,181.420,39.033,0,1.795,1.795,None
(ID69572 : ID69547),10,69572,69547,0.497,62.500,180.869,37.989,0,0.705,0.705,None
(ID69547 : ID69595),10,69547,69595,1.517,63.500,181.463,37.865,0,1.232,1.232,None
(ID69595 : ID69619),10,69595,69619,3.542,64.500,181.841,37.171,0,1.882,1.882,None
(ID69619 : ID69668),10,69619,69668,19.795,65.500,180.915,38.351,0,4.449,4.449,None
(ID69668 : ID69643),10,69668,69643,3.382,66.500,181.092,40.591,0,1.839,1.839,None
(ID69643 : ID69691),10,69643,69691,5.129,67.500,182.955,41.339,0,2.265,2.265,None
(ID69691 : ID69716),10,69691,69716,1.944,68.500,183.871,41.253,0,1.394,1.394,None
(ID69716 : ID69741),10,69716,69741,0.721,69.500,184.250,40.476,0,0.849,0.849,None
(ID69741 : ID69766),10,69741,69766,4.393,70.500,183.622,40.469,0,2.096,2.096,None
(ID69766 : ID69794),10,69766,69794,9.264,71.500,184.095,40.437,0,3.044,3.044,None
(ID69794 : ID69820),10,69794,69820,47.988,72.500,189.069,40.108,0,6.927,6.927,None
(ID68089 : ID68019),13,68089,68019,232.281,0.500,501.019,178.531,0,15.241,15.241,None
(ID68019 : ID68066),13,68019,68066,8.128,1.500,508.422,183.712,0,2.851,2.851,None
(ID68066 : ID68043),13,68066,68043,8.670,2.500,509.717,185.869,0,2.945,2.945,None
(ID68043 : ID68134),13,68043,68134,34.370,3.500,507.707,185.252,0,5.863,5.863,None
(ID68134 : ID68112),13,68134,68112,63.962,4.500,502.723,180.439,0,7.998,7.998,None
(ID68112 : ID68180),13,68112,68180,78.524,5.500,497.366,174.010,0,8.861,8.861,None
(ID68180 : ID68157),13,68180,68157,3.439,6.500,494.011,170.354,0,1.854,1.854,None
(ID68157 : ID68202),13,68157,68202,18.486,7.500,493.451,168.286,0,4.300,4.300,None
(ID68202 : ID68268),13,68202,68268,19.621,8.500,495.667,167.385,0,4.430,4.430,None
(ID68268 : ID68224),13,68268,68224,17.653,9.500,495.562,167.833,0,4.202,4.202,None
(ID68224 : ID68247),13,68224,68247,8.018,10.500,494.277,168.312,0,2.832,2.832,None
(ID68247 : ID68294),13,68247,68294,20.225,11.500,492.767,169.009,0,4.497,4.497,None
(ID68294 : ID68316),13,68294,68316,49.648,12.500,489.300,165.179,0,7.046,7.046,None
(ID68316 : ID68340),13,68316,68340,24.553,13.500,490.187,160.711,0,4.955,4.955,None
(ID68340 : ID68364),13,68340,68364,12.785,14.500,490.576,159.432,0,3.576,3.576,None
(ID68364 : ID68385),13,68364,68385,72.906,15.500,490.560,155.456,0,8.538,8.538,None
(ID68385 : ID68407),13,68385,68407,57.606,16.500,490.328,148.346,0,7.590,7.590,None
(ID68407 : ID68429),13,68407,68429,8.862,17.500,487.374,143.979,0,2.977,2.977,None
(ID68429 : ID68452),13,68429,68452,14.782,18.500,487.244,141.100,0,3.845,3.845,None
(ID68452 : ID68474),13,68452,68474,32.552,19.500,487.608,136.548,0,5.705,5.705,None
(ID68474 : ID68522),13,68474,68522,3.607,20.500,488.027,133.374,0,1.899,1.899,None
(ID68522 : ID68497),13,68522,68497,13.213,21.500,488.727,134.824,0,3.635,3.635,None
(ID68497 : ID68545),13,68497,68545,182.271,22.500,487.197,130.019,0,13.501,13.501,None
(ID68545 : ID68570),13,68545,68570,22.298,23.500,486.011,125.760,0,4.722,4.722,None
(ID68570 : ID68596),13,68570,68596,21.309,24.500,487.790,126.467,0,4.616,4.616,None
(ID68596 : ID68621),13,68596,68621,36.829,25.500,487.766,122.266,0,6.069,6.069,None
(ID68621 : ID68647),13,68621,68647,22.176,26.500,488.199,120.829,0,4.709,4.709,None
(ID68095 : ID68026),18,68095,68026,5.675,0.500,157.413,228.147,0,2.382,2.382,None
(ID68026 : ID68072),18,68026,68072,0.407,1.500,156.497,228.394,0,0.638,0.638,None
(ID68072 : ID68048),18,68072,68048,0.828,2.500,156.272,228.369,0,0.910,0.910,None
