Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID75520,75520,0,4.258,512.722,552.353,0,0,0,7,1,-10921639,169.954,189,40,255,70191,81.496,8.482,0.470,1.333
ID75537,75537,0,4.332,512.305,556.176,0,1,1,7,1,-10921639,188.005,225,37,255,77646,75.339,8.585,0.470,1.595
ID75501,75501,0,4.379,512.063,557.537,0,2,2,7,1,-10921639,185.998,229,34,255,76817,77.762,8.631,0.467,1.523
ID75479,75479,0,4.301,506.244,555.962,0,3,3,7,1,-10921639,187.484,248,34,255,77431,81.422,8.558,0.469,1.470
ID75560,75560,0,4.161,505.788,558.421,0,4,4,7,1,-10921639,168.308,197,29,255,69511,88.473,8.430,0.468,1.213
ID75602,75602,0,3.991,508.877,553.163,0,5,5,7,1,-10921639,165.010,181,35,255,68149,86.704,8.384,0.433,1.151
ID75581,75581,0,3.597,512.510,548.004,0,6,6,7,1,-10921639,161.455,159,43,255,66681,80.350,8.335,0.362,1.068
ID75623,75623,0,3.533,517.131,540.090,0,7,7,7,1,-10921639,163.671,172,38,255,67596,83.009,8.345,0.351,1.025
ID75644,75644,0,3.457,512.940,536.250,0,8,8,7,1,-10921639,160.508,162,37,255,66290,85.334,8.305,0.358,0.991
ID75665,75665,0,3.581,506.354,530.758,0,9,9,7,1,-10921639,169.373,183,46,255,69951,81.660,8.378,0.354,1.085
ID75684,75684,0,3.434,506.602,525.466,0,10,10,7,1,-10921639,157.019,156,50,255,64849,81.732,8.297,0.344,0.983
ID75704,75704,0,3.192,511.252,520.705,0,11,11,7,1,-10921639,161.925,161,44,255,66875,83.117,8.313,0.326,0.958
ID75725,75725,0,3.513,504.340,518.701,0,12,12,7,1,-10921639,163.329,159,50,255,67455,78.404,8.323,0.353,1.087
ID75746,75746,0,3.382,500.030,503.069,0,13,13,7,1,-10921639,151.690,146,37,255,62648,87.252,8.263,0.352,0.905
ID75765,75765,0,3.642,500.476,495.393,0,14,14,7,1,-10921639,162.787,163,45,255,67231,83.581,8.348,0.374,1.061
ID75786,75786,0,3.497,496.559,490.234,0,15,15,7,1,-10921639,163.235,171,42,255,67416,83.306,8.349,0.349,1.014
ID75808,75808,0,3.902,499.380,484.166,0,16,16,7,1,-10921639,168.099,186,37,255,69425,84.397,8.423,0.403,1.144
ID75831,75831,0,3.755,502.424,474.785,0,17,17,7,1,-10921639,171.843,195,37,255,70971,84.555,8.385,0.403,1.168
ID75850,75850,0,3.760,503.706,468.032,0,18,18,7,1,-10921639,167.477,174,41,255,69168,81.799,8.389,0.381,1.129
ID75873,75873,0,3.442,507.588,466.786,0,19,19,7,1,-10921639,163.169,168,40,255,67389,82.677,8.336,0.345,1.012
ID75894,75894,0,4.260,513.366,458.120,0,20,20,7,1,-10921639,187.736,230,41,255,77535,77.782,8.501,0.470,1.543
ID75917,75917,0,4.774,517.069,438.512,0,21,21,7,1,-10921639,200.349,252,57,255,82744,66.453,11.144,0.541,2.117
ID75960,75960,0,4.076,518.336,437.016,0,22,22,7,1,-10921639,172.315,201,39,255,71166,84.036,8.453,0.433,1.239
ID75938,75938,0,4.668,515.826,457.837,0,23,23,7,1,-10921639,202.678,255,48,255,83706,67.040,11.145,0.517,2.059
ID75984,75984,0,4.123,507.858,456.063,0,24,24,7,1,-10921639,188.605,208,42,255,77894,69.170,8.546,0.437,1.657
ID76003,76003,0,4.157,506.518,455.635,0,25,25,7,1,-10921639,186.639,215,42,255,77082,73.535,8.592,0.427,1.518
ID76024,76024,0,4.163,507.116,452.373,0,26,26,7,1,-10921639,182.295,213,45,255,75288,75.722,8.522,0.442,1.476
ID76043,76043,0,4.236,504.601,455.883,0,27,27,7,1,-10921639,180.455,201,45,255,74528,74.235,8.565,0.444,1.495
ID76063,76063,0,4.273,503.240,452.831,0,28,28,7,1,-10921639,181.804,200,49,255,75085,73.898,8.574,0.452,1.532
ID76103,76103,0,4.370,495.887,452.700,0,29,29,7,1,-10921639,181.985,214,44,255,75160,78.489,8.571,0.477,1.497
ID76124,76124,0,4.217,495.261,446.414,0,30,30,7,1,-10921639,184.080,222,44,255,76025,78.207,8.534,0.452,1.465
ID76082,76082,0,3.700,495.094,446.181,0,31,31,7,1,-10921639,166.908,180,48,255,68933,82.180,8.345,0.375,1.109
ID76144,76144,0,3.855,492.541,450.764,0,32,32,7,1,-10921639,169.412,178,43,255,69967,80.021,8.392,0.403,1.216
ID76161,76161,0,3.685,490.418,451.180,0,33,33,7,1,-10921639,176.283,197,55,255,72805,79.275,8.398,0.362,1.183
ID76182,76182,0,3.826,487.918,454.970,0,34,34,7,1,-10921639,170.954,188,46,255,70604,80.765,8.423,0.392,1.191
ID76203,76203,0,4.131,485.547,452.515,0,35,35,7,1,-10921639,180.869,211,47,255,74699,78.609,8.518,0.440,1.407
ID76224,76224,0,4.443,479.692,453.697,0,36,36,7,1,-10921639,197.487,255,35,255,81562,76.016,11.063,0.479,1.683
ID76243,76243,0,4.317,477.677,462.815,0,37,37,7,1,-10921639,188.232,237,41,255,77740,77.644,8.666,0.450,1.504
ID76262,76262,0,4.558,482.532,449.172,0,38,38,7,1,-10921639,203.571,252,42,255,84075,63.313,11.103,0.496,2.133
ID76282,76282,0,4.270,485.697,445.379,0,39,39,7,1,-10921639,200.392,245,52,255,82762,66.297,11.142,0.448,1.870
ID76321,76321,0,4.387,491.254,439.287,0,40,40,7,1,-10921639,204.346,255,34,255,84395,67.122,11.139,0.459,1.916
ID76302,76302,0,4.191,488.119,442.223,0,41,41,7,1,-10921639,196.581,242,51,255,81188,70.448,11.026,0.423,1.659
ID76339,76339,0,3.976,486.487,446.469,0,42,42,7,1,-10921639,177.431,216,38,255,73279,83.221,8.526,0.398,1.214
ID76360,76360,0,4.003,493.494,451.673,0,43,43,7,1,-10921639,182.458,231,35,255,75355,82.689,8.471,0.422,1.309
ID76401,76401,0,4.229,491.998,452.278,0,44,44,7,1,-10921639,187.291,218,34,255,77351,74.229,8.586,0.445,1.555
ID76382,76382,0,4.110,494.293,452.963,0,45,45,7,1,-10921639,180.203,205,41,255,74424,78.885,8.522,0.434,1.383
ID76421,76421,0,4.332,492.641,452.310,0,46,46,7,1,-10921639,175.518,191,34,255,72489,77.109,8.530,0.476,1.468
ID76441,76441,0,4.324,496.502,442.898,0,47,47,7,1,-10921639,186.814,218,35,255,77154,75.301,11.058,0.471,1.588
ID76462,76462,0,4.819,500.174,454.861,0,48,48,7,1,-10921639,199.717,255,45,255,82483,70.229,11.141,0.552,2.024
ID76485,76485,0,4.430,498.107,457.616,0,49,49,7,1,-10921639,182.402,214,41,255,75332,77.568,8.572,0.489,1.544
ID76506,76506,0,3.588,492.129,455.975,0,50,50,7,1,-10921639,177.751,216,42,255,73411,83.790,8.386,0.352,1.104
ID75510,75510,6,5.991,267.317,184.755,0,0,0,7,1,-10921639,244.835,255,115,255,101117,26.297,14.451,0.799,8.269
