Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID42195,42195,13,4.078,99.808,402.424,0,0,0,7,1,-10921639,154.143,166,30,255,63661,88.752,8.370,0.494,1.149
ID42166,42166,13,3.887,102.061,401.264,0,1,1,7,1,-10921639,151.726,158,31,255,62663,83.724,8.393,0.468,1.155
ID42247,42247,13,3.812,98.725,411.132,0,2,2,7,1,-10921639,145.012,149,33,255,59890,84.002,8.323,0.453,1.076
ID42301,42301,13,5.289,90.129,422.432,0,6,6,7,1,-10921639,209.816,252,52,255,86654,59.253,11.253,0.651,2.792
ID42357,42357,13,5.486,104.515,431.626,0,7,7,7,1,-10921639,216.274,255,74,255,89321,53.488,11.338,0.693,3.311
ID42380,42380,13,5.248,113.135,430.256,0,8,8,7,1,-10921639,222.748,255,57,255,91995,50.233,11.353,0.633,3.437
ID42404,42404,13,5.419,123.760,421.164,0,9,9,7,1,-10921639,221.709,255,75,255,91566,51.409,11.430,0.671,3.465
ID42430,42430,13,5.393,132.585,422.567,0,10,10,7,1,-10921639,225.831,255,72,255,93268,48.571,11.392,0.665,3.713
ID42456,42456,13,5.708,132.679,419.506,0,11,11,7,1,-10921639,221.237,255,59,255,91371,54.684,11.406,0.745,3.455
ID42481,42481,13,5.490,134.995,408.562,0,12,12,7,1,-10921639,230.610,255,90,255,95242,41.564,11.494,0.684,4.507
ID42504,42504,13,4.750,135.833,404.570,0,13,13,7,1,-10921639,202.809,255,22,255,83760,78.837,11.145,0.546,1.818
ID42533,42533,13,5.642,134.717,428.182,0,14,14,7,1,-10921639,227.107,255,68,255,93795,47.852,11.512,0.722,3.980
ID42560,42560,13,5.542,125.131,427.447,0,15,15,7,1,-10921639,225.525,255,52,255,93142,52.655,11.397,0.701,3.532
ID42586,42586,13,5.834,120.264,441.488,0,16,16,7,1,-10921639,228.600,255,75,255,94412,46.618,11.520,0.771,4.269
ID42611,42611,13,5.785,112.290,429.690,0,17,17,7,1,-10921639,225.695,255,76,255,93212,49.190,11.501,0.760,3.962
ID42656,42656,13,5.666,121.258,425.314,0,18,18,7,1,-10921639,230.446,255,111,255,95174,42.150,11.530,0.724,4.591
