Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID56187,56187,6,4.482,76.563,41.817,0,0,0,7,1,-10921639,197.838,255,36,255,81707,75.139,11.089,0.491,1.733
ID56155,56155,6,4.324,64.704,47.289,0,1,1,7,1,-10921639,192.022,228,47,255,79305,71.962,11.059,0.464,1.692
ID56171,56171,6,3.824,65.451,59.709,0,2,2,7,1,-10921639,180.923,210,52,255,74721,76.975,8.481,0.375,1.282
ID56202,56202,6,5.136,81.829,41.228,0,3,3,7,1,-10921639,208.489,255,55,255,86106,62.020,11.258,0.617,2.566
ID56220,56220,6,4.705,89.906,42.562,0,4,4,7,1,-10921639,201.412,255,18,255,83183,72.103,11.177,0.534,1.945
ID56240,56240,6,4.702,103.475,46.514,0,5,5,7,1,-10921639,213.356,255,50,255,88116,58.918,11.269,0.518,2.470
ID56254,56254,6,4.310,95.152,41.570,0,6,6,7,1,-10921639,200.600,250,57,255,82848,65.403,11.094,0.427,1.837
ID56270,56270,6,4.395,89.762,41.955,0,7,7,7,1,-10921639,203.504,227,72,255,84047,58.444,11.076,0.455,2.178
ID56288,56288,6,4.422,86.313,45.784,0,8,8,7,1,-10921639,208.186,252,58,255,85981,59.310,11.170,0.461,2.216
ID56328,56328,6,4.254,70.176,62.866,0,9,9,7,1,-10921639,195.133,237,34,255,80590,71.639,10.985,0.421,1.614
ID56308,56308,6,4.803,68.414,55.781,0,10,10,7,1,-10921639,205.201,241,54,255,84748,60.554,11.166,0.543,2.385
ID56346,56346,6,4.177,62.114,58.594,0,11,11,7,1,-10921639,185.099,224,38,255,76446,77.921,8.576,0.434,1.438
ID56364,56364,6,4.815,70.938,41.106,0,12,12,7,1,-10921639,203.777,246,58,255,84160,62.765,11.143,0.544,2.289
ID56383,56383,6,4.674,80.615,36.880,0,13,13,7,1,-10921639,202.903,255,36,255,83799,66.860,11.155,0.512,2.054
ID56401,56401,6,4.614,91.320,38.466,0,14,14,7,1,-10921639,199.022,245,54,255,82196,68.457,11.111,0.505,1.950
ID56420,56420,6,4.711,99.710,36.086,0,15,15,7,1,-10921639,204.017,254,53,255,84259,64.883,11.167,0.525,2.166
ID56440,56440,6,4.842,81.784,50.539,0,16,16,7,1,-10921639,198.680,244,58,255,82055,66.644,11.112,0.550,2.117
ID56459,56459,6,4.089,75.696,64.055,0,17,17,7,1,-10921639,203.215,255,41,255,83928,66.573,11.063,0.392,1.720
ID56476,56476,6,4.048,81.025,68.048,0,18,18,7,1,-10921639,208.518,255,46,255,86118,63.452,11.136,0.390,1.843
ID56496,56496,6,4.643,87.013,71.795,0,19,19,7,1,-10921639,197.344,228,57,255,81503,66.351,11.135,0.521,2.038
ID56511,56511,6,4.884,95.321,75.673,0,20,20,7,1,-10921639,200.010,239,64,255,82604,63.911,11.129,0.560,2.246
ID56530,56530,6,4.850,94.026,84.912,0,21,21,7,1,-10921639,203.886,244,59,255,84205,61.728,11.168,0.551,2.348
ID56550,56550,6,4.800,108.556,79.868,0,22,22,7,1,-10921639,203.157,253,58,255,83904,63.542,11.152,0.539,2.241
ID56568,56568,6,4.931,86.949,76.581,0,23,23,7,1,-10921639,196.448,224,67,255,81133,65.098,11.086,0.573,2.198
ID56587,56587,6,4.296,72.549,73.326,0,24,24,7,1,-10921639,190.136,205,61,255,78526,65.361,10.976,0.443,1.785
ID56606,56606,6,4.512,75.933,75.541,0,25,25,7,1,-10921639,222.039,255,47,255,91702,51.240,11.334,0.486,2.833
ID56625,56625,6,4.353,76.358,67.058,0,26,26,7,1,-10921639,211.780,255,40,255,87465,63.505,11.200,0.449,2.067
ID56643,56643,6,4.396,70.601,73.047,0,27,27,7,1,-10921639,188.058,207,54,255,77668,68.010,11.024,0.470,1.769
ID56665,56665,6,4.350,62.889,72.923,0,28,28,7,1,-10921639,177.080,196,45,255,73134,74.229,8.534,0.507,1.605
ID56685,56685,6,3.938,67.614,78.432,0,29,29,7,1,-10921639,161.726,174,36,255,66793,78.018,8.417,0.449,1.285
ID56708,56708,6,4.105,76.808,85.480,0,30,30,7,1,-10921639,192.777,210,43,255,79617,65.061,11.003,0.406,1.711
ID56728,56728,6,4.605,79.650,87.677,0,31,31,7,1,-10921639,188.051,200,45,255,77665,68.962,10.985,0.513,1.848
ID56751,56751,6,4.888,72.485,94.614,0,32,32,7,1,-10921639,196.380,214,77,255,81105,62.082,11.113,0.579,2.320
ID56773,56773,6,5.029,77.861,100.917,0,33,33,7,1,-10921639,200.673,253,52,255,82878,67.634,11.158,0.593,2.210
ID56794,56794,6,4.764,65.663,104.142,0,34,34,7,1,-10921639,187.818,213,45,255,77569,72.603,10.962,0.547,1.829
ID56815,56815,6,4.813,60.393,113.432,0,35,35,7,1,-10921639,202.714,239,50,255,83721,62.256,11.149,0.545,2.297
ID56837,56837,6,4.352,38.923,126.134,0,36,36,7,1,-10921639,184.300,194,59,255,76116,67.805,8.612,0.466,1.727
ID56858,56858,6,4.423,33.224,130.739,0,37,37,7,1,-10921639,222.673,253,65,255,91964,45.902,15.319,0.482,3.155
ID56876,56876,6,4.582,40.198,108.452,0,38,38,7,1,-10921639,217.792,255,61,255,89948,56.690,11.310,0.507,2.586
ID56894,56894,6,4.543,49.269,86.376,0,39,39,7,1,-10921639,220.363,255,49,255,91010,55.419,11.322,0.494,2.631
ID56915,56915,6,4.444,47.399,77.271,0,40,40,7,1,-10921639,214.027,255,47,255,88393,61.069,11.285,0.477,2.264
ID56961,56961,6,4.136,57.472,88.356,0,41,41,7,1,-10921639,201.351,235,65,255,83158,63.408,11.063,0.412,1.852
ID56941,56941,6,4.437,62.777,100.823,0,42,42,7,1,-10921639,222.983,255,52,255,92092,56.221,11.324,0.473,2.547
ID56982,56982,6,4.350,80.625,98.926,0,43,43,7,1,-10921639,218.942,255,67,255,90423,53.833,11.264,0.447,2.512
ID57002,57002,6,4.166,78.650,96.200,0,44,44,7,1,-10921639,220.479,255,61,255,91058,56.422,11.290,0.426,2.336
ID57041,57041,6,4.939,78.374,94.861,0,45,45,7,1,-10921639,241.351,255,128,255,99678,29.248,14.966,0.562,5.941
ID57022,57022,6,5.120,78.672,97.471,0,46,46,7,1,-10921639,239.705,255,133,255,98998,29.443,11.572,0.600,6.103
ID57061,57061,6,5.050,80.600,96.487,0,47,47,7,1,-10921639,242.714,255,135,255,100241,25.264,14.584,0.586,7.099
ID57078,57078,6,4.757,78.782,95.403,0,48,48,7,1,-10921639,239.596,255,93,255,98953,34.452,11.510,0.528,4.804
ID57119,57119,6,4.615,79.201,97.108,0,49,49,7,1,-10921639,239.593,255,114,255,98952,32.151,15.081,0.502,4.979
ID57098,57098,6,4.778,79.918,95.002,0,50,50,7,1,-10921639,232.455,255,84,255,96004,43.117,11.411,0.533,3.748
ID57139,57139,6,4.513,79.089,96.021,0,51,51,7,1,-10921639,222.116,255,54,255,91734,55.545,11.312,0.484,2.608
ID57157,57157,6,4.695,78.746,95.916,0,52,52,7,1,-10921639,236.755,255,97,255,97780,35.809,11.465,0.516,4.500
ID57177,57177,6,4.145,78.061,97.147,0,53,53,7,1,-10921639,220.194,255,56,255,90940,54.269,11.291,0.421,2.403
ID57195,57195,6,4.060,79.008,98.201,0,54,54,7,1,-10921639,211.131,255,57,255,87197,59.771,11.192,0.401,2.023
ID57215,57215,6,3.897,79.382,98.374,0,55,55,7,1,-10921639,191.039,204,59,255,78899,61.589,8.600,0.364,1.656
ID57234,57234,6,4.231,78.747,100.186,0,56,56,7,1,-10921639,185.402,210,42,255,76571,73.075,8.667,0.431,1.529
ID57257,57257,6,3.684,75.107,100.926,0,57,57,7,1,-10921639,159.208,163,43,255,65753,76.584,8.401,0.404,1.196
ID57277,57277,6,3.938,71.855,105.256,0,58,58,7,1,-10921639,164.056,175,38,255,67755,76.306,8.440,0.454,1.344
ID57298,57298,6,4.104,64.046,113.106,0,59,59,7,1,-10921639,172.479,186,22,255,71234,77.699,8.502,0.439,1.355
ID57317,57317,6,4.127,66.109,106.262,0,60,60,7,1,-10921639,195.705,219,51,255,80826,64.099,11.105,0.418,1.800
ID57340,57340,6,4.050,68.326,107.296,0,61,61,7,1,-10921639,184.649,203,50,255,76260,69.988,8.641,0.390,1.480
ID57358,57358,6,4.004,77.056,99.018,0,62,62,7,1,-10921639,171.443,180,43,255,70806,73.721,8.465,0.431,1.401
ID57378,57378,6,4.114,80.408,94.035,0,63,63,7,1,-10921639,208.303,248,43,255,86029,64.481,11.221,0.419,1.908
ID57398,57398,6,3.978,79.099,81.733,0,64,64,7,1,-10921639,189.400,215,29,255,78222,70.238,8.614,0.389,1.509
ID57419,57419,6,3.646,80.061,97.084,0,65,65,7,1,-10921639,196.087,212,41,255,80984,59.496,11.114,0.347,1.696
ID57439,57439,6,4.503,76.716,110.846,0,66,66,7,1,-10921639,187.508,207,40,255,77441,69.910,11.064,0.513,1.818
ID57459,57459,6,4.210,79.159,117.287,0,67,67,7,1,-10921639,177.763,202,37,255,73416,78.339,8.508,0.457,1.424
ID57480,57480,6,4.369,77.120,117.911,0,68,68,7,1,-10921639,205.257,255,35,255,84771,66.545,11.183,0.457,1.935
ID57529,57529,6,4.245,71.870,128.030,0,69,69,7,1,-10921639,201.816,242,36,255,83350,66.170,11.125,0.430,1.835
ID57505,57505,6,3.983,66.685,134.221,0,70,70,7,1,-10921639,165.954,168,39,255,68539,67.649,8.475,0.446,1.513
ID57552,57552,6,3.191,62.015,135.542,0,71,71,7,1,-10921639,141.843,139,24,255,58581,75.387,8.337,0.336,0.946
ID57576,57576,6,3.165,61.765,133.638,0,72,72,7,1,-10921639,152.952,161,33,255,63169,74.384,8.319,0.301,0.951
ID57602,57602,6,4.463,65.682,130.766,0,73,73,7,1,-10921639,208.758,245,63,255,86217,57.149,11.218,0.479,2.365
ID56228,56228,15,4.918,289.874,194.184,0,4,4,7,1,-10921639,254.426,255,179,255,105078,5.740,15.416,0.552,31.517
ID56246,56246,15,4.908,290.927,192.960,0,5,5,7,1,-10921639,253.925,255,137,255,104871,8.444,15.324,0.542,21.133
ID56260,56260,15,4.923,292.645,196.512,0,6,6,7,1,-10921639,254.920,255,222,255,105282,1.624,15.924,0.559,112.527
ID56277,56277,15,4.814,291.741,195.693,0,7,7,7,1,-10921639,252.717,255,117,255,104372,12.537,15.270,0.535,14.050
ID56296,56296,15,4.855,292.628,197.571,0,8,8,7,1,-10921639,253.392,255,109,255,104651,12.053,15.484,0.545,14.824
ID56336,56336,15,4.794,293.713,199.126,0,9,9,7,1,-10921639,249.169,255,67,255,102907,25.273,15.078,0.532,6.849
ID56317,56317,15,4.727,292.977,202.117,0,10,10,7,1,-10921639,254.632,255,201,255,105163,4.037,17.818,0.523,43.310
ID56354,56354,15,4.844,293.001,202.937,0,11,11,7,1,-10921639,252.855,255,92,255,104429,15.184,15.727,0.539,11.671
ID56371,56371,15,4.664,293.301,203.852,0,12,12,7,1,-10921639,250.600,255,46,255,103498,23.728,15.477,0.508,7.117
ID56391,56391,15,4.722,295.171,203.307,0,13,13,7,1,-10921639,248.557,255,47,255,102654,27.451,15.085,0.516,6.167
ID56409,56409,15,4.710,292.120,202.349,0,14,14,7,1,-10921639,236.465,255,0,255,97660,49.202,11.522,0.515,3.266
ID56428,56428,15,4.595,296.112,203.908,0,15,15,7,1,-10921639,245.896,255,67,255,101555,32.069,14.951,0.497,5.093
ID56449,56449,15,4.801,301.388,205.288,0,16,16,7,1,-10921639,239.111,255,9,255,98753,45.805,11.566,0.534,3.632
ID56466,56466,15,4.624,302.002,204.982,0,17,17,7,1,-10921639,248.879,255,40,255,102787,27.053,15.092,0.499,6.127
