Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID62289,62289,1,5.425,334.113,263.171,0,0,0,7,1,-10921639,237.218,255,42,255,97971,44.205,13.766,0.676,4.329
ID62280,62280,1,5.489,340.126,267.114,0,1,1,7,1,-10921639,240.092,255,56,255,99158,40.198,14.098,0.681,4.839
ID62299,62299,1,4.810,340.915,271.394,0,2,2,7,1,-10921639,227.450,255,0,255,93937,65.775,11.357,0.539,2.421
ID62310,62310,1,4.741,344.212,281.394,0,3,3,7,1,-10921639,247.818,255,93,255,102349,25.774,14.423,0.532,6.675
ID62319,62319,1,4.772,341.069,287.100,0,4,4,7,1,-10921639,237.937,255,0,255,98268,48.210,11.590,0.536,3.445
ID62344,62344,1,4.187,339.356,289.039,0,5,5,7,1,-10921639,233.993,255,0,255,96639,52.638,11.567,0.434,2.689
ID62327,62327,1,4.665,346.031,284.132,0,6,6,7,1,-10921639,246.143,255,96,255,101657,28.333,14.350,0.521,5.949
ID62335,62335,1,4.888,342.583,285.649,0,7,7,7,1,-10921639,246.973,255,78,255,102000,27.713,14.568,0.562,6.410
ID62367,62367,1,4.962,341.415,286.904,0,8,8,7,1,-10921639,239.269,255,22,255,98818,44.616,13.986,0.573,3.909
ID62357,62357,1,5.252,346.914,285.021,0,9,9,7,1,-10921639,238.814,255,26,255,98630,42.333,13.824,0.635,4.381
ID62380,62380,1,5.351,348.559,285.132,0,10,10,7,1,-10921639,240.770,255,20,255,99438,39.943,13.993,0.656,4.774
ID62391,62391,1,5.376,345.989,284.749,0,11,11,7,1,-10921639,241.705,255,47,255,99824,37.530,13.931,0.665,5.144
ID62403,62403,1,5.394,345.097,284.814,0,12,12,7,1,-10921639,243.651,255,76,255,100628,34.107,14.114,0.663,5.695
ID62413,62413,1,5.104,345.416,285.153,0,13,13,7,1,-10921639,240.533,255,68,255,99340,39.702,13.841,0.612,4.599
ID62431,62431,1,4.814,347.127,283.166,0,14,14,7,1,-10921639,244.516,255,4,255,100985,35.077,14.006,0.549,4.939
ID62422,62422,1,4.912,346.843,284.739,0,15,15,7,1,-10921639,250.199,255,113,255,103332,19.887,14.732,0.565,9.086
ID62438,62438,1,4.709,345.751,284.356,0,16,16,7,1,-10921639,244.211,255,83,255,100859,33.292,14.030,0.526,5.055
ID62445,62445,1,4.547,346.213,285.044,0,17,17,7,1,-10921639,241.734,255,14,255,99836,40.783,13.800,0.497,3.933
ID62460,62460,1,4.712,346.350,282.388,0,18,18,7,1,-10921639,243.729,255,47,255,100660,35.843,14.024,0.526,4.685
ID62453,62453,1,4.735,345.745,284.944,0,19,19,7,1,-10921639,248.465,255,96,255,102616,24.424,14.684,0.532,7.064
ID62475,62475,1,4.930,345.455,285.775,0,20,20,7,1,-10921639,243.639,255,90,255,100623,32.372,13.978,0.575,5.494
ID62467,62467,1,4.852,345.120,283.254,0,21,21,7,1,-10921639,250.826,255,132,255,103591,16.500,14.827,0.554,10.842
ID62489,62489,1,4.865,344.490,284.886,0,22,22,7,1,-10921639,245.700,255,50,255,101474,31.093,14.231,0.559,5.664
ID62481,62481,1,5.239,346.198,284.523,0,23,23,7,1,-10921639,239.690,255,30,255,98992,44.694,13.814,0.638,4.178
ID62503,62503,1,5.173,348.425,283.611,0,24,24,7,1,-10921639,248.855,255,84,255,102777,22.968,14.742,0.618,8.280
ID62496,62496,1,5.257,347.801,284.455,0,25,25,7,1,-10921639,239.673,255,26,255,98985,43.499,13.817,0.641,4.304
ID62511,62511,1,5.036,345.433,284.420,0,26,26,7,1,-10921639,246.649,255,69,255,101866,29.076,14.279,0.593,6.318
ID62518,62518,1,4.904,347.864,283.211,0,27,27,7,1,-10921639,248.913,255,57,255,102801,27.513,14.835,0.562,6.508
ID62524,62524,1,5.125,346.693,284.881,0,28,28,7,1,-10921639,247.688,255,50,255,102295,29.952,14.754,0.606,6.241
ID62539,62539,1,5.218,347.518,286.853,0,29,29,7,1,-10921639,251.499,255,122,255,103869,16.310,14.933,0.626,11.873
