      TRACK_ID  FRAME  POSITION_X  POSITION_Y
0            0      0     174.276     349.325
1            0      1     177.112     348.796
2            0      2     174.420     349.237
3            0      3     174.769     348.792
4            0      4     178.283     346.707
5            0      5     177.831     347.001
6            0      6     179.738     348.706
7            0      7     180.768     347.778
8            0      8     179.555     347.598
9            0      9     179.667     348.295
10           0     10     177.543     348.149
11           0     11     179.146     348.442
12           0     12     180.988     349.582
13           0     13     180.707     349.099
14           0     14     178.535     348.699
15           0     15     179.907     348.999
16           0     16     180.663     349.666
17           0     17     182.169     350.534
18           0     18     181.307     349.359
19           0     19     182.844     351.073
20           0     20     182.999     351.054
21           0     21     180.432     349.610
22           0     22     182.582     349.266
23           0     23     182.642     349.796
24           0     24     184.070     351.322
25           0     25     183.490     351.605
26           0     26     184.112     351.336
27           0     27     184.484     352.921
28           0     28     184.783     353.189
29           0     29     185.222     351.897
30           0     30     184.686     353.445
31           0     31     184.693     353.753
32           0     32     184.570     353.671
33           0     33     182.321     353.752
34           0     34     181.202     353.697
35           0     35     180.902     353.797
36           0     36     181.026     352.695
37           0     37     182.900     352.155
38           0     38     181.617     352.087
39           0     39     180.099     351.362
40           0     40     179.239     352.994
41           0     41     179.366     351.465
42           0     42     180.238     351.900
43           0     43     180.352     351.932
44           0     44     179.363     351.706
45           0     45     180.212     352.087
46           0     46     180.290     352.568
47           0     47     179.669     351.712
48           0     48     180.413     351.160
49           0     49     180.172     351.521
50           0     50     180.753     350.945
51           0     51     179.875     349.903
52           0     52     179.934     349.716
53           0     53     180.404     349.954
54           0     54     180.647     350.465
55           0     55     180.436     350.949
56           0     56     180.360     352.385
57           0     57     179.765     353.297
58           0     58     179.940     353.756
59           0     59     179.621     353.053
60           0     60     180.093     352.830
61           0     61     179.660     352.080
62           0     62     180.617     352.477
63           0     63     179.775     352.749
64           0     64     179.992     352.130
65           0     65     179.255     352.433
66           0     66     178.492     353.316
67           0     67     179.286     352.822
68           0     68     180.179     351.395
69           0     69     179.597     351.693
70           0     70     180.171     352.094
71           0     71     179.123     351.425
72           0     72     178.942     351.876
73           0     73     178.808     350.843
74           0     74     179.331     352.147
75           0     75     179.206     352.087
76           0     76     179.819     351.261
77           0     77     179.405     352.467
78           0     78     179.698     350.994
79           0     79     180.287     351.725
80           0     80     179.574     351.194
