     TRACK_ID  FRAME  POSITION_X  POSITION_Y
0           1      0     550.050      42.966
1           1      1     542.752      53.712
2           1      2     540.466      58.973
3           1      3     538.373      63.289
4           1      4     536.390      63.896
5           1      6     538.723      79.136
6           1      7     539.339      78.812
7           1      8     540.359      79.089
8           1      9     540.643      79.399
9           1     10     542.862      78.569
10          1     11     542.137      79.353
11          1     12     541.471      82.507
12          1     13     542.246      82.460
13          1     14     543.141      84.580
14          1     15     545.609      87.874
15          1     16     545.103      87.022
16          1     17     544.827      87.067
17          1     18     543.751      89.219
18          1     19     543.176      86.065
19          1     20     543.313      88.426
20          1     21     539.539      89.970
21          1     22     536.489      89.529
22          1     23     531.224      94.797
23          1     24     528.753      98.318
24          1     25     526.761      99.712
25          1     26     524.630     102.760
26          1     27     524.651     103.246
27          1     28     523.098     104.574
28          1     29     520.545     104.346
29          1     30     521.838     102.691
30          1     31     521.677     104.619
31          4      0     336.481     211.734
32          4      1     351.537     215.032
33          4      2     360.187     216.229
34          4      3     355.879     218.709
35          4      4     340.994     217.702
36          4      5     329.469     217.834
37          4      6     329.166     218.029
38          4      7     338.650     217.164
39          4      8     346.665     220.355
40          4      9     331.156     219.422
41          4     10     324.307     218.741
42          4     11     340.157     220.320
43          4     12     354.779     222.236
44          4     13     344.935     223.245
45          4     14     326.755     222.372
46          4     15     329.642     222.725
47          4     16     349.532     226.251
48          4     17     357.201     226.740
49          4     18     353.030     226.312
50          4     22     356.258     224.801
51          4     23     347.685     225.394
52          4     24     324.435     221.539
53          4     25     316.884     222.717
54          4     26     316.453     226.363
55          4     27     316.974     228.238
56          4     28     323.660     228.386
57          4     29     330.595     226.992
58          4     30     312.903     232.207
59          4     31     301.306     238.664
60          4     32     305.512     236.999
61          4     33     319.252     231.976
62          4     34     311.793     236.333
63          4     35     303.516     240.834
64          4     36     296.916     247.730
65          4     37     299.431     243.842
66          4     38     303.989     239.444
67          4     39     295.169     249.813
68          4     40     281.477     260.440
69          4     41     273.269     264.805
70          4     42     270.058     266.322
71          4     43     287.393     259.394
72          4     44     294.204     254.437
73          4     45     288.016     260.544
74          4     46     267.888     271.237
75          4     47     263.956     271.996
76          4     48     269.698     272.776
77          4     49     284.866     264.808
78          4     50     294.475     258.301
79          4     51     290.589     260.160
80          9      0      85.062     314.900
81          9      1      88.384     317.383
82          9      2      90.675     317.399
83          9      3      93.927     317.901
84          9      4      92.013     317.535
85          9      5      90.827     318.797
86          9      6      84.349     320.902
87          9      7      75.141     323.487
88          9      8      68.557     326.532
89          9      9      60.593     329.469
90          9     13      57.802     326.071
91          9     14      57.649     327.434
92          9     15      61.501     325.848
93          9     16      63.538     324.149
94          9     17      72.163     318.694
95          9     18      76.198     316.305
96          9     19      80.689     310.265
97          9     20      85.926     307.470
98          9     21      86.380     308.982
99          9     22      84.810     310.164
100         9     23      83.915     313.114
101         9     24      81.244     316.573
102         9     25      78.443     319.019
103         9     26      76.259     320.110
104         9     27      68.642     321.769
105         9     28      63.360     321.792
106         9     29      64.716     321.104
107         9     30      65.427     319.986
108         9     31      68.407     320.351
109         9     32      67.644     319.930
110         9     33      69.375     319.906
111         9     34      67.453     320.633
112         9     35      68.565     319.780
113         9     36      67.667     320.395
114         9     37      70.596     319.899
115         9     38      70.134     318.282
116         9     39      64.551     321.284
117         9     40      62.493     325.341
118         9     41      56.216     325.593
119         9     42      60.429     321.313
120         9     43      60.212     322.356
121         9     44      58.694     323.063
122         9     45      55.881     323.272
123         9     46      51.881     323.839
124         9     47      48.932     324.888
125         9     48      53.417     324.653
126         9     49      71.717     320.173
127         9     50      83.692     318.621
128         9     51      83.938     322.916
129         9     52      79.275     319.382
130         9     53      78.993     320.226
131         9     54      77.561     319.612
132         9     55      75.780     317.990
133         9     56      79.059     319.652
134         9     57      73.313     319.216
135         9     58      77.224     322.002
136         9     59      79.661     322.080
137         9     60      84.406     322.840
138         9     61      86.764     323.043
139         9     62      87.858     321.970
140         9     63      84.246     320.294
141         9     64      82.880     320.308
142         9     65      86.431     320.365
143         9     66      81.041     320.431
144         9     67      78.781     320.366
145         9     68      78.876     319.931
146         9     69      75.450     319.874
147         9     70      84.058     321.193
148         9     71      79.083     319.832
149         9     72      81.551     319.281
150         9     73      86.245     322.715
151         9     74      93.202     322.283
152         9     75      98.222     321.562
153         9     76     107.781     323.022
154         9     77     114.730     323.638
155         9     78      99.677     322.687
156         9     79     103.037     322.572
157         9     80     112.798     322.700
158         9     81     107.606     321.481
159         9     82     115.000     322.803
160         9     83     120.261     323.474
161         9     84     118.972     323.284
162         9     85     117.094     323.193
163         9     86     111.316     321.322
164         9     87     118.200     324.006
165         9     88     109.572     322.615
166         9     89     108.336     323.104
167         9     90     101.629     321.720
168         9     91     112.128     323.681
169         9     92     115.804     323.618
170         9     93     105.788     322.711
171         9     94     110.854     323.694
172         9     95     110.375     323.213
173         9     96     119.577     324.772
174        10      0     583.785     333.973
175        10      1     582.102     336.397
176        10      2     582.377     337.210
177        10      3     583.227     339.044
178        10      4     583.443     337.489
179        10      5     583.580     339.332
180        10      6     581.691     338.878
181        10      7     582.725     339.300
182        10      8     581.349     337.951
183        10      9     582.390     338.652
184        10     10     583.461     337.955
185        10     11     583.500     338.580
186        10     12     583.218     337.183
187        10     13     582.551     339.708
188        10     14     582.686     341.327
189        10     15     581.960     339.958
190        10     16     580.909     339.897
191        10     17     582.082     339.559
192        10     18     580.161     336.985
193        10     19     579.890     333.807
194        10     20     578.830     333.894
195        10     21     579.167     333.619
196        10     22     579.433     332.830
197        10     23     579.745     335.272
198        10     24     580.664     338.093
199        10     25     580.946     339.606
200        10     26     581.895     342.547
201        10     27     581.702     342.536
202        10     28     581.142     344.754
203        10     29     581.453     345.130
204        10     30     581.593     345.259
205        10     31     579.741     343.591
206        10     32     581.554     344.215
207        10     33     580.528     344.482
208        10     34     579.523     344.729
209        10     35     579.666     343.635
210        10     36     577.906     347.279
211        10     37     579.860     346.190
212        10     38     579.634     345.930
213        10     39     578.138     348.155
214        10     40     577.893     348.513
215        10     41     578.189     347.630
216        10     42     577.337     347.644
217        10     43     577.885     345.502
218        10     44     578.180     344.605
219        10     45     578.735     346.247
220        10     46     578.399     345.590
221        10     47     576.569     345.185
222        10     48     577.151     347.577
223        10     49     574.383     340.864
224        10     50     577.097     345.748
225        10     51     577.910     347.256
226        10     52     577.811     346.451
227        10     53     576.259     347.277
228        10     54     576.129     345.615
229        10     55     575.859     346.755
230        10     56     577.313     346.780
231        10     57     577.493     347.489
232        10     58     576.899     346.161
233        10     59     576.979     345.103
234        10     60     577.105     347.488
235        10     61     578.698     349.426
236        10     62     577.473     348.061
237        10     63     575.585     347.680
238        10     68     568.949     341.383
