Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID41493,41493,10,4.765,293.771,459.851,0,0,0,7,1,-10921639,253.797,255,152,255,104818,8.794,18.033,0.538,20.193
ID41551,41551,10,3.562,291.224,456.921,0,1,1,7,1,-10921639,225.593,255,115,255,93170,41.046,19.026,0.329,2.723
ID41514,41514,10,3.831,307.346,451.944,0,2,2,7,1,-10921639,236.061,255,139,255,97493,32.601,18.706,0.373,3.933
ID41532,41532,10,3.404,291.394,467.581,0,3,3,7,1,-10921639,226.068,255,110,255,93366,43.204,19.238,0.312,2.487
ID41570,41570,10,4.604,300.827,470.181,0,4,4,7,1,-10921639,252.518,255,144,255,104290,12.285,15.580,0.508,13.848
ID41608,41608,10,4.586,302.563,467.620,0,5,5,7,1,-10921639,251.857,255,118,255,104017,16.411,15.660,0.506,10.316
ID41589,41589,10,4.612,298.684,467.904,0,6,6,7,1,-10921639,249.772,255,114,255,103156,21.245,15.454,0.509,7.931
ID41625,41625,10,4.516,300.547,471.775,0,7,7,7,1,-10921639,246.315,255,76,255,101728,29.955,15.204,0.489,5.397
ID41640,41640,10,4.492,303.246,473.099,0,8,8,7,1,-10921639,243.554,255,57,255,100588,36.261,14.956,0.474,4.321
ID41657,41657,10,4.556,305.862,469.049,0,9,9,7,1,-10921639,245.646,255,75,255,101452,32.144,15.317,0.492,5.039
ID41690,41690,10,4.505,310.990,465.340,0,10,10,7,1,-10921639,248.085,255,106,255,102459,24.045,18.359,0.489,6.779
ID41674,41674,10,4.529,325.864,449.365,0,11,11,7,1,-10921639,250.906,255,139,255,103624,16.242,15.339,0.480,10.019
ID41708,41708,10,4.582,322.961,447.605,0,12,12,7,1,-10921639,248.249,255,112,255,102527,23.682,15.391,0.494,6.932
ID41724,41724,10,4.543,325.154,448.487,0,13,13,7,1,-10921639,250.000,255,118,255,103250,19.910,15.562,0.499,8.361
