Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
(ID8330 : ID8355),0,8330,8355,0.320,53.500,180.525,350.209,0,0.566,0.566,None
(ID8355 : ID8383),0,8355,8383,0.278,54.500,180.542,350.707,0,0.527,0.527,None
(ID8383 : ID8408),0,8383,8408,2.069,55.500,180.398,351.667,0,1.438,1.438,None
(ID8408 : ID8432),0,8408,8432,1.186,56.500,180.062,352.841,0,1.089,1.089,None
(ID8432 : ID8456),0,8432,8456,0.241,57.500,179.852,353.527,0,0.491,0.491,None
(ID8456 : ID8481),0,8456,8481,0.596,58.500,179.781,353.404,0,0.772,0.772,None
(ID8481 : ID8508),0,8481,8508,0.271,59.500,179.857,352.942,0,0.521,0.521,None
(ID8508 : ID8534),0,8508,8534,0.751,60.500,179.876,352.455,0,0.866,0.866,None
(ID8534 : ID8559),0,8534,8559,1.073,61.500,180.139,352.278,0,1.036,1.036,None
(ID8559 : ID8584),0,8559,8584,0.782,62.500,180.196,352.613,0,0.884,0.884,None
(ID8584 : ID8610),0,8584,8610,0.431,63.500,179.884,352.439,0,0.656,0.656,None
(ID8610 : ID8636),0,8610,8636,0.636,64.500,179.623,352.281,0,0.797,0.797,None
(ID8636 : ID8663),0,8636,8663,1.362,65.500,178.873,352.875,0,1.167,1.167,None
(ID8663 : ID8692),0,8663,8692,0.875,66.500,178.889,353.069,0,0.935,0.935,None
(ID8692 : ID8719),0,8692,8719,2.835,67.500,179.732,352.109,0,1.684,1.684,None
(ID8719 : ID8747),0,8719,8747,0.428,68.500,179.888,351.544,0,0.654,0.654,None
(ID8747 : ID8773),0,8747,8773,0.490,69.500,179.884,351.894,0,0.700,0.700,None
(ID8773 : ID8801),0,8773,8801,1.546,70.500,179.647,351.759,0,1.243,1.243,None
(ID8801 : ID8830),0,8801,8830,0.237,71.500,179.032,351.650,0,0.487,0.487,None
(ID8830 : ID8859),0,8830,8859,1.086,72.500,178.875,351.359,0,1.042,1.042,None
(ID8859 : ID8887),0,8859,8887,1.974,73.500,179.070,351.495,0,1.405,1.405,None
(ID8887 : ID8915),0,8887,8915,0.019,74.500,179.269,352.117,0,0.139,0.139,None
(ID8915 : ID8942),0,8915,8942,1.057,75.500,179.513,351.674,0,1.028,1.028,None
(ID8942 : ID8970),0,8942,8970,1.626,76.500,179.612,351.864,0,1.275,1.275,None
(ID8970 : ID8998),0,8970,8998,2.256,77.500,179.551,351.731,0,1.502,1.502,None
(ID8998 : ID9027),0,8998,9027,0.883,78.500,179.992,351.360,0,0.939,0.939,None
(ID9027 : ID9055),0,9027,9055,0.791,79.500,179.931,351.460,0,0.889,0.889,None
(ID9055 : ID9080),0,9055,9080,0.062,80.500,179.686,351.140,0,0.249,0.249,None
(ID9080 : ID9106),0,9080,9106,238.460,81.500,180.062,358.801,0,15.442,15.442,None
(ID9106 : ID9133),0,9106,9133,365.448,82.500,171.808,370.856,0,19.117,19.117,None
(ID9133 : ID9161),0,9133,9161,19.319,83.500,163.485,377.383,0,4.395,4.395,None
(ID9161 : ID9189),0,9161,9189,30.240,84.500,163.088,382.258,0,5.499,5.499,None
(ID9189 : ID9220),0,9189,9220,37.326,85.500,159.610,383.942,0,6.110,6.110,None
(ID9220 : ID9249),0,9220,9249,92.978,86.500,160.024,379.427,0,9.643,9.643,None
(ID9249 : ID9276),0,9249,9276,176.449,87.500,163.896,369.295,0,13.283,13.283,None
(ID9276 : ID9304),0,9276,9304,183.385,88.500,168.620,368.026,0,13.542,13.542,None
(ID9304 : ID9331),0,9304,9331,160.996,89.500,176.369,368.149,0,12.688,12.688,None
(ID9331 : ID9360),0,9331,9360,64.383,90.500,183.976,363.024,0,8.024,8.024,None
(ID9360 : ID9416),0,9360,9416,392.409,92.000,196.066,357.395,0,9.905,19.809,None
(ID9416 : ID9444),0,9416,9444,14.510,93.500,202.416,350.864,0,3.809,3.809,None
(ID9444 : ID9472),0,9444,9472,6.451,94.500,201.764,349.391,0,2.540,2.540,None
(ID9472 : ID9501),0,9472,9501,16.367,95.500,204.559,347.649,0,4.046,4.046,None
(ID6859 : ID6944),11,6859,6944,21.691,0.500,370.154,568.230,0,4.657,4.657,None
(ID6944 : ID6888),11,6944,6888,141.285,1.500,364.349,573.168,0,11.886,11.886,None
(ID6888 : ID6917),11,6888,6917,4.585,2.500,360.462,578.976,0,2.141,2.141,None
(ID6917 : ID6999),11,6917,6999,108.542,3.500,355.908,583.122,0,10.418,10.418,None
(ID6999 : ID6972),11,6999,6972,18.707,4.500,349.854,585.264,0,4.325,4.325,None
(ID6972 : ID7029),11,6972,7029,30.855,5.500,347.077,586.889,0,5.555,5.555,None
(ID7029 : ID7057),11,7029,7057,4.557,6.500,345.890,588.509,0,2.135,2.135,None
(ID7057 : ID7085),11,7057,7085,48.019,7.500,348.311,589.610,0,6.930,6.930,None
(ID7085 : ID7114),11,7085,7114,70.803,8.500,354.937,593.345,0,8.414,8.414,None
(ID7114 : ID7145),11,7114,7145,84.308,9.500,363.391,595.402,0,9.182,9.182,None
(ID7145 : ID7175),11,7145,7175,2.328,10.500,368.618,596.231,0,1.526,1.526,None
(ID7175 : ID7203),11,7175,7203,23.155,11.500,369.139,599.020,0,4.812,4.812,None
(ID7203 : ID7232),11,7203,7232,74.949,12.500,368.480,605.719,0,8.657,8.657,None
(ID7232 : ID7262),11,7232,7262,17.908,13.500,368.781,611.965,0,4.232,4.232,None
(ID7262 : ID7290),11,7262,7290,2.822,14.500,370.276,613.410,0,1.680,1.680,None
(ID7290 : ID7319),11,7290,7319,142.323,15.500,365.164,614.366,0,11.930,11.930,None
(ID7319 : ID7347),11,7319,7347,89.998,16.500,354.677,615.215,0,9.487,9.487,None
(ID7347 : ID7407),11,7347,7407,142.530,17.500,355.730,613.022,0,11.939,11.939,None
(ID7407 : ID7377),11,7407,7377,57.198,18.500,364.671,613.480,0,7.563,7.563,None
(ID7377 : ID7437),11,7377,7437,101.544,19.500,371.748,618.718,0,10.077,10.077,None
(ID7437 : ID7464),11,7437,7464,28.868,20.500,378.325,621.821,0,5.373,5.373,None
(ID7464 : ID7492),11,7464,7492,55.914,21.500,383.817,619.255,0,7.478,7.478,None
(ID7492 : ID7520),11,7492,7520,2.839,22.500,387.465,616.835,0,1.685,1.685,None
(ID7520 : ID7548),11,7520,7548,9.661,23.500,387.821,618.362,0,3.108,3.108,None
(ID7548 : ID7576),11,7548,7576,18.299,24.500,385.444,620.835,0,4.278,4.278,None
(ID7576 : ID7606),11,7576,7606,75.501,25.500,379.238,622.347,0,8.689,8.689,None
(ID7606 : ID7636),11,7606,7636,34.591,26.500,373.358,625.353,0,5.881,5.881,None
(ID7636 : ID7664),11,7636,7664,53.468,27.500,368.617,626.031,0,7.312,7.312,None
(ID7664 : ID7693),11,7664,7693,18.686,28.500,364.509,626.171,0,4.323,4.323,None
(ID7693 : ID7721),11,7693,7721,70.705,29.500,366.001,631.557,0,8.409,8.409,None
(ID7721 : ID7749),11,7721,7749,5.641,30.500,368.356,633.807,0,2.375,2.375,None
(ID7749 : ID7776),11,7749,7776,100.461,31.500,372.372,629.719,0,10.023,10.023,None
(ID7776 : ID7804),11,7776,7804,17.869,32.500,377.913,625.283,0,4.227,4.227,None
(ID7804 : ID7832),11,7804,7832,97.969,33.500,375.384,620.817,0,9.898,9.898,None
(ID7832 : ID7862),11,7832,7862,12.249,34.500,370.465,616.403,0,3.500,3.500,None
(ID7862 : ID7893),11,7862,7893,49.058,35.500,368.070,618.106,0,7.004,7.004,None
(ID7893 : ID7922),11,7893,7922,34.160,36.500,364.148,622.866,0,5.845,5.845,None
(ID7922 : ID7950),11,7922,7950,39.995,37.500,360.416,627.338,0,6.324,6.324,None
(ID7950 : ID7979),11,7950,7979,95.768,38.500,354.948,632.748,0,9.786,9.786,None
(ID7979 : ID8006),11,7979,8006,56.206,39.500,349.362,638.746,0,7.497,7.497,None
(ID8006 : ID8032),11,8006,8032,61.778,40.500,350.605,645.145,0,7.860,7.860,None
(ID8032 : ID8058),11,8032,8058,104.587,41.500,358.325,648.584,0,10.227,10.227,None
(ID8058 : ID8084),11,8058,8084,157.652,42.500,357.452,651.081,0,12.556,12.556,None
(ID8084 : ID8110),11,8084,8110,143.609,43.500,352.221,659.003,0,11.984,11.984,None
(ID6862 : ID6947),14,6862,6947,1.235,0.500,283.304,603.990,0,1.111,1.111,None
(ID6947 : ID6892),14,6947,6892,14.573,1.500,282.387,601.911,0,3.817,3.817,None
(ID6892 : ID6920),14,6892,6920,27.276,2.500,283.592,599.140,0,5.223,5.223,None
(ID6920 : ID7000),14,6920,7000,32.572,3.500,288.738,598.251,0,5.707,5.707,None
(ID7000 : ID6975),14,7000,6975,57.100,4.500,292.687,602.188,0,7.556,7.556,None
(ID6975 : ID7032),14,6975,7032,27.785,5.500,296.348,605.120,0,5.271,5.271,None
(ID7032 : ID7060),14,7032,7060,38.259,6.500,301.498,602.772,0,6.185,6.185,None
(ID7060 : ID7087),14,7060,7087,48.024,7.500,300.658,600.724,0,6.930,6.930,None
(ID7087 : ID7113),14,7087,7113,84.865,8.500,298.558,595.939,0,9.212,9.212,None
(ID7113 : ID7142),14,7113,7142,115.530,9.500,299.585,586.169,0,10.748,10.748,None
(ID7142 : ID7172),14,7142,7172,116.508,10.500,294.051,579.421,0,10.794,10.794,None
(ID7172 : ID7201),14,7172,7201,13.739,11.500,289.791,576.451,0,3.707,3.707,None
(ID7201 : ID7230),14,7201,7230,14.779,12.500,291.331,573.033,0,3.844,3.844,None
(ID7230 : ID7259),14,7230,7259,108.472,13.500,287.730,568.101,0,10.415,10.415,None
(ID7259 : ID7287),14,7259,7287,172.163,14.500,277.777,568.127,0,13.121,13.121,None
(ID7287 : ID7316),14,7287,7316,13.396,15.500,273.653,572.056,0,3.660,3.660,None
(ID7316 : ID7344),14,7316,7344,90.737,16.500,279.030,575.818,0,9.526,9.526,None
(ID7344 : ID7404),14,7344,7404,20.656,17.500,283.414,576.599,0,4.545,4.545,None
(ID7404 : ID7374),14,7404,7374,129.379,18.500,278.562,572.990,0,11.374,11.374,None
(ID7374 : ID7432),14,7374,7432,81.458,19.500,273.847,576.001,0,9.025,9.025,None
(ID7432 : ID7461),14,7432,7461,2.511,20.500,275.154,581.045,0,1.585,1.585,None
(ID7461 : ID7489),14,7461,7489,62.227,21.500,274.431,577.901,0,7.888,7.888,None
(ID7489 : ID7516),14,7489,7516,238.204,22.500,266.840,569.773,0,15.434,15.434,None
(ID7516 : ID7543),14,7516,7543,1.022,23.500,260.230,564.955,0,1.011,1.011,None
(ID7543 : ID7571),14,7543,7571,58.079,24.500,260.828,560.808,0,7.621,7.621,None
(ID7571 : ID7600),14,7571,7600,134.144,25.500,255.905,557.452,0,11.582,11.582,None
(ID7600 : ID7629),14,7600,7629,78.407,26.500,251.462,562.030,0,8.855,8.855,None
(ID7629 : ID7658),14,7629,7658,50.682,27.500,256.353,566.468,0,7.119,7.119,None
(ID7658 : ID7688),14,7658,7688,8.393,28.500,258.542,566.199,0,2.897,2.897,None
(ID7688 : ID7716),14,7688,7716,29.871,29.500,257.988,563.102,0,5.465,5.465,None
(ID7716 : ID7743),14,7716,7743,12.769,30.500,257.565,559.199,0,3.573,3.573,None
(ID7743 : ID7772),14,7743,7772,36.707,31.500,258.686,559.812,0,6.059,6.059,None
(ID7772 : ID7799),14,7772,7799,14.281,32.500,262.887,561.323,0,3.779,3.779,None
(ID7799 : ID7826),14,7799,7826,16.993,33.500,263.938,562.828,0,4.122,4.122,None
(ID7826 : ID7854),14,7826,7854,3.962,34.500,264.001,565.231,0,1.991,1.991,None
(ID7854 : ID7885),14,7854,7885,34.417,35.500,261.955,566.140,0,5.867,5.867,None
(ID7885 : ID7915),14,7885,7915,6.129,36.500,259.493,565.390,0,2.476,2.476,None
(ID7915 : ID7943),14,7915,7943,50.000,37.500,263.411,563.584,0,7.071,7.071,None
(ID7943 : ID7971),14,7943,7971,20.875,38.500,264.854,563.977,0,4.569,4.569,None
(ID7971 : ID7999),14,7971,7999,9.812,39.500,264.331,564.605,0,3.132,3.132,None
(ID7999 : ID8025),14,7999,8025,24.335,40.500,268.283,564.546,0,4.933,4.933,None
(ID8025 : ID8051),14,8025,8051,7.726,41.500,269.749,565.892,0,2.780,2.780,None
(ID8051 : ID8076),14,8051,8076,12.355,42.500,267.877,565.372,0,3.515,3.515,None
(ID8076 : ID8103),14,8076,8103,71.312,43.500,271.082,564.859,0,8.445,8.445,None
(ID8103 : ID8131),14,8103,8131,44.666,44.500,278.523,565.698,0,6.683,6.683,None
(ID8131 : ID8158),14,8131,8158,223.791,45.500,274.383,565.695,0,14.960,14.960,None
(ID8158 : ID8185),14,8158,8185,176.777,46.500,273.382,567.345,0,13.296,13.296,None
(ID8185 : ID8208),14,8185,8208,15.470,47.500,280.029,566.881,0,3.933,3.933,None
(ID8208 : ID8235),14,8208,8235,5.243,48.500,281.334,565.064,0,2.290,2.290,None
(ID8235 : ID8262),14,8235,8262,6.077,49.500,281.304,564.807,0,2.465,2.465,None
(ID8262 : ID8288),14,8262,8288,233.150,50.500,272.530,565.058,0,15.269,15.269,None
(ID8288 : ID8314),14,8288,8314,17.999,51.500,266.772,566.748,0,4.243,4.243,None
(ID8314 : ID8339),14,8314,8339,21.323,52.500,267.590,565.722,0,4.618,4.618,None
(ID8339 : ID8365),14,8339,8365,5.525,53.500,266.222,564.783,0,2.350,2.350,None
(ID8365 : ID8392),14,8365,8392,40.557,54.500,268.559,567.639,0,6.368,6.368,None
(ID8392 : ID8418),14,8392,8418,23.174,55.500,268.830,569.525,0,4.814,4.814,None
(ID8418 : ID8443),14,8418,8443,3.644,56.500,266.367,570.634,0,1.909,1.909,None
(ID8443 : ID8467),14,8443,8467,5.593,57.500,265.302,572.210,0,2.365,2.365,None
(ID8467 : ID8492),14,8467,8492,6.028,58.500,265.275,573.575,0,2.455,2.455,None
(ID8492 : ID8517),14,8492,8517,49.535,59.500,263.528,576.544,0,7.038,7.038,None
(ID8517 : ID8542),14,8517,8542,13.469,60.500,259.984,577.129,0,3.670,3.670,None
(ID8542 : ID8566),14,8542,8566,68.874,61.500,260.406,571.527,0,8.299,8.299,None
(ID8566 : ID8590),14,8566,8590,12.042,62.500,262.614,566.127,0,3.470,3.470,None
(ID8590 : ID8616),14,8590,8616,0.089,63.500,263.597,564.537,0,0.299,0.299,None
(ID8616 : ID8644),14,8616,8644,3.982,64.500,264.071,565.275,0,1.996,1.996,None
(ID8644 : ID8671),14,8644,8671,1.194,65.500,264.088,566.481,0,1.092,1.092,None
(ID8671 : ID8699),14,8671,8699,36.549,66.500,266.471,565.727,0,6.046,6.046,None
(ID8699 : ID8728),14,8699,8728,7.367,67.500,268.002,565.062,0,2.714,2.714,None
(ID8728 : ID8757),14,8728,8757,14.527,68.500,264.824,565.756,0,3.811,3.811,None
(ID8757 : ID8784),14,8757,8784,20.273,69.500,264.811,564.789,0,4.503,4.503,None
(ID8784 : ID8812),14,8784,8812,23.299,70.500,269.044,564.034,0,4.827,4.827,None
(ID8812 : ID8842),14,8812,8842,61.632,71.500,267.499,564.156,0,7.851,7.851,None
(ID8842 : ID8870),14,8842,8870,3.680,72.500,262.852,563.171,0,1.918,1.918,None
(ID8870 : ID8898),14,8870,8898,20.574,73.500,262.386,564.811,0,4.536,4.536,None
(ID8898 : ID8926),14,8898,8926,67.978,74.500,266.679,566.154,0,8.245,8.245,None
(ID8926 : ID8953),14,8926,8953,106.347,75.500,265.546,565.092,0,10.312,10.312,None
(ID8953 : ID8982),14,8953,8982,0.393,76.500,260.620,565.155,0,0.627,0.627,None
(ID8982 : ID9010),14,8982,9010,7.631,77.500,259.742,564.543,0,2.762,2.762,None
(ID9010 : ID9039),14,9010,9039,0.821,78.500,259.084,563.781,0,0.906,0.906,None
(ID9039 : ID9066),14,9039,9066,1.009,79.500,259.232,564.249,0,1.005,1.005,None
(ID9066 : ID9091),14,9066,9091,35.220,80.500,261.742,565.599,0,5.935,5.935,None
(ID9091 : ID9118),14,9091,9118,14.330,81.500,264.138,568.395,0,3.786,3.786,None
(ID9118 : ID9144),14,9118,9144,3.346,82.500,263.114,569.559,0,1.829,1.829,None
(ID9144 : ID9173),14,9144,9173,1.905,83.500,263.087,569.248,0,1.380,1.380,None
(ID9173 : ID9203),14,9173,9203,13.154,84.500,262.157,568.618,0,3.627,3.627,None
(ID9203 : ID9232),14,9203,9232,0.319,85.500,260.501,567.857,0,0.565,0.565,None
(ID9232 : ID9261),14,9232,9261,9.166,86.500,260.573,566.601,0,3.027,3.027,None
(ID9261 : ID9289),14,9261,9289,23.897,87.500,262.250,563.141,0,4.888,4.888,None
(ID9289 : ID9315),14,9289,9315,120.290,88.500,259.897,565.122,0,10.968,10.968,None
(ID9315 : ID9344),14,9315,9344,23.965,89.500,257.963,570.634,0,4.895,4.895,None
(ID9344 : ID9372),14,9344,9372,9.170,90.500,258.721,571.185,0,3.028,3.028,None
(ID9372 : ID9399),14,9372,9399,16.861,91.500,258.966,568.631,0,4.106,4.106,None
(ID9399 : ID9428),14,9399,9428,11.527,92.500,258.654,566.833,0,3.395,3.395,None
(ID9428 : ID9456),14,9428,9456,134.046,93.500,262.485,564.789,0,11.578,11.578,None
(ID9456 : ID9484),14,9456,9484,10.978,94.500,266.342,562.880,0,3.313,3.313,None
(ID9484 : ID9512),14,9484,9512,6.644,95.500,264.664,564.041,0,2.578,2.578,None
(ID6863 : ID6948),15,6863,6948,1.234,0.500,389.617,605.043,0,1.111,1.111,None
(ID6948 : ID6893),15,6948,6893,3.923,1.500,389.500,604.609,0,1.981,1.981,None
(ID6893 : ID6921),15,6893,6921,1.421,2.500,389.448,604.176,0,1.192,1.192,None
(ID6921 : ID7004),15,6921,7004,28.287,3.500,391.499,606.705,0,5.319,5.319,None
(ID7004 : ID6976),15,7004,6976,7.746,4.500,393.887,609.966,0,2.783,2.783,None
(ID6976 : ID7031),15,6976,7031,62.548,5.500,395.603,607.331,0,7.909,7.909,None
(ID7031 : ID7058),15,7031,7058,156.155,6.500,395.073,597.446,0,12.496,12.496,None
(ID7058 : ID7084),15,7058,7084,12.834,7.500,392.583,589.877,0,3.582,3.582,None
(ID7084 : ID7112),15,7084,7112,0.389,8.500,391.784,588.632,0,0.624,0.624,None
(ID7112 : ID7143),15,7112,7143,16.223,9.500,392.273,590.885,0,4.028,4.028,None
(ID7143 : ID7173),15,7143,7173,22.914,10.500,391.092,591.012,0,4.787,4.787,None
(ID7173 : ID7202),15,7173,7202,24.858,11.500,391.813,590.272,0,4.986,4.986,None
(ID7202 : ID7231),15,7202,7231,11.913,12.500,392.930,592.716,0,3.452,3.452,None
(ID7231 : ID7260),15,7231,7260,0.099,13.500,391.853,593.884,0,0.314,0.314,None
(ID7260 : ID7288),15,7260,7288,8.708,14.500,392.290,595.149,0,2.951,2.951,None
(ID7288 : ID7317),15,7288,7317,13.555,15.500,394.522,596.792,0,3.682,3.682,None
(ID7317 : ID7345),15,7317,7345,3.697,16.500,397.306,596.932,0,1.923,1.923,None
(ID7345 : ID7405),15,7345,7405,8.000,17.500,399.005,598.052,0,2.828,2.828,None
(ID7405 : ID7375),15,7405,7375,8.801,18.500,398.792,598.121,0,2.967,2.967,None
(ID7375 : ID7434),15,7375,7434,6.247,19.500,397.244,598.084,0,2.499,2.499,None
(ID7434 : ID7463),15,7434,7463,27.944,20.500,398.924,600.532,0,5.286,5.286,None
(ID7463 : ID7491),15,7463,7491,8.234,21.500,401.558,603.268,0,2.870,2.870,None
(ID7491 : ID7519),15,7491,7519,19.230,22.500,403.281,606.375,0,4.385,4.385,None
(ID7519 : ID7547),15,7519,7547,7.000,23.500,405.131,609.323,0,2.646,2.646,None
(ID7547 : ID7575),15,7547,7575,13.317,24.500,403.870,611.068,0,3.649,3.649,None
(ID7575 : ID7604),15,7575,7604,3.497,25.500,402.832,610.979,0,1.870,1.870,None
(ID7604 : ID7634),15,7604,7634,4.317,26.500,403.524,611.412,0,2.078,2.078,None
(ID7634 : ID7662),15,7634,7662,38.724,27.500,400.569,611.416,0,6.223,6.223,None
(ID7662 : ID7691),15,7662,7691,339.431,28.500,406.390,607.518,0,18.424,18.424,None
(ID7691 : ID7719),15,7691,7719,12.507,29.500,416.847,605.133,0,3.537,3.537,None
(ID6866 : ID6950),17,6866,6950,16.377,0.500,64.029,634.022,0,4.047,4.047,None
(ID6950 : ID6895),17,6950,6895,58.330,1.500,65.483,639.631,0,7.637,7.637,None
(ID6895 : ID6923),17,6895,6923,65.539,2.500,69.507,645.578,0,8.096,8.096,None
(ID6923 : ID7006),17,6923,7006,56.793,3.500,76.393,649.215,0,7.536,7.536,None
(ID7006 : ID6978),17,7006,6978,33.676,4.500,81.052,653.323,0,5.803,5.803,None
(ID6978 : ID7035),17,6978,7035,321.061,5.500,80.605,647.162,0,17.918,17.918,None
(ID7035 : ID7063),17,7035,7063,22.947,6.500,79.133,635.963,0,4.790,4.790,None
(ID7063 : ID7090),17,7063,7090,20.302,7.500,80.910,632.005,0,4.506,4.506,None
(ID7090 : ID7118),17,7090,7118,92.347,8.500,86.983,628.640,0,9.610,9.610,None
(ID7118 : ID7147),17,7118,7147,29.893,9.500,94.096,627.493,0,5.467,5.467,None
(ID7147 : ID7177),17,7147,7177,146.851,10.500,98.297,633.999,0,12.118,12.118,None
(ID7177 : ID7205),17,7177,7205,23.172,11.500,101.065,641.931,0,4.814,4.814,None
(ID7205 : ID7234),17,7205,7234,2.634,12.500,101.622,644.469,0,1.623,1.623,None
(ID7234 : ID7264),17,7234,7264,35.053,13.500,100.321,647.824,0,5.921,5.921,None
(ID7264 : ID7292),17,7264,7292,20.781,14.500,98.519,652.674,0,4.559,4.559,None
(ID7292 : ID7321),17,7292,7321,5.630,15.500,96.344,654.006,0,2.373,2.373,None
(ID7321 : ID7349),17,7321,7349,6.248,16.500,96.388,652.708,0,2.500,2.500,None
(ID7349 : ID7409),17,7349,7409,108.178,17.500,98.340,646.913,0,10.401,10.401,None
(ID7409 : ID7379),17,7409,7379,29.506,18.500,99.711,639.116,0,5.432,5.432,None
(ID7379 : ID7438),17,7379,7438,3.029,19.500,99.593,637.080,0,1.740,1.740,None
(ID7438 : ID7467),17,7438,7467,165.611,20.500,93.160,640.416,0,12.869,12.869,None
