Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID19936,19936,0,5.020,148.071,108.964,0,0,0,7,1,-10921639,234.368,251,138,255,96794,27.703,15.339,0.582,6.223
ID19992,19992,0,5.135,151.822,98.149,0,1,1,7,1,-10921639,239.334,255,141,255,98845,25.016,15.130,0.600,7.179
ID19908,19908,0,5.300,151.518,106.219,0,2,2,7,1,-10921639,241.872,255,165,255,99893,23.616,15.008,0.633,7.939
ID19965,19965,0,4.750,153.487,113.107,0,3,3,7,1,-10921639,237.274,251,166,255,97994,22.827,15.425,0.529,7.189
ID20021,20021,0,4.343,163.379,96.310,0,5,5,7,1,-10921639,205.930,218,70,255,85049,44.543,11.311,0.491,3.046
ID20080,20080,0,5.068,146.681,114.209,0,6,6,7,1,-10921639,236.324,255,160,255,97602,27.218,15.086,0.587,6.426
ID20108,20108,0,4.931,154.144,107.497,0,7,7,7,1,-10921639,235.368,255,146,255,97207,27.694,15.066,0.562,6.113
ID20137,20137,0,4.698,141.048,113.135,0,8,8,7,1,-10921639,229.368,241,145,255,94729,28.245,15.086,0.520,5.555
ID20220,20220,0,3.649,143.931,118.485,0,10,10,7,1,-10921639,187.954,205,53,244,77625,48.823,11.224,0.409,2.234
ID20192,20192,0,4.225,149.564,140.234,0,11,11,7,1,-10921639,208.085,221,83,251,85939,40.422,11.323,0.474,3.310
ID20250,20250,0,4.908,150.540,145.578,0,12,12,7,1,-10921639,233.956,250,146,255,96624,27.236,15.290,0.557,6.149
ID20325,20325,0,5.036,160.347,152.439,0,13,13,7,1,-10921639,240.923,255,157,255,99501,22.487,15.130,0.581,7.873
ID20299,20299,0,3.934,163.123,154.184,0,14,14,7,1,-10921639,204.252,209,134,243,84356,27.918,15.258,0.447,4.518
ID20352,20352,0,4.131,158.138,164.820,0,16,16,7,1,-10921639,200.131,208,94,246,82654,35.136,11.365,0.491,3.749
ID20380,20380,0,4.919,141.571,156.324,0,17,17,7,1,-10921639,236.044,255,136,255,97486,27.582,15.067,0.558,6.128
ID20408,20408,0,4.908,146.682,149.224,0,18,18,7,1,-10921639,233.680,255,133,255,96510,29.928,11.421,0.556,5.580
ID20433,20433,0,4.465,158.574,149.907,0,19,19,7,1,-10921639,224.712,230,146,255,92806,24.445,15.319,0.501,6.136
ID20482,20482,0,4.027,169.593,144.453,0,21,21,7,1,-10921639,192.286,210,39,245,79414,49.104,11.274,0.472,2.511
ID20537,20537,0,4.477,169.274,134.663,0,22,22,7,1,-10921639,215.232,225,94,255,88891,38.184,11.349,0.497,3.745
ID20510,20510,0,4.791,192.450,131.731,0,23,23,7,1,-10921639,232.070,245,147,255,95845,27.842,15.337,0.538,5.834
ID20565,20565,0,4.202,189.743,136.220,0,24,24,7,1,-10921639,210.937,217,129,246,87117,27.319,15.144,0.486,5.051
ID20593,20593,0,3.341,182.917,147.108,0,25,25,7,1,-10921639,187.603,198,62,221,77480,31.431,11.365,0.402,3.425
ID20621,20621,0,3.224,169.938,157.673,0,26,26,7,1,-10921639,178.959,185,87,218,73910,27.331,15.311,0.400,3.741
ID20647,20647,0,4.421,166.960,157.162,0,27,27,7,1,-10921639,217.860,226,117,255,89976,31.865,15.289,0.497,4.537
ID20672,20672,0,5.025,177.381,149.322,0,28,28,7,1,-10921639,229.148,244,143,255,94638,30.552,11.392,0.585,5.535
ID20699,20699,0,3.706,182.111,158.958,0,29,29,7,1,-10921639,198.162,205,122,226,81841,22.557,15.432,0.461,5.546
ID19942,19942,5,4.594,590.272,255.954,0,0,0,7,1,-10921639,247.019,255,173,255,102019,15.882,15.645,0.507,10.468
ID19999,19999,5,4.882,582.864,254.262,0,1,1,7,1,-10921639,221.356,255,56,255,91420,49.780,11.314,0.547,3.145
ID19915,19915,5,4.958,593.347,259.390,0,2,2,7,1,-10921639,165.511,167,11,255,68356,78.756,8.584,0.668,1.683
ID19970,19970,5,5.469,591.148,263.637,0,3,3,7,1,-10921639,180.714,189,48,255,74635,72.479,11.041,0.773,2.175
ID20057,20057,5,4.717,582.979,280.003,0,4,4,7,1,-10921639,157.208,161,0,255,64927,87.661,8.568,0.591,1.332
ID20027,20027,5,4.349,571.497,290.016,0,5,5,7,1,-10921639,154.387,174,0,255,63762,98.924,8.658,0.445,0.962
ID20085,20085,5,3.924,568.603,291.044,0,6,6,7,1,-10921639,205.295,255,0,255,84787,77.908,11.198,0.372,1.430
ID20113,20113,5,3.805,559.504,282.973,0,7,7,7,1,-10921639,232.705,255,58,255,96107,46.548,11.446,0.357,2.628
ID20142,20142,5,3.186,548.638,279.004,0,8,8,7,1,-10921639,179.414,198,0,255,74098,82.482,8.557,0.242,0.848
ID20226,20226,5,3.464,525.996,284.700,0,10,10,7,1,-10921639,212.932,255,0,255,87941,75.806,11.149,0.291,1.265
ID20196,20196,5,3.438,513.909,283.801,0,11,11,7,1,-10921639,245.741,255,88,255,101491,26.458,15.537,0.319,4.496
ID20254,20254,5,4.090,510.398,281.684,0,12,12,7,1,-10921639,240.121,255,112,255,99170,31.814,15.402,0.411,4.400
ID20332,20332,5,4.193,493.244,278.924,0,13,13,7,1,-10921639,245.731,255,101,255,101487,27.096,15.810,0.432,5.473
ID20305,20305,5,4.320,491.867,271.502,0,14,14,7,1,-10921639,245.857,255,116,255,101539,25.566,15.648,0.465,6.108
ID20280,20280,5,4.190,495.779,264.183,0,15,15,7,1,-10921639,244.097,255,107,255,100812,29.348,15.291,0.428,4.985
ID20356,20356,5,3.987,500.377,252.501,0,16,16,7,1,-10921639,231.811,255,86,255,95738,40.955,11.352,0.389,3.170
ID20384,20384,5,4.229,508.809,256.606,0,17,17,7,1,-10921639,184.620,218,0,255,76248,80.782,8.574,0.445,1.408
ID20411,20411,5,4.790,522.156,249.248,0,18,18,7,1,-10921639,195.763,247,7,255,80850,77.530,11.155,0.563,1.820
ID20436,20436,5,4.605,536.241,238.955,0,19,19,7,1,-10921639,213.799,255,5,255,88299,67.205,11.224,0.493,2.101
ID20458,20458,5,4.550,545.147,230.796,0,20,20,7,1,-10921639,223.944,255,43,255,92489,54.418,11.341,0.480,2.669
ID20485,20485,5,4.441,544.213,221.912,0,21,21,7,1,-10921639,215.121,255,39,255,88845,62.938,11.255,0.467,2.175
ID20540,20540,5,4.394,559.499,213.904,0,22,22,7,1,-10921639,221.523,255,25,255,91489,59.539,11.289,0.458,2.337
ID20513,20513,5,4.495,569.675,209.451,0,23,23,7,1,-10921639,201.557,255,28,255,83243,72.374,11.121,0.483,1.815
ID20568,20568,5,4.533,568.679,206.213,0,24,24,7,1,-10921639,206.448,255,27,255,85263,67.432,11.166,0.484,1.996
ID20595,20595,5,4.293,570.903,198.885,0,25,25,7,1,-10921639,201.145,255,22,255,83073,73.479,11.114,0.442,1.677
ID19943,19943,6,5.228,554.840,261.983,0,0,0,7,1,-10921639,205.722,255,0,255,84963,78.703,11.199,0.646,2.052
ID19997,19997,6,5.951,559.375,238.582,0,1,1,7,1,-10921639,234.262,255,86,255,96750,41.477,11.600,0.801,5.024
ID19912,19912,6,5.071,559.231,239.902,0,2,2,7,1,-10921639,222.380,255,44,255,91843,58.402,11.371,0.588,2.819
ID19968,19968,6,5.133,558.337,240.685,0,3,3,7,1,-10921639,221.782,255,50,255,91596,58.391,11.362,0.600,2.850
ID20054,20054,6,5.905,556.394,240.347,0,4,4,7,1,-10921639,230.426,255,80,255,95166,45.077,11.574,0.788,4.506
ID20024,20024,6,5.827,552.576,245.248,0,5,5,7,1,-10921639,234.584,255,90,255,96883,40.694,11.595,0.764,4.995
ID20082,20082,6,5.656,548.865,246.433,0,6,6,7,1,-10921639,232.194,255,63,255,95896,47.104,11.525,0.723,4.137
ID20110,20110,6,5.517,541.019,248.147,0,7,7,7,1,-10921639,224.680,255,27,255,92793,56.641,11.399,0.696,3.255
ID20139,20139,6,5.335,551.930,245.855,0,8,8,7,1,-10921639,207.230,255,0,255,85586,74.943,11.215,0.671,2.220
ID20166,20166,6,5.873,529.889,248.010,0,9,9,7,1,-10921639,228.354,255,53,255,94310,48.922,11.536,0.783,4.099
ID20221,20221,6,5.778,530.529,247.981,0,10,10,7,1,-10921639,229.826,255,60,255,94918,46.577,11.505,0.754,4.242
ID20193,20193,6,5.682,528.433,245.423,0,11,11,7,1,-10921639,226.993,255,68,255,93748,50.138,11.542,0.733,3.829
ID20251,20251,6,5.600,528.896,247.587,0,12,12,7,1,-10921639,240.262,255,114,255,99228,32.239,14.221,0.703,6.151
