	TRACK_ID	FRAME	POSITION_X	POSITION_Y
1	0	0	148.071	108.964
2	0	1	151.822	98.149
3	0	2	151.518	106.219
4	0	3	153.487	113.107
5	0	5	163.379	96.31
6	0	6	146.681	114.209
7	0	7	154.144	107.497
8	0	8	141.048	113.135
9	0	10	143.931	118.485
10	0	11	149.564	140.234
11	0	12	150.54	145.578
12	0	13	160.347	152.439
13	0	14	163.123	154.184
14	0	16	158.138	164.82
15	0	17	141.571	156.324
16	0	18	146.682	149.224
17	0	19	158.574	149.907
18	0	21	169.593	144.453
19	0	22	169.274	134.663
20	0	23	192.45	131.731
21	0	24	189.743	136.22
22	0	25	182.917	147.108
23	0	26	169.938	157.673
24	0	27	166.96	157.162
25	0	28	177.381	149.322
26	0	29	182.111	158.958
27	5	0	590.272	255.954
28	5	1	582.864	254.262
29	5	2	593.347	259.39
30	5	3	591.148	263.637
31	5	4	582.979	280.003
32	5	5	571.497	290.016
33	5	6	568.603	291.044
34	5	7	559.504	282.973
35	5	8	548.638	279.004
36	5	10	525.996	284.7
37	5	11	513.909	283.801
38	5	12	510.398	281.684
39	5	13	493.244	278.924
40	5	14	491.867	271.502
41	5	15	495.779	264.183
42	5	16	500.377	252.501
43	5	17	508.809	256.606
44	5	18	522.156	249.248
45	5	19	536.241	238.955
46	5	20	545.147	230.796
47	5	21	544.213	221.912
48	5	22	559.499	213.904
49	5	23	569.675	209.451
50	5	24	568.679	206.213
51	5	25	570.903	198.885
52	6	0	554.84	261.983
53	6	1	559.375	238.582
54	6	2	559.231	239.902
55	6	3	558.337	240.685
56	6	4	556.394	240.347
57	6	5	552.576	245.248
58	6	6	548.865	246.433
59	6	7	541.019	248.147
60	6	8	551.93	245.855
61	6	9	529.889	248.01
62	6	10	530.529	247.981
63	6	11	528.433	245.423
64	6	12	528.896	247.587
65	6	13	537.723	246.908
66	6	14	538.944	244.285
67	6	15	536.219	251.387
68	6	16	534.22	251.712
69	6	17	540.732	243.818
70	6	18	536.677	240.898
71	6	19	551.936	238.37
72	6	20	559.515	232.784
73	6	21	557.11	214.978
74	6	22	566.731	205.628
75	6	23	581.994	200.671
76	6	24	572.046	192.007
77	6	25	572.421	187.344
78	6	26	583.8	181.255
79	6	27	579.614	177.243
80	6	28	574.129	156.055
81	6	29	574	153.67
82	6	30	577.504	151.996
83	6	31	572.535	147.462
84	6	32	579.728	149.975
85	6	33	568.383	151.695
86	9	0	179.192	284.77
87	9	1	181.368	292.014
88	9	2	198.417	293.754
89	9	3	197.489	292.562
90	9	4	190.983	301.694
91	9	5	195.645	312.769
92	9	6	208.969	310.043
93	9	7	210.815	316.843
94	9	8	214.83	310.1
95	9	9	213.933	310.767
96	9	10	215.811	307.882
97	9	11	208.297	308.095
98	9	12	203.737	307.955
99	9	13	208.47	305.422
100	9	14	200.108	297.664
101	9	15	199.714	299.302
102	9	16	204.06	301.595
103	9	17	209.032	285.243
104	9	18	216.988	290.929
105	9	19	226.851	289.042
106	9	20	229.223	279.321
107	9	21	230.476	266.748
108	9	22	233	269.621
109	9	23	241.393	258.177
110	9	24	239.858	256.328
111	9	25	233.198	254.981
112	9	28	223.01	267.308
113	9	29	224.926	263.911
114	9	31	231.936	272.095
115	9	32	241.211	274.118
116	10	0	587.475	286.572
117	10	1	603.581	271.951
118	10	2	600.329	276.91
119	10	3	604.088	283.249
120	10	4	600.75	289.086
121	10	5	592.867	299.051
122	10	6	582.221	299.879
123	10	7	572.41	287.587
124	10	8	566.533	278.26
125	10	9	558.631	281.379
126	10	10	542.041	293.958
127	10	11	528.45	304.386
128	10	12	531.822	317.189
129	10	13	541.488	331.426
130	10	14	539.813	334.644
131	10	15	530.417	338.604
132	10	16	523.744	344.174
133	10	17	522.622	355.401
134	10	18	521.455	362.838
135	10	19	520.59	353.647
136	10	20	517.905	351.122
137	10	21	518.477	360.161
138	10	22	517.83	369.598
139	10	23	518.098	372.875
140	10	24	512.835	383.23
141	10	25	509.558	391.933
142	10	26	504.033	400.501
143	10	27	503.44	414.089
144	10	28	502.893	423.318
145	10	29	504.544	430.116
146	10	30	493.794	435.814
147	10	31	490.319	442.759
148	10	32	486.585	448.793
149	10	33	493.652	454.628
150	10	34	494.248	460.158
151	10	35	497.224	460.91
152	10	36	501.329	468.914
153	10	37	512.498	479.905
154	10	38	519.465	487.079
155	10	39	518.091	485.172
156	10	40	514.707	481.804
157	10	41	509.209	473.995
158	10	42	497.868	466.277
159	10	43	493.006	463.145
160	10	44	491.726	460.827
161	10	45	487.084	460.04
162	10	46	488.688	457.962
163	10	47	491.159	472.226
164	10	48	490.095	470.017
165	10	49	492.442	463.342
166	10	50	488.376	472.557
167	10	51	485.946	481.108
168	10	52	482.944	483.643
169	10	53	483.162	479.518
170	10	54	482.63	485.14
171	10	55	483.384	487.164
172	10	56	478.729	498.009
173	10	57	477.836	494.687
174	10	58	485.584	480.869
175	10	59	486.93	481.014
176	10	60	488.429	481.186
177	10	61	487.084	480.499
178	10	62	489.982	478.619
179	10	63	486.09	477.806
180	10	64	487.113	481.761
181	10	65	493.445	480.241
182	10	66	490.661	481.893
183	10	67	485.675	480.949
184	10	68	485.4	482.316
185	10	69	488.688	480.26
186	10	70	488.221	483.213
187	10	71	485.285	478.367
188	10	72	472.972	478.758
189	10	73	459.559	472.77
190	10	74	457.105	476.716
191	10	75	462.084	479.036
192	10	76	460.693	478.57
193	10	77	459.979	478.311
194	10	78	460.937	478.246
195	10	79	461.442	480.753
196	10	80	460.762	479.133
197	10	81	461.693	471.086
198	10	82	461.13	470.337
199	10	83	466.074	467.335
200	10	84	468.935	452.552
201	10	85	462.493	450.175
202	10	86	471.519	450.673
203	10	87	470.295	452.489
204	10	88	469.499	452.697
205	10	89	467.984	450.357
206	10	90	465.223	449.671
207	10	91	448.321	445.22
208	10	92	459.453	435.887
209	10	93	460.235	433.739
210	10	94	449.392	420.849
211	10	95	454.712	419.773
212	10	96	459.629	426.445
213	11	0	225.223	292.71
214	11	1	205.433	285.998
215	11	2	197.242	278.127
216	11	3	199.543	279.817
217	11	4	201.962	289.797
218	11	5	205.079	295.492
219	11	6	208.492	295.411
220	11	7	215.582	298.256
221	11	8	208.185	287.069
222	11	9	209.481	291.259
223	11	10	207.217	290.036
224	11	11	215.917	289.284
225	11	12	212.247	288.843
226	11	13	214.969	286.594
227	11	14	216.501	285.905
228	11	15	210.77	281.773
229	11	16	211.773	284.695
230	11	17	217.886	269.398
231	11	18	215.787	269.848
232	11	19	215.516	271.622
233	11	20	213.721	270.107
234	11	21	211.242	264.462
235	11	22	214.317	268
236	11	23	226.031	267.417
237	11	24	225.553	262.734
238	11	25	232.245	276.907
239	11	26	218.543	277.276
240	11	27	222.873	281.353
241	11	28	219.609	287.108
242	11	29	224.225	281.4
243	11	30	217.438	278.192
244	11	31	223.209	267.466
245	11	32	226.937	267.467
246	11	33	225.891	264.532
247	11	34	231.213	253.834
248	11	35	220.042	263.629
249	11	37	205.505	260.112
250	11	38	202.844	258.921
251	11	39	204.193	254.968
252	11	40	196.896	254.636
253	11	41	201.03	255.502
254	11	42	198.022	253.918
255	11	43	199.95	251.276
256	11	44	197.434	251.16
257	11	45	203.057	248.299
258	11	46	198.284	248.464
259	11	47	193.843	248.4
260	11	48	201.834	245.981
261	11	49	202.823	230.724
262	11	50	207.831	237.488
263	11	51	205.531	230.417
264	11	52	206.015	230.119
265	11	53	204.366	234.845
266	11	54	212.881	219.392
267	11	55	212.252	220.434
268	11	56	212.855	221.974
269	11	59	211.28	233.598
270	11	60	208.348	233.261
271	11	61	215.681	229.108
272	11	62	222.589	236.875
273	11	63	216.18	230.681
274	11	64	214.095	232.309
275	11	65	216.567	231.332
276	11	66	212.409	227.197
277	11	67	205.543	219.548
278	11	68	205.887	216.45
279	11	69	214.469	207.803
280	11	70	217.643	212.652
281	11	71	219.553	215.522
282	11	72	236.303	215.681
283	11	73	242.231	217.156
284	11	74	241.55	215.867
285	11	75	238.735	200.167
286	11	76	246.398	199.45
287	11	77	232.207	208.572
288	11	78	223.142	208.529
289	11	79	237.253	193.587
290	14	0	292.254	310.788
291	14	1	281.543	303.544
292	14	2	271.011	296.849
293	14	3	268.546	298.946
294	14	4	270.272	304.772
295	14	5	269.319	301.005
296	14	6	265.739	301.682
297	14	7	264.084	302.122
298	14	8	264.204	301.358
299	14	9	258.954	301.937
300	14	10	261.866	300.121
301	14	11	265.506	297.173
302	14	12	266.678	293.492
303	14	13	271.154	278.874
304	14	14	270.358	278.488
305	14	15	270.258	279.121
306	14	16	270.254	279.328
307	14	17	270.015	280.07
308	14	18	269.655	281.625
309	14	19	269.863	282.625
310	14	20	268.698	281.761
311	14	21	269.122	282.967
312	14	22	268.896	281.969
313	14	23	268.137	280.927
314	14	24	269.411	281.807
315	14	25	268.808	280.692
316	14	26	267.837	280.06
317	14	27	267.56	281.166
318	14	28	268.164	281.696
319	14	29	268.337	282.048
320	14	30	268.396	282.181
321	14	31	268.277	283.055
322	14	32	271.956	268.684
323	14	33	274.743	267.762
324	14	34	275.541	267.514
325	14	35	274.785	267.635
326	14	36	274.779	267.529
327	14	37	276.046	266.944
328	14	38	268.868	271.578
329	14	39	271.706	269.68
330	14	40	272.329	273.304
331	14	41	274.054	274.257
332	14	42	273.635	275.873
333	14	43	273.249	275.793
334	14	44	272.795	272.804
335	14	45	274.442	267.482
336	14	46	274.646	266.981
337	14	47	282.738	266.006
338	14	48	273.758	268.355
339	14	49	279.871	266.683
340	14	50	274.275	267.721
341	14	51	272.4	268.171
342	14	52	273.129	267.277
343	14	53	273.176	272.131
344	14	54	272.73	275.928
345	14	55	270.816	279.524
346	14	56	271.868	275.375
347	14	57	271.736	274.947
348	14	58	272.399	271.43
349	14	59	273.016	273.846
350	14	60	273.637	276.912
351	14	61	274.891	272.172
352	14	62	274.359	271.968
353	14	63	274.882	273.22
354	14	64	272.844	275.26
355	14	65	272.954	278.186
356	14	66	273.608	277.37
357	14	67	275.142	276
358	14	68	275.802	278.281
359	14	69	273.922	277.026
360	14	70	272.883	275.482
361	14	71	273.024	279.01
362	14	72	272.398	280.153
363	14	73	273.049	276.554
364	14	74	274.698	272.977
365	14	75	274.576	272.951
366	14	76	275.031	277.845
367	14	77	272.755	278.383
368	14	78	272.262	275.926
369	14	79	271.555	275.05
370	14	80	272.756	274.019
371	14	81	272.659	274.977
372	14	82	276.451	276.783
373	14	83	279.705	274.84
374	14	84	278.511	276.58
375	14	85	279.669	276.679
376	14	86	278.408	276.863
377	14	87	284.995	278.424
378	14	88	281.014	275.958
379	14	89	283.597	278.583
380	14	90	282.941	280.272
381	15	0	371.808	367.862
382	15	1	385.992	379.695
383	15	2	389.289	381.916
384	15	3	377.678	369.693
385	15	4	369.406	364.661
386	15	5	367.186	365.892
387	15	6	368.673	364.701
388	15	7	370.327	364.126
389	15	8	369.053	366.958
390	15	9	367.763	359.131
391	15	10	367.499	361.58
392	15	11	366.76	364.321
393	15	12	367.647	367.262
394	15	13	369.52	369.29
395	15	14	372.272	374.25
396	15	16	364.306	384.831
397	15	17	378.95	375.526
398	15	21	375.502	380.085
399	15	22	373.274	378.329
400	15	23	387.726	376.029
401	18	0	379.251	587.358
402	18	1	379.923	589.865
403	18	2	380.466	590.166
404	18	3	380.24	590.165
405	18	4	382.315	591.204
406	18	5	389.89	586.638
407	18	6	393.097	583.099
408	18	7	372.444	578.129
409	18	8	379.948	574.646
410	18	9	357.594	563.92
411	18	10	352.707	570.416
412	18	11	356.038	568.773
413	18	12	351.294	567.474
414	18	13	346.46	569.401
